"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34075","A000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","","","CON-","","","RECLAS-","","MENTS","", , , , , 
"-------------","-------------", ,"","","","EMPLOYEE","","TRACTED","","","SIFICATION","","(Increase/","", , , , , 
"-------------","-------------", ,"","","SALARIES","BENEFITS","TRANSPOR-","SERVICES","","","(Increase/","","Decrease)","", , , , , 
"-------------","-------------", ,"","COST CENTER DESCRIPTIONS","(From","(From","TATION","(From","","TOTAL","Decrease)","","(Fr Wkst A-8","TOTAL", , , , , 
"-------------","-------------", ,"","","Wkst A-1)","Wkst A-2)","(See inst.)","Wkst A-3)","OTHER","(col. 1-5)","(Fr Wkst A-6)","SUBTOTAL","& A-8-1)","(col.8�col.9)", , , , , 
"-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9","10", , , , , 
"-------------","-------------", ,"","GENERAL SERVICE COST CENTERS",""," "," "," ","","","",""," ","", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , ,"Entity[34075] Report(A000000[0000])","Entity[34075] Report(A000000[0100])","Entity[34075] Report(A000000[0200])","Entity[34075] Report(A000000[0300])","Entity[34075] Report(A000000[0400])","Entity[34075] Report(A000000[0500])","Entity[34075] Report(A000000[0600])", ,"Entity[34075] Report(A000000[0800])","Entity[34075] Report(A000000[0900])","Entity[34075] Report(A000000[1000])", , , , , 
"hospc_2013_DATA",34075,"A000000","Line(00100)","0100CAPITAL REL COSTS-BLDG & FIXT", , , , ,"53528","53528", ,"53528", ,"53528", , , , , 
"hospc_2013_DATA",34075,"A000000","Line(00200)","0200CAPITAL REL COSTS-MOVABLE EQUIP", , , , ,"3239","3239", ,"3239", ,"3239", , , , , 
"hospc_2013_DATA",34075,"A000000","Line(00300)","0300PLANT OPERATION AND MAINTENANCE", , , , ,"39736","39736", ,"39736", ,"39736", , , , , 
"hospc_2013_DATA",34075,"A000000","Line(00500)","0500VOLUNTEER SERVICE COORDINATION","7132","1476", , , ,"8608", ,"8608", ,"8608", , , , , 
"hospc_2013_DATA",34075,"A000000","Line(00600)","0600ADMINISTRATIVE AND GENERAL","159394","32987","9960", ,"253712","456053", ,"456053","-6351","449702", , , , , 
"hospc_2013_DATA",34075,"A000000","Line(01000)","1000INPATIENT- GENERAL CARE", , , , ,"16975","16975", ,"16975", ,"16975", , , , , 
"hospc_2013_DATA",34075,"A000000","Line(01500)","1500PHYSICIAN SERVICES", , , ,"16088", ,"16088", ,"16088", ,"16088", , , , , 
"hospc_2013_DATA",34075,"A000000","Line(01600)","1600NURSING CARE","134036","27739","1400","3931", ,"167106", ,"167106", ,"167106", , , , , 
"hospc_2013_DATA",34075,"A000000","Line(02000)","2000MEDICAL SOCIAL SERVICES","14662","3035","1200", , ,"18897", ,"18897", ,"18897", , , , , 
"hospc_2013_DATA",34075,"A000000","Line(02100)","2100SPIRITUAL COUNSELING","8225","1702","282", , ,"10209", ,"10209", ,"10209", , , , , 
"hospc_2013_DATA",34075,"A000000","Line(02200)","2200DIETARY COUNSELING","1295","268", , , ,"1563", ,"1563", ,"1563", , , , , 
"hospc_2013_DATA",34075,"A000000","Line(02400)","2400HOME HEALTH AIDE AND HOMEMAKER","60880","12599","729", , ,"74208", ,"74208", ,"74208", , , , , 
"hospc_2013_DATA",34075,"A000000","Line(02500)","2500OTHER VISITING SERVICES", , , , , , , , , , , , , , , 
"hospc_2013_DATA",34075,"A000000","Line(03000)","3000DRUGS  BIOLOGICAL AND INFUSION", , , , ,"15208","15208", ,"15208", ,"15208", , , , , 
"hospc_2013_DATA",34075,"A000000","Line(03100)","3100DURABLE MEDICAL EQUIPMENT/OXYGEN", , , , ,"19451","19451", ,"19451", ,"19451", , , , , 
"hospc_2013_DATA",34075,"A000000","Line(03200)","3200PATIENT TRANSPORTATION", , , , , , , , , , , , , , , 
"hospc_2013_DATA",34075,"A000000","Line(03500)","3500MED SUPPLIES CHARGED TO PATIENTS", , , , ,"26622","26622", ,"26622", ,"26622", , , , , 
