"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35727","A000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","","","CON-","","","RECLAS-","","MENTS","", , , , , 
"-------------","-------------", ,"","","","EMPLOYEE","","TRACTED","","","SIFICATION","","(Increase/","", , , , , 
"-------------","-------------", ,"","","SALARIES","BENEFITS","TRANSPOR-","SERVICES","","","(Increase/","","Decrease)","", , , , , 
"-------------","-------------", ,"","COST CENTER DESCRIPTIONS","(From","(From","TATION","(From","","TOTAL","Decrease)","","(Fr Wkst A-8","TOTAL", , , , , 
"-------------","-------------", ,"","","Wkst A-1)","Wkst A-2)","(See inst.)","Wkst A-3)","OTHER","(col. 1-5)","(Fr Wkst A-6)","SUBTOTAL","& A-8-1)","(col.8�col.9)", , , , , 
"-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9","10", , , , , 
"-------------","-------------", ,"","GENERAL SERVICE COST CENTERS",""," "," "," ","","","",""," ","", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , ,"Entity[35727] Report(A000000[0000])","Entity[35727] Report(A000000[0100])","Entity[35727] Report(A000000[0200])","Entity[35727] Report(A000000[0300])","Entity[35727] Report(A000000[0400])","Entity[35727] Report(A000000[0500])","Entity[35727] Report(A000000[0600])", ,"Entity[35727] Report(A000000[0800])","Entity[35727] Report(A000000[0900])","Entity[35727] Report(A000000[1000])", , , , , 
"hospc_2013_DATA",35727,"A000000","Line(00100)","0100CAPITAL REL COSTS-BLDG & FIXT", , , , ,"76044","76044", ,"76044","-6442","69602", , , , , 
"hospc_2013_DATA",35727,"A000000","Line(00200)","0200CAPITAL REL COSTS-MOVABLE EQUIP", , , , ,"2954","2954", ,"2954","18658","21612", , , , , 
"hospc_2013_DATA",35727,"A000000","Line(00300)","0300PLANT OPERATION AND MAINTENANCE", , , , ,"3579","3579", ,"3579","123","3702", , , , , 
"hospc_2013_DATA",35727,"A000000","Line(00400)","0400TRANSPORTATION-STAFF", , , , , , , , , , , , , , , 
"hospc_2013_DATA",35727,"A000000","Line(00500)","0500VOLUNTEER SERVICE COORDINATION","45475","5744", , , ,"51219", ,"51219", ,"51219", , , , , 
"hospc_2013_DATA",35727,"A000000","Line(00600)","0600ADMINISTRATIVE AND GENERAL","627992","79325","21993", ,"406831","1136141", ,"1136141","-192377","943764", , , , , 
"hospc_2013_DATA",35727,"A000000","Line(01000)","1000INPATIENT- GENERAL CARE", , , , ,"4575","4575", ,"4575","-75","4500", , , , , 
"hospc_2013_DATA",35727,"A000000","Line(01100)","1100INPATIENT- RESPITE CARE", , , , ,"2553","2553", ,"2553", ,"2553", , , , , 
"hospc_2013_DATA",35727,"A000000","Line(01500)","1500PHYSICIAN SERVICES","4765","602", , , ,"5367", ,"5367", ,"5367", , , , , 
"hospc_2013_DATA",35727,"A000000","Line(01600)","1600NURSING CARE","413837","52273","63232","4299","27552","561193", ,"561193","-40709","520484", , , , , 
"hospc_2013_DATA",35727,"A000000","Line(01620)","1620NURSING CARE - CONTINUOUS HOME C","972","123", ,"51144", ,"52239", ,"52239", ,"52239", , , , , 
"hospc_2013_DATA",35727,"A000000","Line(01700)","1700PHYSICAL THERAPY", , , , ,"965","965", ,"965", ,"965", , , , , 
"hospc_2013_DATA",35727,"A000000","Line(01800)","1800OCCUPATIONAL THERAPY", , , , , , , , , , , , , , , 
"hospc_2013_DATA",35727,"A000000","Line(01900)","1900SPEECH/LANGUAGE PATHOLOGY", , , , , , , , , , , , , , , 
"hospc_2013_DATA",35727,"A000000","Line(02000)","2000MEDICAL SOCIAL SERVICES","63156","7977","7642", , ,"78775", ,"78775", ,"78775", , , , , 
"hospc_2013_DATA",35727,"A000000","Line(02100)","2100SPIRITUAL COUNSELING","59299","7490","7175", , ,"73964", ,"73964", ,"73964", , , , , 
"hospc_2013_DATA",35727,"A000000","Line(02200)","2200DIETARY COUNSELING", , , , , , , , , , , , , , , 
"hospc_2013_DATA",35727,"A000000","Line(02300)","2300COUNSELING-OTHER","57957","7321","7013", , ,"72291", ,"72291", ,"72291", , , , , 
"hospc_2013_DATA",35727,"A000000","Line(02400)","2400HOME HEALTH AIDE AND HOMEMAKER","134731","17018","16303", , ,"168052", ,"168052", ,"168052", , , , , 
"hospc_2013_DATA",35727,"A000000","Line(02420)","2420HH AIDE & HOMEMAKER - CONT HOME","274","35", , , ,"309", ,"309", ,"309", , , , , 
"hospc_2013_DATA",35727,"A000000","Line(02500)","2500OTHER VISITING SERVICES", , , , , , , , , , , , , , , 
"hospc_2013_DATA",35727,"A000000","Line(03000)","3000DRUGS  BIOLOGICAL AND INFUSION", , , , ,"92003","92003", ,"92003", ,"92003", , , , , 
"hospc_2013_DATA",35727,"A000000","Line(03030)","3030ANALGESICS", , , , , , , , , , , , , , , 
"hospc_2013_DATA",35727,"A000000","Line(03031)","3031SEDATIVES/HYPNOTICS", , , , , , , , , , , , , , , 
"hospc_2013_DATA",35727,"A000000","Line(03032)","3032OTHER - SPECIFY", , , , , , , , , , , , , , , 
"hospc_2013_DATA",35727,"A000000","Line(03100)","3100DURABLE MEDICAL EQUIPMENT/OXYGEN", , , , ,"72550","72550", ,"72550", ,"72550", , , , , 
"hospc_2013_DATA",35727,"A000000","Line(03200)","3200PATIENT TRANSPORTATION", , ,"623", , ,"623", ,"623", ,"623", , , , , 
"hospc_2013_DATA",35727,"A000000","Line(03300)","3300IMAGING SERVICES", , , , , , , , , , , , , , , 
"hospc_2013_DATA",35727,"A000000","Line(03400)","3400LABS AND DIAGNOSTICS", , , , ,"39","39", ,"39", ,"39", , , , , 
"hospc_2013_DATA",35727,"A000000","Line(03500)","3500MED SUPPLIES CHARGED TO PATIENTS", , , , ,"40569","40569", ,"40569", ,"40569", , , , , 
"hospc_2013_DATA",35727,"A000000","Line(03600)","3600OUTPATIENT SERVICES (INCL E/R DE", , , , , , , , , , , , , , , 
