"Entity[34062] Report(A000000)", , , , ,"Entity[34062] Report(A000000[0000])","Entity[34062] Report(A000000[0100])","Entity[34062] Report(A000000[0200])","Entity[34062] Report(A000000[0300])","Entity[34062] Report(A000000[0400])","Entity[34062] Report(A000000[0500])","Entity[34062] Report(A000000[0600])", ,"Entity[34062] Report(A000000[0800])","Entity[34062] Report(A000000[0900])","Entity[34062] Report(A000000[1000])"
"HOSPC","hospc_2013_DATA",34062,"A000000","Line(00100)","0100CAPITAL REL COSTS-BLDG & FIXT", , , , ,"17314","17314", ,"17314", ,"17314"
"HOSPC","hospc_2013_DATA",34062,"A000000","Line(00200)","0200CAPITAL REL COSTS-MOVABLE EQUIP", , , , ,"4279","4279", ,"4279", ,"4279"
"HOSPC","hospc_2013_DATA",34062,"A000000","Line(00300)","0300PLANT OPERATION AND MAINTENANCE"
"HOSPC","hospc_2013_DATA",34062,"A000000","Line(00400)","0400TRANSPORTATION-STAFF"
"HOSPC","hospc_2013_DATA",34062,"A000000","Line(00500)","0500VOLUNTEER SERVICE COORDINATION","32074","4850", , ,"7318","44242", ,"44242", ,"44242"
"HOSPC","hospc_2013_DATA",34062,"A000000","Line(00600)","0600ADMINISTRATIVE AND GENERAL","49837","7535","260","22806","41513","121951", ,"121951", ,"121951"
"HOSPC","hospc_2013_DATA",34062,"A000000","Line(01000)","1000INPATIENT- GENERAL CARE", , , ,"2389", ,"2389", ,"2389", ,"2389"
"HOSPC","hospc_2013_DATA",34062,"A000000","Line(01100)","1100INPATIENT- RESPITE CARE", , , ,"694", ,"694", ,"694", ,"694"
"HOSPC","hospc_2013_DATA",34062,"A000000","Line(01500)","1500PHYSICIAN SERVICES", , , ,"65600", ,"65600", ,"65600", ,"65600"
"HOSPC","hospc_2013_DATA",34062,"A000000","Line(01600)","1600NURSING CARE","103649","15672","13130", ,"1710","134161", ,"134161", ,"134161"
"HOSPC","hospc_2013_DATA",34062,"A000000","Line(01620)","1620NURSING CARE - CONTINUOUS HOME C"
"HOSPC","hospc_2013_DATA",34062,"A000000","Line(01700)","1700PHYSICAL THERAPY"
"HOSPC","hospc_2013_DATA",34062,"A000000","Line(01800)","1800OCCUPATIONAL THERAPY"
"HOSPC","hospc_2013_DATA",34062,"A000000","Line(01900)","1900SPEECH/LANGUAGE PATHOLOGY"
"HOSPC","hospc_2013_DATA",34062,"A000000","Line(02000)","2000MEDICAL SOCIAL SERVICES","40310","6095","6920", ,"593","53918", ,"53918", ,"53918"
"HOSPC","hospc_2013_DATA",34062,"A000000","Line(02100)","2100SPIRITUAL COUNSELING","41708","6306","7533", ,"593","56140", ,"56140", ,"56140"
"HOSPC","hospc_2013_DATA",34062,"A000000","Line(02200)","2200DIETARY COUNSELING"
"HOSPC","hospc_2013_DATA",34062,"A000000","Line(02300)","2300COUNSELING-OTHER"
"HOSPC","hospc_2013_DATA",34062,"A000000","Line(02400)","2400HOME HEALTH AIDE AND HOMEMAKER","27007","4083","12487", ,"720","44297", ,"44297", ,"44297"
"HOSPC","hospc_2013_DATA",34062,"A000000","Line(02420)","2420HH AIDE & HOMEMAKER - CONT HOME"
"HOSPC","hospc_2013_DATA",34062,"A000000","Line(02500)","2500OTHER VISITING SERVICES"
"HOSPC","hospc_2013_DATA",34062,"A000000","Line(03000)","3000DRUGS  BIOLOGICAL AND INFUSION", , , ,"27760", ,"27760", ,"27760", ,"27760"
"HOSPC","hospc_2013_DATA",34062,"A000000","Line(03030)","3030ANALGESICS"
"HOSPC","hospc_2013_DATA",34062,"A000000","Line(03031)","3031SEDATIVES/HYPNOTICS"
"HOSPC","hospc_2013_DATA",34062,"A000000","Line(03032)","3032OTHER - SPECIFY"
"HOSPC","hospc_2013_DATA",34062,"A000000","Line(03100)","3100DURABLE MEDICAL EQUIPMENT/OXYGEN", , , ,"22894", ,"22894", ,"22894", ,"22894"
"HOSPC","hospc_2013_DATA",34062,"A000000","Line(03200)","3200PATIENT TRANSPORTATION", , , ,"1387", ,"1387", ,"1387", ,"1387"
"HOSPC","hospc_2013_DATA",34062,"A000000","Line(03300)","3300IMAGING SERVICES", , , ,"62", ,"62", ,"62", ,"62"
"HOSPC","hospc_2013_DATA",34062,"A000000","Line(03400)","3400LABS AND DIAGNOSTICS", , , ,"208", ,"208", ,"208", ,"208"
"HOSPC","hospc_2013_DATA",34062,"A000000","Line(03500)","3500MED SUPPLIES CHARGED TO PATIENTS", , , ,"11545", ,"11545", ,"11545", ,"11545"
"HOSPC","hospc_2013_DATA",34062,"A000000","Line(03600)","3600OUTPATIENT SERVICES (INCL E/R DE", , , ,"1681", ,"1681", ,"1681", ,"1681"
"HOSPC","hospc_2013_DATA",34062,"A000000","Line(03700)","3700RADIATION THERAPY"
"HOSPC","hospc_2013_DATA",34062,"A000000","Line(03800)","3800CHEMOTHERAPY"
"HOSPC","hospc_2013_DATA",34062,"A000000","Line(03900)","3900OTHER HOSPICE SERVICE COST CENTE", , , ,"3888", ,"3888", ,"3888", ,"3888"
"HOSPC","hospc_2013_DATA",34062,"A000000","Line(05000)","5000BEREAVEMENT PROGRAM COSTS", , , , ,"203","203", ,"203", ,"203"
"HOSPC","hospc_2013_DATA",34062,"A000000","Line(05100)","5100VOLUNTEER PROGRAM COSTS", , , , ,"59","59", ,"59", ,"59"
"HOSPC","hospc_2013_DATA",34062,"A000000","Line(05200)","5200FUNDRAISING", , , , ,"4","4", ,"4", ,"4"
"HOSPC","hospc_2013_DATA",34062,"A000000","Line(05300)","5300OTHER NONREIMBURSABLE COSTS","37895","5730","8215","153511","11886","217237", ,"217237","-153511","63726"
"Entity[34062] Report(A100000)", , , , , , , ,"Entity[34062] Report(A100000[0300])","Entity[34062] Report(A100000[0400])","Entity[34062] Report(A100000[0500])", ,"Entity[34062] Report(A100000[0700])","Entity[34062] Report(A100000[0800])","Entity[34062] Report(A100000[0900])"
"HOSPC","hospc_2013_DATA",34062,"A100000","Line(00500)", , , , ,"32074", , , , ,"32074"
"HOSPC","hospc_2013_DATA",34062,"A100000","Line(00600)", , , , , , , , ,"49837","49837"
"HOSPC","hospc_2013_DATA",34062,"A100000","Line(01600)", , , , ,"53029","50620", , , ,"103649"
"HOSPC","hospc_2013_DATA",34062,"A100000","Line(02000)", , , ,"40310", , , , , ,"40310"
"HOSPC","hospc_2013_DATA",34062,"A100000","Line(02100)", , , , , , , , ,"41708","41708"
"HOSPC","hospc_2013_DATA",34062,"A100000","Line(02400)", , , , , , , ,"27007", ,"27007"
"HOSPC","hospc_2013_DATA",34062,"A100000","Line(05300)", , , , , , , , ,"37895","37895"
"Entity[34062] Report(A200000)", , , , , , , ,"Entity[34062] Report(A200000[0300])","Entity[34062] Report(A200000[0400])","Entity[34062] Report(A200000[0500])", ,"Entity[34062] Report(A200000[0700])","Entity[34062] Report(A200000[0800])","Entity[34062] Report(A200000[0900])"
"HOSPC","hospc_2013_DATA",34062,"A200000","Line(00500)", , , , ,"4850", , , , ,"4850"
"HOSPC","hospc_2013_DATA",34062,"A200000","Line(00600)", , , , , , , , ,"7535","7535"
"HOSPC","hospc_2013_DATA",34062,"A200000","Line(01600)", , , , ,"8018","7654", , , ,"15672"
"HOSPC","hospc_2013_DATA",34062,"A200000","Line(02000)", , , ,"6095", , , , , ,"6095"
"HOSPC","hospc_2013_DATA",34062,"A200000","Line(02100)", , , , , , , , ,"6306","6306"
"HOSPC","hospc_2013_DATA",34062,"A200000","Line(02400)", , , , , , , ,"4083", ,"4083"
"HOSPC","hospc_2013_DATA",34062,"A200000","Line(05300)", , , , , , , , ,"5730","5730"
"Entity[34062] Report(A300000)", , , , , , ,"Entity[34062] Report(A300000[0200])", , , , , ,"Entity[34062] Report(A300000[0800])","Entity[34062] Report(A300000[0900])"
"HOSPC","hospc_2013_DATA",34062,"A300000","Line(00600)", , , , , , , , ,"22806","22806"
"HOSPC","hospc_2013_DATA",34062,"A300000","Line(01000)", , , , , , , , ,"2389","2389"
"HOSPC","hospc_2013_DATA",34062,"A300000","Line(01100)", , , , , , , , ,"694","694"
"HOSPC","hospc_2013_DATA",34062,"A300000","Line(01500)", , ,"65600", , , , , , ,"65600"
"HOSPC","hospc_2013_DATA",34062,"A300000","Line(03000)", , , , , , , , ,"27760","27760"
"HOSPC","hospc_2013_DATA",34062,"A300000","Line(03100)", , , , , , , , ,"22894","22894"
"HOSPC","hospc_2013_DATA",34062,"A300000","Line(03200)", , , , , , , , ,"1387","1387"
"HOSPC","hospc_2013_DATA",34062,"A300000","Line(03300)", , , , , , , , ,"62","62"
"HOSPC","hospc_2013_DATA",34062,"A300000","Line(03400)", , , , , , , , ,"208","208"
"HOSPC","hospc_2013_DATA",34062,"A300000","Line(03500)", , , , , , , , ,"11545","11545"
"HOSPC","hospc_2013_DATA",34062,"A300000","Line(03600)", , , , , , , , ,"1681","1681"
"HOSPC","hospc_2013_DATA",34062,"A300000","Line(03900)", , , , , , , , ,"3888","3888"
"HOSPC","hospc_2013_DATA",34062,"A300000","Line(05300)", , , , , , , , ,"153511","153511"
"Entity[34062] Report(A700000)", , , , , ,"Entity[34062] Report(A700000[0100])", , , , ,"Entity[34062] Report(A700000[0600])"
"HOSPC","hospc_2013_DATA",34062,"A700000","Line(00300)", ,"492000", , , , ,"492000"
"HOSPC","hospc_2013_DATA",34062,"A700000","Line(00600)", ,"64493", , , , ,"64493"
"HOSPC","hospc_2013_DATA",34062,"A700000","Line(00700)", ,"556493", , , , ,"556493"
"Entity[34062] Report(A800000)", , , , ,"Entity[34062] Report(A800000[0000])","Entity[34062] Report(A800000[0100])","Entity[34062] Report(A800000[0200])","Entity[34062] Report(A800000[0300])","Entity[34062] Report(A800000[0400])"
"HOSPC","hospc_2013_DATA",34062,"A800000","Line(00800)","MEDICAID_ROOM_AND_BOARD","A","-153511","OTHER NONREIMBURSABLE COSTS","53"
