"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36787","B000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","NET","CAPITAL","RELATED","","","VOLUNTEER","","","","","","","", , 
"-------------","-------------", ,"","","EXPENSES","RELATED","COST","PLANT","","SERVICE","","A & G","","A & G","","A & G","", , 
"-------------","-------------", ,"","COST CENTER DESCRIPTIONS","FOR COST","COST BLDG","MOVABLE","OPERATION","TRANS-","COORDI-","SUBTOTAL","SHARED","SUBTOTAL","REIMB.","SUBTOTAL","NON-REIMB.","", , 
"-------------","-------------", ,"","","ALLOC.","& FIXTURES","EQUIPMENT","& MAINT.","PORTATION","NATOR","(col. 0 - 5)","COSTS","(col. 0 - 6.01","COSTS","(col. 0 - 6.02)","COSTS","TOTAL", , 
"-------------","-------------", ,"","","0","1","2","3","4","5","5A","6.01","6A.01","6.02","6A.02","6.03","7", , 
"-------------","-------------", ,"","GENERAL SERVICE COST CENTERS",""," "," ","","","","","",""," ","","","", , 
 , , , , , , , , , , , , , , , , , , , 
 , , , ,"Entity[36787] Report(B000000[0000])", ,"Entity[36787] Report(B000000[0200])","Entity[36787] Report(B000000[0300])", , ,"Entity[36787] Report(B000000[0600])","Entity[36787] Report(B000000[0700])", , , , , , , , 
"hospc_2013_DATA",36787,"B000000","Line(00200)","56378", ,"56378", , , , , , , , , , , , , 
"hospc_2013_DATA",36787,"B000000","Line(00300)","36540", , ,"36540", , , , , , , , , , , , 
"hospc_2013_DATA",36787,"B000000","Line(00600)","369754", ,"56378","36540", , ,"462672", , , , , , , , , 
"hospc_2013_DATA",36787,"B000000","Line(01000)","80610", , , , , ,"51060","131670", , , , , , , , 
"hospc_2013_DATA",36787,"B000000","Line(01500)","17854", , , , , ,"11309","29163", , , , , , , , 
"hospc_2013_DATA",36787,"B000000","Line(01600)","413063", , , , , ,"261640","674703", , , , , , , , 
"hospc_2013_DATA",36787,"B000000","Line(02000)","40044", , , , , ,"25365","65409", , , , , , , , 
"hospc_2013_DATA",36787,"B000000","Line(02100)","50176", , , , , ,"31782","81958", , , , , , , , 
"hospc_2013_DATA",36787,"B000000","Line(03000)","126558", , , , , ,"80164","206722", , , , , , , , 
"hospc_2013_DATA",36787,"B000000","Line(03400)","616", , , , , ,"390","1006", , , , , , , , 
"hospc_2013_DATA",36787,"B000000","Line(03500)","1518", , , , , ,"962","2480", , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36787","B10000* ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","NET","CAPITAL","RELATED","","","VOLUNTEER","","","","","","","", , 
"-------------","-------------", ,"","","EXPENSES","RELATED","COST","PLANT","","SERVICE","","A & G","","A & G","","A & G","", , 
"-------------","-------------", ,"","COST CENTER DESCRIPTIONS","FOR COST","COST BLDG","MOVABLE","OPERATION","TRANS-","COORDI-","SUBTOTAL","SHARED","SUBTOTAL","REIMB.","SUBTOTAL","NON-REIMB.","", , 
"-------------","-------------", ,"","","ALLOC.","& FIXTURES","EQUIPMENT","& MAINT.","PORTATION","NATOR","(col. 0 - 5)","COSTS","(col. 0 - 6.01","COSTS","(col. 0 - 6.02)","COSTS","TOTAL", , 
"-------------","-------------", ,"","","0","1","2","3","4","5","5A","6.01","6A.01","6.02","6A.02","6.03","7", , 
"-------------","-------------", ,"","GENERAL SERVICE COST CENTERS",""," "," ","","","","","",""," ","","","", , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36787] Report(B10000*[0100])","Entity[36787] Report(B10000*[0200])","Entity[36787] Report(B10000*[0300])","Entity[36787] Report(B10000*[0400])","Entity[36787] Report(B10000*[0500])","Entity[36787] Report(B10000*[0600])", , , , , , , , , 
"hospc_2013_DATA",36787,"B10000*","Line(00100)", ,"CAPITAL","CAPITAL","PLANT","TRANS-","VOLUNT.","ADMINIS-", , , , , , , , , 
"hospc_2013_DATA",36787,"B10000*","Line(00200)", ,"BLDGS &","MOVABLE","OPER. &","PORTAT-","SERVICES","TRATIVE &", , , , , , , , , 
"hospc_2013_DATA",36787,"B10000*","Line(00300)", ,"FIXTURES","EQUIPMENT","MAINT.","ION","COORDI.","GENERAL", , , , , , , , , 
"hospc_2013_DATA",36787,"B10000*","Line(00400)", ,"NO","NO","NO","NO","NO","ACCUM.", , , , , , , , , 
"hospc_2013_DATA",36787,"B10000*","Line(00500)", ,"STATISTICS","STATISTICS","STATISTICS","STATISTICS","STATISTICS","COSTS", , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36787","B100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","CAPITAL","RELATED","","","VOLUNTEER","","","","","", , , , , 
"-------------","-------------", ,"","","RELATED","COST","PLANT","","SERVICE","","ADMINIS-","A & G","A & G","A & G", , , , , 
