"Entity[34061] Report(S000000)", , , , , ,"Entity[34061] Report(S000000[0100])","Entity[34061] Report(S000000[0200])","Entity[34061] Report(S000000[0300])"
"HOSPC","hospc_2013_DATA",34061,"S000000","Line(00100)", ,"1","04/24/2014","N"
"Entity[34061] Report(S100000)", , , , , ,"Entity[34061] Report(S100000[0100])","Entity[34061] Report(S100000[0200])","Entity[34061] Report(S100000[0300])","Entity[34061] Report(S100000[0400])","Entity[34061] Report(S100000[0500])","Entity[34061] Report(S100000[0600])"
"HOSPC","hospc_2013_DATA",34061,"S100000","Line(00100)", ,"MERCY HOSPICE  INC.","103 WOODLAND ROAD","GRENADA","MS","38606"
"HOSPC","hospc_2013_DATA",34061,"S100000","Line(00200)", ,"GRENADA"
"HOSPC","hospc_2013_DATA",34061,"S100000","Line(00300)", ,"05/01/2004"
"HOSPC","hospc_2013_DATA",34061,"S100000","Line(00400)", ,"05/01/2004","05/01/2004"
"HOSPC","hospc_2013_DATA",34061,"S100000","Line(00500)", ,"01/01/2013","12/31/2013"
"HOSPC","hospc_2013_DATA",34061,"S100000","Line(00600)", ,"251592"
"HOSPC","hospc_2013_DATA",34061,"S100000","Line(00700)", ,"4"
"HOSPC","hospc_2013_DATA",34061,"S100000","Line(00900)", ,"5927","292","1300","79","694","6913"
"HOSPC","hospc_2013_DATA",34061,"S100000","Line(01000)", ,"54", , , , ,"54"
"HOSPC","hospc_2013_DATA",34061,"S100000","Line(01200)", ,"5981","292","1300","79","694","6967"
"HOSPC","hospc_2013_DATA",34061,"S100000","Line(01300)", ,"67","6","21","3","11","84"
"HOSPC","hospc_2013_DATA",34061,"S100000","Line(01500)", ,"89","49","62","26","63","83"
"HOSPC","hospc_2013_DATA",34061,"S100000","Line(01600)", ,"48","4","13","2","10","62"
