"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36639","A000000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","","","","","CON-","","","RECLAS-","","MENTS",""
"-------------","-------------","-------------", ,"","","","EMPLOYEE","","TRACTED","","","SIFICATION","","(Increase/",""
"-------------","-------------","-------------", ,"","","SALARIES","BENEFITS","TRANSPOR-","SERVICES","","","(Increase/","","Decrease)",""
"-------------","-------------","-------------", ,"","COST CENTER DESCRIPTIONS","(From","(From","TATION","(From","","TOTAL","Decrease)","","(Fr Wkst A-8","TOTAL"
"-------------","-------------","-------------", ,"","","Wkst A-1)","Wkst A-2)","(See inst.)","Wkst A-3)","OTHER","(col. 1-5)","(Fr Wkst A-6)","SUBTOTAL","& A-8-1)","(col.8�col.9)"
"-------------","-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9","10"
"-------------","-------------","-------------", ,"","GENERAL SERVICE COST CENTERS",""," "," "," ","","","",""," ",""
 , , , , , , , , , , , 
"Entity[36639] Report(A000000)", , , , ,"Entity[36639] Report(A000000[0000])","Entity[36639] Report(A000000[0100])","Entity[36639] Report(A000000[0200])","Entity[36639] Report(A000000[0300])","Entity[36639] Report(A000000[0400])","Entity[36639] Report(A000000[0500])","Entity[36639] Report(A000000[0600])", ,"Entity[36639] Report(A000000[0800])", ,"Entity[36639] Report(A000000[1000])"
"HOSPC","hospc_2013_DATA",36639,"A000000","Line(00100)","0100CAPITAL REL COSTS-BLDG & FIXT", , , , ,"17516","17516", ,"17516", ,"17516"
"HOSPC","hospc_2013_DATA",36639,"A000000","Line(00200)","0200CAPITAL REL COSTS-MOVABLE EQUIP", , , , ,"3809","3809", ,"3809", ,"3809"
"HOSPC","hospc_2013_DATA",36639,"A000000","Line(00300)","0300PLANT OPERATION AND MAINTENANCE", , , , ,"42410","42410", ,"42410", ,"42410"
"HOSPC","hospc_2013_DATA",36639,"A000000","Line(00500)","0500VOLUNTEER SERVICE COORDINATOR","17337","1326", , , ,"18663", ,"18663", ,"18663"
"HOSPC","hospc_2013_DATA",36639,"A000000","Line(00600)","0600ADMINISTRATIVE AND GENERAL","469144","35890","10703","39865","79539","635141", ,"635141", ,"635141"
"HOSPC","hospc_2013_DATA",36639,"A000000","Line(01600)","1600NURSING CARE","113270","8665","12315","29200", ,"163450", ,"163450", ,"163450"
"HOSPC","hospc_2013_DATA",36639,"A000000","Line(01620)","1620NURSING CARE--CONTINUOUS HOME CA"
"HOSPC","hospc_2013_DATA",36639,"A000000","Line(01700)","1700PHYSICAL THERAPY", , , ,"3135", ,"3135", ,"3135", ,"3135"
"HOSPC","hospc_2013_DATA",36639,"A000000","Line(01800)","1800OCCUPATIONAL THERAPY"
"HOSPC","hospc_2013_DATA",36639,"A000000","Line(01900)","1900SPEECH/LANGUAGE PATHOLOGY"
"HOSPC","hospc_2013_DATA",36639,"A000000","Line(02000)","2000MEDICAL SOCIAL SERVICES","28888","2210","1775", , ,"32873", ,"32873", ,"32873"
"HOSPC","hospc_2013_DATA",36639,"A000000","Line(02100)","2100SPIRITUAL COUNSELING", , ,"2890","21614", ,"24504", ,"24504", ,"24504"
"HOSPC","hospc_2013_DATA",36639,"A000000","Line(02200)","2200DIETARY COUNSELING", , , ,"1200", ,"1200", ,"1200", ,"1200"
"HOSPC","hospc_2013_DATA",36639,"A000000","Line(02300)","2300COUNSELING-OTHER"
"HOSPC","hospc_2013_DATA",36639,"A000000","Line(02400)","2400HOME HEALTH AIDE AND HOMEMAKER","32791","2509","2950", , ,"38250", ,"38250", ,"38250"
"HOSPC","hospc_2013_DATA",36639,"A000000","Line(02420)","2420HH AIDE & HOMEMAKER-CONT HOME CA"
"HOSPC","hospc_2013_DATA",36639,"A000000","Line(02500)","2500OTHER"
"HOSPC","hospc_2013_DATA",36639,"A000000","Line(03000)","3000DRUGS  BIOLOGICAL AND INFUSION", , , , ,"42161","42161", ,"42161", ,"42161"
"HOSPC","hospc_2013_DATA",36639,"A000000","Line(03030)","3030ANALGESICS"
"HOSPC","hospc_2013_DATA",36639,"A000000","Line(03031)","3031SEDATIVES/HYPNOTICS"
"HOSPC","hospc_2013_DATA",36639,"A000000","Line(03032)","3032OTHER - SPECIFY"
"HOSPC","hospc_2013_DATA",36639,"A000000","Line(03100)","3100DURABLE MEDICAL EQUIPMENT/OXYGEN", , , , ,"26651","26651", ,"26651", ,"26651"
"HOSPC","hospc_2013_DATA",36639,"A000000","Line(03200)","3200PATIENT TRANSPORTATION", , , , ,"8520","8520", ,"8520", ,"8520"
"HOSPC","hospc_2013_DATA",36639,"A000000","Line(03400)","3400LABS AND DIAGNOSTICS", , , , ,"7142","7142", ,"7142", ,"7142"
"HOSPC","hospc_2013_DATA",36639,"A000000","Line(03500)","3500MED SUPPLIES CHARGED TO PATIENTS", , , , ,"43379","43379", ,"43379", ,"43379"
"HOSPC","hospc_2013_DATA",36639,"A000000","Line(03900)","3900OTHER", , , , ,"4714","4714", ,"4714", ,"4714"
"HOSPC","hospc_2013_DATA",36639,"A000000","Line(05300)","5300OTHER PROGRAM COSTS"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36639","A100000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","COST CENTER DESCRIPTIONS","ADMINIS-","","SOCIAL","","","TOTAL","","",""
"-------------","-------------","-------------", ,"","(omit cents)","TRATOR","DIRECTOR","SERVICES","SUPERVISORS","NURSES","THERAPISTS","AIDES","ALL OTHER","TOTAL (1)"
"-------------","-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9"
"-------------","-------------","-------------", ,"","GENERAL SERVICE COST CENTERS","","","","","","","","",""
 , , , , , , , , , , , 
"Entity[36639] Report(A100000)", , , , , ,"Entity[36639] Report(A100000[0100])","Entity[36639] Report(A100000[0200])","Entity[36639] Report(A100000[0300])", ,"Entity[36639] Report(A100000[0500])", ,"Entity[36639] Report(A100000[0700])","Entity[36639] Report(A100000[0800])","Entity[36639] Report(A100000[0900])"
"HOSPC","hospc_2013_DATA",36639,"A100000","Line(00500)", , , ,"17337", , , , , ,"17337"
"HOSPC","hospc_2013_DATA",36639,"A100000","Line(00600)", ,"120000", , , , , , ,"349144","469144"
"HOSPC","hospc_2013_DATA",36639,"A100000","Line(01600)", , ,"57100", , ,"56170", , , ,"113270"
"HOSPC","hospc_2013_DATA",36639,"A100000","Line(02000)", , , ,"28888", , , , , ,"28888"
"HOSPC","hospc_2013_DATA",36639,"A100000","Line(02400)", , , , , , , ,"32791", ,"32791"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36639","A200000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","COST CENTER DESCRIPTIONS","ADMINIS-","","SOCIAL","","","TOTAL","","",""
"-------------","-------------","-------------", ,"","(omit cents)","TRATOR","DIRECTOR","SERVICES","SUPERVISORS","NURSES","THERAPISTS","AIDES","ALL OTHER","TOTAL (1)"
"-------------","-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9"
"-------------","-------------","-------------", ,"","GENERAL SERVICE COST CENTERS","","","","","","","","",""
 , , , , , , , , , , , 
"Entity[36639] Report(A200000)", , , , , ,"Entity[36639] Report(A200000[0100])","Entity[36639] Report(A200000[0200])","Entity[36639] Report(A200000[0300])", ,"Entity[36639] Report(A200000[0500])", ,"Entity[36639] Report(A200000[0700])","Entity[36639] Report(A200000[0800])","Entity[36639] Report(A200000[0900])"
"HOSPC","hospc_2013_DATA",36639,"A200000","Line(00500)", , , ,"1326", , , , , ,"1326"
"HOSPC","hospc_2013_DATA",36639,"A200000","Line(00600)", ,"9180", , , , , , ,"26710","35890"
"HOSPC","hospc_2013_DATA",36639,"A200000","Line(01600)", , ,"4368", , ,"4297", , , ,"8665"
"HOSPC","hospc_2013_DATA",36639,"A200000","Line(02000)", , , ,"2210", , , , , ,"2210"
"HOSPC","hospc_2013_DATA",36639,"A200000","Line(02400)", , , , , , , ,"2509", ,"2509"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36639","A300000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","COST CENTER DESCRIPTIONS","ADMINIS-","","SOCIAL","","","TOTAL","","",""
"-------------","-------------","-------------", ,"","(omit cents)","TRATOR","DIRECTOR","SERVICES","SUPERVISORS","NURSES","THERAPISTS","AIDES","ALL OTHER","TOTAL (1)"
"-------------","-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9"
"-------------","-------------","-------------", ,"","GENERAL SERVICE COST CENTERS","","","","","","","","",""
 , , , , , , , , , , , 
"Entity[36639] Report(A300000)", , , , , , ,"Entity[36639] Report(A300000[0200])","Entity[36639] Report(A300000[0300])", ,"Entity[36639] Report(A300000[0500])","Entity[36639] Report(A300000[0600])", ,"Entity[36639] Report(A300000[0800])","Entity[36639] Report(A300000[0900])"
"HOSPC","hospc_2013_DATA",36639,"A300000","Line(00600)", , , , , , , , ,"39865","39865"
"HOSPC","hospc_2013_DATA",36639,"A300000","Line(01600)", , ,"24000", , ,"5200", , , ,"29200"
"HOSPC","hospc_2013_DATA",36639,"A300000","Line(01700)", , , , , , ,"3135", , ,"3135"
"HOSPC","hospc_2013_DATA",36639,"A300000","Line(02100)", , , , , , , , ,"21614","21614"
"HOSPC","hospc_2013_DATA",36639,"A300000","Line(02200)", , , ,"1200", , , , , ,"1200"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
