"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35944","A000000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","","","","","CON-","","","RECLAS-","","MENTS",""
"-------------","-------------","-------------", ,"","","","EMPLOYEE","","TRACTED","","","SIFICATION","","(Increase/",""
"-------------","-------------","-------------", ,"","","SALARIES","BENEFITS","TRANSPOR-","SERVICES","","","(Increase/","","Decrease)",""
"-------------","-------------","-------------", ,"","COST CENTER DESCRIPTIONS","(From","(From","TATION","(From","","TOTAL","Decrease)","","(Fr Wkst A-8","TOTAL"
"-------------","-------------","-------------", ,"","","Wkst A-1)","Wkst A-2)","(See inst.)","Wkst A-3)","OTHER","(col. 1-5)","(Fr Wkst A-6)","SUBTOTAL","& A-8-1)","(col.8�col.9)"
"-------------","-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9","10"
"-------------","-------------","-------------", ,"","GENERAL SERVICE COST CENTERS",""," "," "," ","","","",""," ",""
 , , , , , , , , , , , 
"Entity[35944] Report(A000000)", , , , ,"Entity[35944] Report(A000000[0000])","Entity[35944] Report(A000000[0100])","Entity[35944] Report(A000000[0200])", ,"Entity[35944] Report(A000000[0400])","Entity[35944] Report(A000000[0500])","Entity[35944] Report(A000000[0600])", ,"Entity[35944] Report(A000000[0800])","Entity[35944] Report(A000000[0900])","Entity[35944] Report(A000000[1000])"
"HOSPC","hospc_2013_DATA",35944,"A000000","Line(00100)","0100CAPITAL REL COSTS-BLDG & FIXT", , , , ,"207902","207902", ,"207902", ,"207902"
"HOSPC","hospc_2013_DATA",35944,"A000000","Line(00200)","0200CAPITAL REL COSTS-MOVABLE EQUIP", , , , ,"42867","42867", ,"42867", ,"42867"
"HOSPC","hospc_2013_DATA",35944,"A000000","Line(00300)","0300PLANT OPERATION AND MAINTENANCE", , , , ,"20838","20838", ,"20838", ,"20838"
"HOSPC","hospc_2013_DATA",35944,"A000000","Line(00400)","0400TRANSPORTATION-STAFF", , , ,"183832", ,"183832", ,"183832", ,"183832"
"HOSPC","hospc_2013_DATA",35944,"A000000","Line(00500)","0500VOLUNTEER SERVICE COORDINATOR","40016","10172", , , ,"50188", ,"50188", ,"50188"
"HOSPC","hospc_2013_DATA",35944,"A000000","Line(00600)","0600ADMINISTRATIVE AND GENERAL","481723","122453", ,"107444", ,"711620", ,"711620","1601858","2313478"
"HOSPC","hospc_2013_DATA",35944,"A000000","Line(01000)","1000INPATIENT-GENERAL CARE", , , ,"66219", ,"66219", ,"66219", ,"66219"
"HOSPC","hospc_2013_DATA",35944,"A000000","Line(01100)","1100INPATIENT-RESPITE CARE", , , ,"6394", ,"6394", ,"6394", ,"6394"
"HOSPC","hospc_2013_DATA",35944,"A000000","Line(01500)","1500PHYSICIAN SERVICES","176774","44935", ,"2031", ,"223740", ,"223740", ,"223740"
"HOSPC","hospc_2013_DATA",35944,"A000000","Line(01600)","1600NURSING CARE","1022209","259845", ,"151", ,"1282205", ,"1282205", ,"1282205"
"HOSPC","hospc_2013_DATA",35944,"A000000","Line(01620)","1620NURSING CARE--CONTINUOUS HOME CA","138719","35260", , , ,"173979", ,"173979", ,"173979"
"HOSPC","hospc_2013_DATA",35944,"A000000","Line(01700)","1700PHYSICAL THERAPY", , , ,"1647", ,"1647", ,"1647", ,"1647"
"HOSPC","hospc_2013_DATA",35944,"A000000","Line(01800)","1800OCCUPATIONAL THERAPY", , , ,"95", ,"95", ,"95", ,"95"
"HOSPC","hospc_2013_DATA",35944,"A000000","Line(01900)","1900SPEECH/LANGUAGE PATHOLOGY", , , ,"225", ,"225", ,"225", ,"225"
"HOSPC","hospc_2013_DATA",35944,"A000000","Line(02000)","2000MEDICAL SOCIAL SERVICES","317773","80777", , , ,"398550", ,"398550", ,"398550"
"HOSPC","hospc_2013_DATA",35944,"A000000","Line(02100)","2100SPIRITUAL COUNSELING","128077","32557", , , ,"160634", ,"160634", ,"160634"
"HOSPC","hospc_2013_DATA",35944,"A000000","Line(02300)","2300COUNSELING-OTHER"
"HOSPC","hospc_2013_DATA",35944,"A000000","Line(02400)","2400HOME HEALTH AIDE AND HOMEMAKER","272455","69258", , , ,"341713", ,"341713", ,"341713"
"HOSPC","hospc_2013_DATA",35944,"A000000","Line(02420)","2420HH AIDE & HOMEMAKER-CONT HOME CA"
"HOSPC","hospc_2013_DATA",35944,"A000000","Line(02500)","2500OTHER"
"HOSPC","hospc_2013_DATA",35944,"A000000","Line(03000)","3000DRUGS  BIOLOGICAL AND INFUSION", , , ,"439140", ,"439140", ,"439140", ,"439140"
"HOSPC","hospc_2013_DATA",35944,"A000000","Line(03030)","3030ANALGESICS", , , ,"62992", ,"62992", ,"62992", ,"62992"
"HOSPC","hospc_2013_DATA",35944,"A000000","Line(03031)","3031SEDATIVES/HYPNOTICS", , , ,"4421", ,"4421", ,"4421", ,"4421"
"HOSPC","hospc_2013_DATA",35944,"A000000","Line(03032)","3032OTHER - SPECIFY"
"HOSPC","hospc_2013_DATA",35944,"A000000","Line(03100)","3100DURABLE MEDICAL EQUIPMENT/OXYGEN", , , ,"274493", ,"274493", ,"274493", ,"274493"
"HOSPC","hospc_2013_DATA",35944,"A000000","Line(03200)","3200PATIENT TRANSPORTATION", , , ,"22385", ,"22385", ,"22385", ,"22385"
"HOSPC","hospc_2013_DATA",35944,"A000000","Line(03300)","3300IMAGING SERVICES", , , ,"6930", ,"6930", ,"6930", ,"6930"
"HOSPC","hospc_2013_DATA",35944,"A000000","Line(03400)","3400LABS AND DIAGNOSTICS", , , ,"5565", ,"5565", ,"5565", ,"5565"
"HOSPC","hospc_2013_DATA",35944,"A000000","Line(03500)","3500MED SUPPLIES CHARGED TO PATIENTS", , , ,"62308", ,"62308", ,"62308", ,"62308"
"HOSPC","hospc_2013_DATA",35944,"A000000","Line(03600)","3600OUTPATIENT SERVICES(INCL E/R DEP", , , ,"8021", ,"8021", ,"8021", ,"8021"
"HOSPC","hospc_2013_DATA",35944,"A000000","Line(03700)","3700RADIATION THERAPY", , , ,"4579", ,"4579", ,"4579", ,"4579"
"HOSPC","hospc_2013_DATA",35944,"A000000","Line(03900)","3900OTHER", , , ,"1608001", ,"1608001", ,"1608001","-1562385","45616"
"HOSPC","hospc_2013_DATA",35944,"A000000","Line(05000)","5000BEREAVEMENT PROGRAM COSTS","124317","31601", ,"1021", ,"156939", ,"156939", ,"156939"
"HOSPC","hospc_2013_DATA",35944,"A000000","Line(05100)","5100VOLUNTEER PROGRAM COSTS", , , ,"684", ,"684", ,"684", ,"684"
"HOSPC","hospc_2013_DATA",35944,"A000000","Line(05200)","5200FUNDRAISING","4246","1079", ,"39348", ,"44673", ,"44673", ,"44673"
"HOSPC","hospc_2013_DATA",35944,"A000000","Line(05300)","5300OTHER PROGRAM COSTS", , , ,"53127", ,"53127", ,"53127", ,"53127"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35944","A100000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","COST CENTER DESCRIPTIONS","ADMINIS-","","SOCIAL","","","TOTAL","","",""
"-------------","-------------","-------------", ,"","(omit cents)","TRATOR","DIRECTOR","SERVICES","SUPERVISORS","NURSES","THERAPISTS","AIDES","ALL OTHER","TOTAL (1)"
"-------------","-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9"
"-------------","-------------","-------------", ,"","GENERAL SERVICE COST CENTERS","","","","","","","","",""
 , , , , , , , , , , , 
"Entity[35944] Report(A100000)", , , , , , ,"Entity[35944] Report(A100000[0200])","Entity[35944] Report(A100000[0300])","Entity[35944] Report(A100000[0400])","Entity[35944] Report(A100000[0500])", ,"Entity[35944] Report(A100000[0700])","Entity[35944] Report(A100000[0800])","Entity[35944] Report(A100000[0900])"
"HOSPC","hospc_2013_DATA",35944,"A100000","Line(00500)", , , , , , , , ,"40016","40016"
"HOSPC","hospc_2013_DATA",35944,"A100000","Line(00600)", , ,"95482","29658", ,"56296", ,"8426","291861","481723"
"HOSPC","hospc_2013_DATA",35944,"A100000","Line(01500)", , , , , , , , ,"176774","176774"
"HOSPC","hospc_2013_DATA",35944,"A100000","Line(01600)", , , , ,"147606","874603", , , ,"1022209"
"HOSPC","hospc_2013_DATA",35944,"A100000","Line(01620)", , , , , ,"138719", , , ,"138719"
"HOSPC","hospc_2013_DATA",35944,"A100000","Line(02000)", , , ,"252096","65677", , , , ,"317773"
"HOSPC","hospc_2013_DATA",35944,"A100000","Line(02100)", , , , , , , , ,"128077","128077"
"HOSPC","hospc_2013_DATA",35944,"A100000","Line(02400)", , , , , , , ,"272455", ,"272455"
"HOSPC","hospc_2013_DATA",35944,"A100000","Line(05000)", , , ,"14829", ,"56296", , ,"53192","124317"
"HOSPC","hospc_2013_DATA",35944,"A100000","Line(05200)", , , , , , , , ,"4246","4246"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35944","A200000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","COST CENTER DESCRIPTIONS","ADMINIS-","","SOCIAL","","","TOTAL","","",""
"-------------","-------------","-------------", ,"","(omit cents)","TRATOR","DIRECTOR","SERVICES","SUPERVISORS","NURSES","THERAPISTS","AIDES","ALL OTHER","TOTAL (1)"
"-------------","-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9"
"-------------","-------------","-------------", ,"","GENERAL SERVICE COST CENTERS","","","","","","","","",""
 , , , , , , , , , , , 
"Entity[35944] Report(A200000)", , , , , , ,"Entity[35944] Report(A200000[0200])","Entity[35944] Report(A200000[0300])","Entity[35944] Report(A200000[0400])","Entity[35944] Report(A200000[0500])", ,"Entity[35944] Report(A200000[0700])","Entity[35944] Report(A200000[0800])","Entity[35944] Report(A200000[0900])"
"HOSPC","hospc_2013_DATA",35944,"A200000","Line(00500)", , , , , , , , ,"10172","10172"
"HOSPC","hospc_2013_DATA",35944,"A200000","Line(00600)", , ,"24271","7539", ,"14310", ,"2142","74191","122453"
"HOSPC","hospc_2013_DATA",35944,"A200000","Line(01500)", , , , , , , , ,"44935","44935"
"HOSPC","hospc_2013_DATA",35944,"A200000","Line(01600)", , , , ,"37521","222324", , , ,"259845"
"HOSPC","hospc_2013_DATA",35944,"A200000","Line(01620)", , , , , ,"35260", , , ,"35260"
"HOSPC","hospc_2013_DATA",35944,"A200000","Line(02000)", , , ,"64082","16695", , , , ,"80777"
"HOSPC","hospc_2013_DATA",35944,"A200000","Line(02100)", , , , , , , , ,"32557","32557"
"HOSPC","hospc_2013_DATA",35944,"A200000","Line(02400)", , , , , , , ,"69258", ,"69258"
"HOSPC","hospc_2013_DATA",35944,"A200000","Line(05000)", , , ,"3770", ,"14310", , ,"13521","31601"
"HOSPC","hospc_2013_DATA",35944,"A200000","Line(05200)", , , , , , , , ,"1079","1079"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35944","A300000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","COST CENTER DESCRIPTIONS","ADMINIS-","","SOCIAL","","","TOTAL","","",""
"-------------","-------------","-------------", ,"","(omit cents)","TRATOR","DIRECTOR","SERVICES","SUPERVISORS","NURSES","THERAPISTS","AIDES","ALL OTHER","TOTAL (1)"
"-------------","-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9"
"-------------","-------------","-------------", ,"","GENERAL SERVICE COST CENTERS","","","","","","","","",""
 , , , , , , , , , , , 
"Entity[35944] Report(A300000)", , , , , , , ,"Entity[35944] Report(A300000[0300])", ,"Entity[35944] Report(A300000[0500])", ,"Entity[35944] Report(A300000[0700])","Entity[35944] Report(A300000[0800])","Entity[35944] Report(A300000[0900])"
"HOSPC","hospc_2013_DATA",35944,"A300000","Line(00400)", , , ,"22060", ,"84563", ,"58826","18383","183832"
"HOSPC","hospc_2013_DATA",35944,"A300000","Line(00600)", , , , , , , , ,"107444","107444"
"HOSPC","hospc_2013_DATA",35944,"A300000","Line(01000)", , , , , , , , ,"66219","66219"
"HOSPC","hospc_2013_DATA",35944,"A300000","Line(01100)", , , , , , , , ,"6394","6394"
"HOSPC","hospc_2013_DATA",35944,"A300000","Line(01500)", , , , , , , , ,"2031","2031"
"HOSPC","hospc_2013_DATA",35944,"A300000","Line(01600)", , , , , ,"151", , , ,"151"
"HOSPC","hospc_2013_DATA",35944,"A300000","Line(01700)", , , , , , , , ,"1647","1647"
"HOSPC","hospc_2013_DATA",35944,"A300000","Line(01800)", , , , , , , , ,"95","95"
"HOSPC","hospc_2013_DATA",35944,"A300000","Line(01900)", , , , , , , , ,"225","225"
"HOSPC","hospc_2013_DATA",35944,"A300000","Line(03000)", , , , , , , , ,"439140","439140"
"HOSPC","hospc_2013_DATA",35944,"A300000","Line(03030)", , , , , , , , ,"62992","62992"
"HOSPC","hospc_2013_DATA",35944,"A300000","Line(03031)", , , , , , , , ,"4421","4421"
"HOSPC","hospc_2013_DATA",35944,"A300000","Line(03100)", , , , , , , , ,"274493","274493"
"HOSPC","hospc_2013_DATA",35944,"A300000","Line(03200)", , , , , , , , ,"22385","22385"
"HOSPC","hospc_2013_DATA",35944,"A300000","Line(03300)", , , , , , , , ,"6930","6930"
"HOSPC","hospc_2013_DATA",35944,"A300000","Line(03400)", , , , , , , , ,"5565","5565"
"HOSPC","hospc_2013_DATA",35944,"A300000","Line(03500)", , , , , , , , ,"62308","62308"
"HOSPC","hospc_2013_DATA",35944,"A300000","Line(03600)", , , , , , , , ,"8021","8021"
"HOSPC","hospc_2013_DATA",35944,"A300000","Line(03700)", , , , , , , , ,"4579","4579"
"HOSPC","hospc_2013_DATA",35944,"A300000","Line(03900)", , , , , , , , ,"1608001","1608001"
"HOSPC","hospc_2013_DATA",35944,"A300000","Line(05000)", , , , , , , , ,"1021","1021"
"HOSPC","hospc_2013_DATA",35944,"A300000","Line(05100)", , , , , , , , ,"684","684"
"HOSPC","hospc_2013_DATA",35944,"A300000","Line(05200)", , , , , , , , ,"39348","39348"
"HOSPC","hospc_2013_DATA",35944,"A300000","Line(05300)", , , , , , , , ,"53127","53127"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35944","A700000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","","Beginning","","","","and","Ending"
"-------------","-------------","-------------", ,"","Description","Balances","Purchases","Donation","Total","Retirements","Balance"
"-------------","-------------","-------------", ,"","","1","2","3","4","5","6"
 , , , , , , , , , , , 
"Entity[35944] Report(A700000)", , , , , ,"Entity[35944] Report(A700000[0100])","Entity[35944] Report(A700000[0200])", ,"Entity[35944] Report(A700000[0400])","Entity[35944] Report(A700000[0500])","Entity[35944] Report(A700000[0600])"
"HOSPC","hospc_2013_DATA",35944,"A700000","Line(00400)", ,"413732","8689", ,"8689", ,"422421"
"HOSPC","hospc_2013_DATA",35944,"A700000","Line(00500)", ,"223031","7560", ,"7560", ,"230591"
"HOSPC","hospc_2013_DATA",35944,"A700000","Line(00600)", ,"142357","47362", ,"47362","20398","169321"
"HOSPC","hospc_2013_DATA",35944,"A700000","Line(00700)", ,"779120","63611", ,"63611","20398","822333"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35944","A800000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","-1","BASIS  FOR","","","WORKSHEET   A   TO / FROM   WHICH","",""
"-------------","-------------","-------------", ,"","Description","ADJUST-","","","THE   AMOUNT  IS  TO  BE  ADJUSTED","",""
"-------------","-------------","-------------", ,"","","MENT","AMOUNT","","COST  CENTER","","LINE  NO."
"-------------","-------------","-------------", ,"","","1","2","","3","","4"
 , , , , , , , , , , , 
"Entity[35944] Report(A800000)", , , , ,"Entity[35944] Report(A800000[0000])","Entity[35944] Report(A800000[0100])","Entity[35944] Report(A800000[0200])","Entity[35944] Report(A800000[0300])","Entity[35944] Report(A800000[0400])"
"HOSPC","hospc_2013_DATA",35944,"A800000","Line(00300)", , ,"1601858"
"HOSPC","hospc_2013_DATA",35944,"A800000","Line(00800)","MEDICAID ROOM & BOARD","A","-1562385","OTHER","39"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35944","A81000A ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"\"A. Costs incurred and adjustments required as a result of transactions with related organizations or the claiming of home office costs","\"","","","","","","","","","","","","",""
"-------------","-------------","-------------", ,"     and/or related organization:","","","","","","","","","","","","",""
"-------------","-------------","-------------", ,"","","","","","","","","","Amount","","","","Net"
"-------------","-------------","-------------", ,"","","","","","","","Amount","","(from","","","","Adjustments"
"-------------","-------------","-------------", ,"","","","","","","","Allowable","","\"Worksheet A","\"","","","","(col. 4 minus"
