"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35335","D000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","","","", , , , , , , , , , , 
"-------------","-------------", ,"COMPUTATION OF PER DIEM COST","","TITLE XVIII","TITLE XIX","OTHER","TOTAL", , , , , , , , , , , 
"-------------","-------------", ,"","","-1","-2","-3","-4", , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[35335] Report(D000000[0100])", , ,"Entity[35335] Report(D000000[0400])", , , , , , , , , , , 
"hospc_2013_DATA",35335,"D000000","Line(00100)", , , , ,"363898", , , , , , , , , , , 
"hospc_2013_DATA",35335,"D000000","Line(00200)", , , , ,"3313", , , , , , , , , , , 
"hospc_2013_DATA",35335,"D000000","Line(00300)", , , , ,"110", , , , , , , , , , , 
"hospc_2013_DATA",35335,"D000000","Line(00400)", ,"3313", , , , , , , , , , , , , , 
"hospc_2013_DATA",35335,"D000000","Line(00500)", ,"363900", , , , , , , , , , , , , , 
"hospc_2013_DATA",35335,"D000000","Line(00800)", ,"330", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
