"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34371","S000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"use only","","  [  ]  Desk Reviewed","","","","Intermediary No.","","[  ] Final", , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[34371] Report(S000000[0100])","Entity[34371] Report(S000000[0200])","Entity[34371] Report(S000000[0300])", , , , , , , , , , , , 
"hospc_2013_DATA",34371,"S000000","Line(00100)", ,"1","05/21/2014","N", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34371","S100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"1","Name:","","","","Address:","","","City:","State:","Zip Code:     ","1", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[34371] Report(S100000[0100])","Entity[34371] Report(S100000[0200])","Entity[34371] Report(S100000[0300])","Entity[34371] Report(S100000[0400])","Entity[34371] Report(S100000[0500])","Entity[34371] Report(S100000[0600])", , , , , , , , , 
"hospc_2013_DATA",34371,"S100000","Line(00100)", ,"HOSPICE FAMILY CARE - TUCSON","6300 E. EL DORADO PLAZA  SUITE A-100","TUCSON","AZ","85715", , , , , , , , , , 
"hospc_2013_DATA",34371,"S100000","Line(00200)", ,"PIMA", , , , , , , , , , , , , , 
"hospc_2013_DATA",34371,"S100000","Line(00300)", ,"04/30/1993", , , , , , , , , , , , , , 
"hospc_2013_DATA",34371,"S100000","Line(00400)", ,"06/08/1993","04/30/1993", , , , , , , , , , , , , 
"hospc_2013_DATA",34371,"S100000","Line(00500)", ,"01/01/2013","12/31/2013", , , , , , , , , , , , , 
"hospc_2013_DATA",34371,"S100000","Line(00600)", ,"031519", , , , , , , , , , , , , , 
"hospc_2013_DATA",34371,"S100000","Line(00700)", ,"4", , , , , , , , , , , , , , 
"hospc_2013_DATA",34371,"S100000","Line(00900)", ,"24730", , , ,"3393","28123", , , , , , , , , 
"hospc_2013_DATA",34371,"S100000","Line(01000)", ,"116", , , ,"6","122", , , , , , , , , 
"hospc_2013_DATA",34371,"S100000","Line(01100)", ,"231", , , ,"24","255", , , , , , , , , 
"hospc_2013_DATA",34371,"S100000","Line(01200)", ,"25077", , , ,"3423","28500", , , , , , , , , 
"hospc_2013_DATA",34371,"S100000","Line(01300)", ,"270", , , ,"43","313", , , , , , , , , 
"hospc_2013_DATA",34371,"S100000","Line(01500)", ,"93", , , ,"80","91", , , , , , , , , 
"hospc_2013_DATA",34371,"S100000","Line(01600)", ,"270", , , ,"43","313", , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
