"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36164","A000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","","","CON-","","","RECLAS-","","MENTS","", , , , , 
"-------------","-------------", ,"","","","EMPLOYEE","","TRACTED","","","SIFICATION","","(Increase/","", , , , , 
"-------------","-------------", ,"","","SALARIES","BENEFITS","TRANSPOR-","SERVICES","","","(Increase/","","Decrease)","", , , , , 
"-------------","-------------", ,"","COST CENTER DESCRIPTIONS","(From","(From","TATION","(From","","TOTAL","Decrease)","","(Fr Wkst A-8","TOTAL", , , , , 
"-------------","-------------", ,"","","Wkst A-1)","Wkst A-2)","(See inst.)","Wkst A-3)","OTHER","(col. 1-5)","(Fr Wkst A-6)","SUBTOTAL","& A-8-1)","(col.8�col.9)", , , , , 
"-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9","10", , , , , 
"-------------","-------------", ,"","GENERAL SERVICE COST CENTERS",""," "," "," ","","","",""," ","", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , ,"Entity[36164] Report(A000000[0000])","Entity[36164] Report(A000000[0100])","Entity[36164] Report(A000000[0200])","Entity[36164] Report(A000000[0300])","Entity[36164] Report(A000000[0400])","Entity[36164] Report(A000000[0500])","Entity[36164] Report(A000000[0600])", ,"Entity[36164] Report(A000000[0800])","Entity[36164] Report(A000000[0900])","Entity[36164] Report(A000000[1000])", , , , , 
"hospc_2013_DATA",36164,"A000000","Line(00100)","0100CAP REL COSTS-BLDG & FIXT", , , , ,"107239","107239", ,"107239","-3206","104033", , , , , 
"hospc_2013_DATA",36164,"A000000","Line(00200)","0200CAP REL COSTS-MVBLE EQUIP", , , , ,"7431","7431", ,"7431","-7317","114", , , , , 
"hospc_2013_DATA",36164,"A000000","Line(00300)","0300PLANT OPERATION AND MAINTENANCE", , , , ,"2004","2004", ,"2004", ,"2004", , , , , 
"hospc_2013_DATA",36164,"A000000","Line(00400)","0400TRANSPORTATION-STAFF", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36164,"A000000","Line(00500)","0500VOLUNTEER SERVICES","55251","13286","26", ,"1310","69873", ,"69873","-317","69556", , , , , 
"hospc_2013_DATA",36164,"A000000","Line(00601)","0621A&G SHARED COSTS","407024","78899","6754","67432","635640","1195749", ,"1195749","-14463","1181286", , , , , 
"hospc_2013_DATA",36164,"A000000","Line(01000)","1000INPATIENT-GENERAL CARE", , , ,"19594", ,"19594", ,"19594", ,"19594", , , , , 
"hospc_2013_DATA",36164,"A000000","Line(01100)","1100INPATIENT-RESPITE CARE", , , ,"9741", ,"9741", ,"9741", ,"9741", , , , , 
"hospc_2013_DATA",36164,"A000000","Line(01500)","1500PHYSICIAN SERVICES","24173","5813","3263", ,"1870","35119", ,"35119","194","35313", , , , , 
"hospc_2013_DATA",36164,"A000000","Line(01600)","1600NURSING CARE","1106458","266061","45165", , ,"1417684", ,"1417684","8899","1426583", , , , , 
"hospc_2013_DATA",36164,"A000000","Line(01620)","1620NURSING CARE--CONTINUOUS HOME CA","33241","7993","1221", , ,"42455", ,"42455","267","42722", , , , , 
"hospc_2013_DATA",36164,"A000000","Line(01700)","1700PHYSICAL THERAPY","3030","729","71", , ,"3830", ,"3830","24","3854", , , , , 
"hospc_2013_DATA",36164,"A000000","Line(01800)","1800OCCUPATIONAL THERAPY","2000","481", , , ,"2481", ,"2481","16","2497", , , , , 
"hospc_2013_DATA",36164,"A000000","Line(01900)","1900SPEECH/LANGUAGE PATHOLOGY","375","90", , , ,"465", ,"465","3","468", , , , , 
"hospc_2013_DATA",36164,"A000000","Line(02000)","2000MEDICAL SOCIAL SERVICES","116750","28074","6229", , ,"151053", ,"151053","939","151992", , , , , 
"hospc_2013_DATA",36164,"A000000","Line(02100)","2100SPIRITUAL COUNSELING","123849","29781","7958", , ,"161588", ,"161588","996","162584", , , , , 
"hospc_2013_DATA",36164,"A000000","Line(02300)","2300COUNSELING-OTHER", , , , , , , , , , , , , , , 
