"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34474","A000000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","","","","","CON-","","","RECLAS-","","MENTS",""
"-------------","-------------","-------------", ,"","","","EMPLOYEE","","TRACTED","","","SIFICATION","","(Increase/",""
"-------------","-------------","-------------", ,"","","SALARIES","BENEFITS","TRANSPOR-","SERVICES","","","(Increase/","","Decrease)",""
"-------------","-------------","-------------", ,"","COST CENTER DESCRIPTIONS","(From","(From","TATION","(From","","TOTAL","Decrease)","","(Fr Wkst A-8","TOTAL"
"-------------","-------------","-------------", ,"","","Wkst A-1)","Wkst A-2)","(See inst.)","Wkst A-3)","OTHER","(col. 1-5)","(Fr Wkst A-6)","SUBTOTAL","& A-8-1)","(col.8�col.9)"
"-------------","-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9","10"
"-------------","-------------","-------------", ,"","GENERAL SERVICE COST CENTERS",""," "," "," ","","","",""," ",""
 , , , , , , , , , , , 
"Entity[34474] Report(A000000)", , , , ,"Entity[34474] Report(A000000[0000])","Entity[34474] Report(A000000[0100])","Entity[34474] Report(A000000[0200])","Entity[34474] Report(A000000[0300])","Entity[34474] Report(A000000[0400])","Entity[34474] Report(A000000[0500])","Entity[34474] Report(A000000[0600])","Entity[34474] Report(A000000[0700])","Entity[34474] Report(A000000[0800])","Entity[34474] Report(A000000[0900])","Entity[34474] Report(A000000[1000])"
"HOSPC","hospc_2013_DATA",34474,"A000000","Line(00100)","0100CAP REL COSTS-BLDG & FIXT", , , , ,"639631","639631", ,"639631","-86970","552661"
"HOSPC","hospc_2013_DATA",34474,"A000000","Line(00200)","0200CAP REL COSTS-MVBLE EQUIP", , , , ,"38960","38960", ,"38960","86970","125930"
"HOSPC","hospc_2013_DATA",34474,"A000000","Line(00300)","0300PLANT OPERATION AND MAINTENANCE","222247","38276", , ,"497502","758025", ,"758025", ,"758025"
"HOSPC","hospc_2013_DATA",34474,"A000000","Line(00400)","0400TRANSPORTATION-STAFF", , ,"276204", , ,"276204","5303","281507", ,"281507"
"HOSPC","hospc_2013_DATA",34474,"A000000","Line(00500)","0500VOLUNTEER SERVICES","97408","16776","774", ,"15574","130532", ,"130532", ,"130532"
"HOSPC","hospc_2013_DATA",34474,"A000000","Line(00600)","0600ADMINISTRATIVE & GENERAL","1388847","239190","11513","129210","911018","2679778","-26734","2653044","-166087","2486957"
"HOSPC","hospc_2013_DATA",34474,"A000000","Line(01000)","1000INPATIENT-GENERAL CARE","1109979","191163","971","406256","4586","1712955","-246081","1466874","-622","1466252"
"HOSPC","hospc_2013_DATA",34474,"A000000","Line(01100)","1100INPATIENT-RESPITE CARE", , , ,"420", ,"420","41117","41537", ,"41537"
"HOSPC","hospc_2013_DATA",34474,"A000000","Line(01500)","1500PHYSICIAN SERVICES","104434","17986","715","10000", ,"133135","15024","148159", ,"148159"
"HOSPC","hospc_2013_DATA",34474,"A000000","Line(01600)","1600NURSING CARE","1339123","230627","42860","240","828","1613678","108106","1721784", ,"1721784"
"HOSPC","hospc_2013_DATA",34474,"A000000","Line(01620)","1620NURSING CARE--CONTINUOUS HOME CA"
"HOSPC","hospc_2013_DATA",34474,"A000000","Line(01700)","1700PHYSICAL THERAPY","2970","511", ,"4061", ,"7542","298","7840", ,"7840"
"HOSPC","hospc_2013_DATA",34474,"A000000","Line(01800)","1800OCCUPATIONAL THERAPY", , , ,"520", ,"520", ,"520", ,"520"
"HOSPC","hospc_2013_DATA",34474,"A000000","Line(01900)","1900SPEECH/LANGUAGE PATHOLOGY", , , ,"400", ,"400", ,"400", ,"400"
"HOSPC","hospc_2013_DATA",34474,"A000000","Line(02000)","2000MEDICAL SOCIAL SERVICES","212536","36603","15", ,"479","249633","6765","256398", ,"256398"
"HOSPC","hospc_2013_DATA",34474,"A000000","Line(02100)","2100SPIRITUAL COUNSELING","97412","16777", , , ,"114189","3734","117923", ,"117923"
"HOSPC","hospc_2013_DATA",34474,"A000000","Line(02200)","2200DIETARY COUNSELING", , , , , , ,"8006","8006", ,"8006"
"HOSPC","hospc_2013_DATA",34474,"A000000","Line(02300)","2300COUNSELING-OTHER"
"HOSPC","hospc_2013_DATA",34474,"A000000","Line(02400)","2400HOME HEALTH AIDE AND HOMEMAKER","220271","37936","12930","640","617","272394","38310","310704", ,"310704"
"HOSPC","hospc_2013_DATA",34474,"A000000","Line(02420)","2420HH AIDE & HOMEMAKER-CONT HOME CA"
"HOSPC","hospc_2013_DATA",34474,"A000000","Line(02500)","2500OTHER VISITING SERVICES", , ,"18","75", ,"93","6799","6892", ,"6892"
"HOSPC","hospc_2013_DATA",34474,"A000000","Line(03000)","3000DRUGS BIOLOGICAL AND INFUSION", , , ,"151290", ,"151290","23472","174762", ,"174762"
"HOSPC","hospc_2013_DATA",34474,"A000000","Line(03030)","3030ANALGESICS", , , ,"129613", ,"129613", ,"129613", ,"129613"
"HOSPC","hospc_2013_DATA",34474,"A000000","Line(03031)","3031SEDATIVES/HYPNOTICS", , , ,"18536", ,"18536", ,"18536", ,"18536"
"HOSPC","hospc_2013_DATA",34474,"A000000","Line(03032)","3032OTHER - SPECIFY"
"HOSPC","hospc_2013_DATA",34474,"A000000","Line(03100)","3100DURABLE MEDICAL EQUIPMENT/OXYGEN", , , ,"262573", ,"262573","8580","271153", ,"271153"
"HOSPC","hospc_2013_DATA",34474,"A000000","Line(03200)","3200PATIENT TRANSPORTATION", , , ,"1113", ,"1113","1982","3095", ,"3095"
"HOSPC","hospc_2013_DATA",34474,"A000000","Line(03300)","3300IMAGING SERVICES", , , ,"2944", ,"2944","39","2983", ,"2983"
"HOSPC","hospc_2013_DATA",34474,"A000000","Line(03400)","3400LABS AND DIAGNOSTICS", , , ,"3726", ,"3726","35","3761", ,"3761"
"HOSPC","hospc_2013_DATA",34474,"A000000","Line(03500)","3500MED SUPPLIES CHARGED TO PATIENT", , , ,"95459", ,"95459","5593","101052", ,"101052"
"HOSPC","hospc_2013_DATA",34474,"A000000","Line(03600)","3600OUTPATIENT SERVICES (INC E/R DEP", , , ,"12839", ,"12839","47","12886", ,"12886"
"HOSPC","hospc_2013_DATA",34474,"A000000","Line(03700)","3700RADIATION THERAPY", , , ,"1802", ,"1802","27","1829", ,"1829"
"HOSPC","hospc_2013_DATA",34474,"A000000","Line(03900)","3900OTHER HOSPICE SERVICE COST CENTE", , , ,"5461", ,"5461","4264","9725", ,"9725"
"HOSPC","hospc_2013_DATA",34474,"A000000","Line(05000)","5000BEREAVEMENT PROGRAM COSTS","69211","11920","410", ,"29560","111101", ,"111101", ,"111101"
"HOSPC","hospc_2013_DATA",34474,"A000000","Line(05100)","5100VOLUNTEER PROGRAM COST", , , , ,"3037","3037", ,"3037", ,"3037"
"HOSPC","hospc_2013_DATA",34474,"A000000","Line(05200)","5200FUNDRAISING","168382","28999","468","33000","102563","333412", ,"333412", ,"333412"
"HOSPC","hospc_2013_DATA",34474,"A000000","Line(05300)","5300OTHER NONREIMBURSABLE COSTS","3259414","561346","42576","4690355","341497","8895188","-4686","8890502","-462398","8428104"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34474","A100000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","COST CENTER DESCRIPTIONS","ADMINIS-","","SOCIAL","","","TOTAL","","",""
"-------------","-------------","-------------", ,"","(omit cents)","TRATOR","DIRECTOR","SERVICES","SUPERVISORS","NURSES","THERAPISTS","AIDES","ALL OTHER","TOTAL (1)"
"-------------","-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9"
"-------------","-------------","-------------", ,"","GENERAL SERVICE COST CENTERS","","","","","","","","",""
 , , , , , , , , , , , 
"Entity[34474] Report(A100000)", , , , , ,"Entity[34474] Report(A100000[0100])","Entity[34474] Report(A100000[0200])","Entity[34474] Report(A100000[0300])","Entity[34474] Report(A100000[0400])","Entity[34474] Report(A100000[0500])","Entity[34474] Report(A100000[0600])","Entity[34474] Report(A100000[0700])","Entity[34474] Report(A100000[0800])","Entity[34474] Report(A100000[0900])"
"HOSPC","hospc_2013_DATA",34474,"A100000","Line(00300)", , , , ,"94708", , , ,"127539","222247"
"HOSPC","hospc_2013_DATA",34474,"A100000","Line(00500)", , ,"58198", , , , , ,"39210","97408"
"HOSPC","hospc_2013_DATA",34474,"A100000","Line(00600)", ,"143849","433062", ,"145295", , , ,"666641","1388847"
"HOSPC","hospc_2013_DATA",34474,"A100000","Line(01000)", , ,"32638","27048","18053","761955","390","189521","80374","1109979"
"HOSPC","hospc_2013_DATA",34474,"A100000","Line(01500)", , ,"104434", , , , , , ,"104434"
"HOSPC","hospc_2013_DATA",34474,"A100000","Line(01600)", , ,"161814", ,"184585","992724", , , ,"1339123"
"HOSPC","hospc_2013_DATA",34474,"A100000","Line(01700)", , , , , , ,"2970", , ,"2970"
"HOSPC","hospc_2013_DATA",34474,"A100000","Line(02000)", , , ,"182952","29584", , , , ,"212536"
"HOSPC","hospc_2013_DATA",34474,"A100000","Line(02100)", , , , ,"60026", , , ,"37386","97412"
"HOSPC","hospc_2013_DATA",34474,"A100000","Line(02400)", , , , , , , ,"220271", ,"220271"
"HOSPC","hospc_2013_DATA",34474,"A100000","Line(05000)", , , , ,"20053", , , ,"49158","69211"
"HOSPC","hospc_2013_DATA",34474,"A100000","Line(05200)", , ,"50292", ,"65820", , , ,"52270","168382"
"HOSPC","hospc_2013_DATA",34474,"A100000","Line(05300)", , ,"388873","114349","397965","665591","243497","898173","550966","3259414"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34474","A200000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","COST CENTER DESCRIPTIONS","ADMINIS-","","SOCIAL","","","TOTAL","","",""
"-------------","-------------","-------------", ,"","(omit cents)","TRATOR","DIRECTOR","SERVICES","SUPERVISORS","NURSES","THERAPISTS","AIDES","ALL OTHER","TOTAL (1)"
"-------------","-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9"
"-------------","-------------","-------------", ,"","GENERAL SERVICE COST CENTERS","","","","","","","","",""
 , , , , , , , , , , , 
"Entity[34474] Report(A200000)", , , , , ,"Entity[34474] Report(A200000[0100])","Entity[34474] Report(A200000[0200])","Entity[34474] Report(A200000[0300])","Entity[34474] Report(A200000[0400])","Entity[34474] Report(A200000[0500])","Entity[34474] Report(A200000[0600])","Entity[34474] Report(A200000[0700])","Entity[34474] Report(A200000[0800])","Entity[34474] Report(A200000[0900])"
"HOSPC","hospc_2013_DATA",34474,"A200000","Line(00300)", , , , ,"16311", , , ,"21965","38276"
"HOSPC","hospc_2013_DATA",34474,"A200000","Line(00500)", , ,"10023", , , , , ,"6753","16776"
"HOSPC","hospc_2013_DATA",34474,"A200000","Line(00600)", ,"24774","74583", ,"25023", , , ,"114810","239190"
"HOSPC","hospc_2013_DATA",34474,"A200000","Line(01000)", , ,"5621","4658","3109","131226","67","32640","13842","191163"
"HOSPC","hospc_2013_DATA",34474,"A200000","Line(01500)", , ,"17986", , , , , , ,"17986"
"HOSPC","hospc_2013_DATA",34474,"A200000","Line(01600)", , ,"27868", ,"31790","170969", , , ,"230627"
"HOSPC","hospc_2013_DATA",34474,"A200000","Line(01700)", , , , , , ,"511", , ,"511"
"HOSPC","hospc_2013_DATA",34474,"A200000","Line(02000)", , , ,"31508","5095", , , , ,"36603"
"HOSPC","hospc_2013_DATA",34474,"A200000","Line(02100)", , , , ,"10338", , , ,"6439","16777"
"HOSPC","hospc_2013_DATA",34474,"A200000","Line(02400)", , , , , , , ,"37936", ,"37936"
"HOSPC","hospc_2013_DATA",34474,"A200000","Line(05000)", , , , ,"3454", , , ,"8466","11920"
"HOSPC","hospc_2013_DATA",34474,"A200000","Line(05200)", , ,"8661", ,"11336", , , ,"9002","28999"
"HOSPC","hospc_2013_DATA",34474,"A200000","Line(05300)", , ,"66973","19694","68538","114630","41936","154686","94889","561346"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34474","A300000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","COST CENTER DESCRIPTIONS","ADMINIS-","","SOCIAL","","","TOTAL","","",""
"-------------","-------------","-------------", ,"","(omit cents)","TRATOR","DIRECTOR","SERVICES","SUPERVISORS","NURSES","THERAPISTS","AIDES","ALL OTHER","TOTAL (1)"
"-------------","-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9"
"-------------","-------------","-------------", ,"","GENERAL SERVICE COST CENTERS","","","","","","","","",""
 , , , , , , , , , , , 
"Entity[34474] Report(A300000)", , , , , , ,"Entity[34474] Report(A300000[0200])", ,"Entity[34474] Report(A300000[0400])","Entity[34474] Report(A300000[0500])","Entity[34474] Report(A300000[0600])","Entity[34474] Report(A300000[0700])","Entity[34474] Report(A300000[0800])","Entity[34474] Report(A300000[0900])"
"HOSPC","hospc_2013_DATA",34474,"A300000","Line(00600)", , , , , , , , ,"129210","129210"
"HOSPC","hospc_2013_DATA",34474,"A300000","Line(01000)", , , , , ,"27163","2020","38063","339010","406256"
"HOSPC","hospc_2013_DATA",34474,"A300000","Line(01100)", , , , , , , , ,"420","420"
"HOSPC","hospc_2013_DATA",34474,"A300000","Line(01500)", , , , , , , , ,"10000","10000"
"HOSPC","hospc_2013_DATA",34474,"A300000","Line(01600)", , , , , ,"240", , , ,"240"
"HOSPC","hospc_2013_DATA",34474,"A300000","Line(01700)", , , , , , ,"4061", , ,"4061"
"HOSPC","hospc_2013_DATA",34474,"A300000","Line(01800)", , , , , , ,"520", , ,"520"
"HOSPC","hospc_2013_DATA",34474,"A300000","Line(01900)", , , , , , ,"400", , ,"400"
"HOSPC","hospc_2013_DATA",34474,"A300000","Line(02400)", , , , , , , ,"640", ,"640"
"HOSPC","hospc_2013_DATA",34474,"A300000","Line(02500)", , , , , , ,"75", , ,"75"
"HOSPC","hospc_2013_DATA",34474,"A300000","Line(03000)", , , , , , , , ,"151290","151290"
"HOSPC","hospc_2013_DATA",34474,"A300000","Line(03030)", , , , , , , , ,"129613","129613"
"HOSPC","hospc_2013_DATA",34474,"A300000","Line(03031)", , , , , , , , ,"18536","18536"
"HOSPC","hospc_2013_DATA",34474,"A300000","Line(03100)", , , , , , , , ,"262573","262573"
"HOSPC","hospc_2013_DATA",34474,"A300000","Line(03200)", , , , , , , , ,"1113","1113"
"HOSPC","hospc_2013_DATA",34474,"A300000","Line(03300)", , , , , , , , ,"2944","2944"
"HOSPC","hospc_2013_DATA",34474,"A300000","Line(03400)", , , , , , , , ,"3726","3726"
"HOSPC","hospc_2013_DATA",34474,"A300000","Line(03500)", , , , , , , , ,"95459","95459"
"HOSPC","hospc_2013_DATA",34474,"A300000","Line(03600)", , , , , , , , ,"12839","12839"
"HOSPC","hospc_2013_DATA",34474,"A300000","Line(03700)", , , , , , , , ,"1802","1802"
"HOSPC","hospc_2013_DATA",34474,"A300000","Line(03900)", , , , , , , , ,"5461","5461"
"HOSPC","hospc_2013_DATA",34474,"A300000","Line(05200)", , , , , , , , ,"33000","33000"
"HOSPC","hospc_2013_DATA",34474,"A300000","Line(05300)", , ,"14220", ,"1763","858","171285","447950","4054279","4690355"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34474","A600010 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","","CODE","","","","","","","",""
"-------------","-------------","-------------", ,"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER"
"-------------","-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9"
 , , , , , , , , , , , 
"Entity[34474] Report(A600010)", , , , ,"Entity[34474] Report(A600010[0000])","Entity[34474] Report(A600010[0100])","Entity[34474] Report(A600010[0200])","Entity[34474] Report(A600010[0300])","Entity[34474] Report(A600010[0400])","Entity[34474] Report(A600010[0500])","Entity[34474] Report(A600010[0600])","Entity[34474] Report(A600010[0700])","Entity[34474] Report(A600010[0800])","Entity[34474] Report(A600010[0900])"
"HOSPC","hospc_2013_DATA",34474,"A600010","Line(00100)","ASSOCIATION_DUES_ALLOCABLE_TO_LOBBYI","A","OTHER NONREIMBURSABLE COSTS","53", ,"617","ADMINISTRATIVE & GENERAL","6", ,"617"
"HOSPC","hospc_2013_DATA",34474,"A600010","Line(00200)","INPATIENT_UNIT_ROUTINE_CARE-WAGES-RN","B","NURSING CARE","16","83131", ,"INPATIENT - GENERAL CARE","10","128838"
"HOSPC","hospc_2013_DATA",34474,"A600010","Line(00300)","INPATIENT_UNIT_ROUTINE_CARE-WAGES-MD","B","PHYSICIANS SERVICES","15","12219"
"HOSPC","hospc_2013_DATA",34474,"A600010","Line(00400)","INPATIENT_UNIT_ROUTINE_CARE-WAGES-AI","B","HOME HEALTH AIDE AND HOMEMAKER","24","22472"
