"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36987","G000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","Assets","General","Purpose","Endowment","Plant", , , , , , , , , , , 
"-------------","-------------", ,"","(Omit cents)","Fund","Fund","Fund","Fund", , , , , , , , , , , 
"-------------","-------------", ,"","","1","2","3","4", , , , , , , , , , , 
"-------------","-------------", ,"","CURRENT  ASSETS","","","","", , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36987] Report(G000000[0100])", , , , , , , , , , , , , , 
"hospc_2013_DATA",36987,"G000000","Line(00100)", ,"849763", , , , , , , , , , , , , , 
"hospc_2013_DATA",36987,"G000000","Line(01100)", ,"849763", , , , , , , , , , , , , , 
"hospc_2013_DATA",36987,"G000000","Line(03000)", ,"282000", , , , , , , , , , , , , , 
"hospc_2013_DATA",36987,"G000000","Line(03200)", ,"282000", , , , , , , , , , , , , , 
"hospc_2013_DATA",36987,"G000000","Line(03300)", ,"1131763", , , , , , , , , , , , , , 
"hospc_2013_DATA",36987,"G000000","Line(05100)", ,"1131763", , , , , , , , , , , , , , 
"hospc_2013_DATA",36987,"G000000","Line(05800)", ,"1131763", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36987","G100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","GENERAL ","SPECIFIC ","ENDOWMENT","PLANT  FUND", , , , , , , , , , 
"-------------","-------------", ,"","","","FUND","PURPOSE  FUND","FUND","", , , , , , , , , , 
"-------------","-------------", ,"","","","1","2","3","4", , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , ,"Entity[36987] Report(G100000[0000])","Entity[36987] Report(G100000[0100])", , , , , , , , , , , , , , 
"hospc_2013_DATA",36987,"G100000","Line(00100)", ,"156207", , , , , , , , , , , , , , 
"hospc_2013_DATA",36987,"G100000","Line(00200)", ,"1125022", , , , , , , , , , , , , , 
"hospc_2013_DATA",36987,"G100000","Line(00300)", ,"1281229", , , , , , , , , , , , , , 
"hospc_2013_DATA",36987,"G100000","Line(00400)","ADDITIONS (CREDIT ADJUSTMENTS)(SPEC", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36987,"G100000","Line(01100)", ,"1281229", , , , , , , , , , , , , , 
"hospc_2013_DATA",36987,"G100000","Line(01200)","DEDUCTIONS (DEBIT ADJUSTMENTS)(SPEC", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36987,"G100000","Line(01300)","PRIOR PER","149466", , , , , , , , , , , , , , 
"hospc_2013_DATA",36987,"G100000","Line(01800)", ,"149466", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36987","G200001 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","Revenue  Center","","","","", , , , , , , , , , , 
"-------------","-------------", ,"","","","","TOTAL","", , , , , , , , , , , 
"-------------","-------------", ,"","GENERAL INPATIENT AND HOME CARE SERVICE LOCATION","","","","", , , , , , , , , , , 
"-------------","-------------", ,"1"," Skilled Nursing Facility based","","","","1", , , , , , , , , , , 
"-------------","-------------", ,"2"," Nursing facility based","","","","2", , , , , , , , , , , 
"-------------","-------------", ,"3"," Home care","","","","3", , , , , , , , , , , 
"-------------","-------------", ,"4"," Other (See Instructions)","","","","4", , , , , , , , , , , 
"-------------","-------------", ,"5"," State Medicaid room & board","","","","5", , , , , , , , , , , 
"-------------","-------------", ,"6","\" Total General Inpatient Revenues  ( Sum of lines 1"," 2"," 3 and 4 )\"","","","","6", , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36987] Report(G200001[0100])", , , , , , , , , , , , , , 
"hospc_2013_DATA",36987,"G200001","Line(00300)", ,"331158", , , , , , , , , , , , , , 
"hospc_2013_DATA",36987,"G200001","Line(00400)", ,"851570", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36987","G200002 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","PART II - OPERATING EXPENSES", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , ,"Entity[36987] Report(G200002[0000])", ,"Entity[36987] Report(G200002[0200])", , , , , , , , , , , , , 
"hospc_2013_DATA",36987,"G200002","Line(00100)", , ,"57706", , , , , , , , , , , , , 
"hospc_2013_DATA",36987,"G200002","Line(00200)","DD (SPECIFY)", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36987,"G200002","Line(00900)","EDUCT (SPECIFY)", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36987,"G200002","Line(01500)", , ,"57706", , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
