"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35364","A000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","","","CON-","","","RECLAS-","","MENTS","", , , , , 
"-------------","-------------", ,"","","","EMPLOYEE","","TRACTED","","","SIFICATION","","(Increase/","", , , , , 
"-------------","-------------", ,"","","SALARIES","BENEFITS","TRANSPOR-","SERVICES","","","(Increase/","","Decrease)","", , , , , 
"-------------","-------------", ,"","COST CENTER DESCRIPTIONS","(From","(From","TATION","(From","","TOTAL","Decrease)","","(Fr Wkst A-8","TOTAL", , , , , 
"-------------","-------------", ,"","","Wkst A-1)","Wkst A-2)","(See inst.)","Wkst A-3)","OTHER","(col. 1-5)","(Fr Wkst A-6)","SUBTOTAL","& A-8-1)","(col.8�col.9)", , , , , 
"-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9","10", , , , , 
"-------------","-------------", ,"","GENERAL SERVICE COST CENTERS",""," "," "," ","","","",""," ","", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , ,"Entity[35364] Report(A000000[0000])","Entity[35364] Report(A000000[0100])","Entity[35364] Report(A000000[0200])", ,"Entity[35364] Report(A000000[0400])","Entity[35364] Report(A000000[0500])","Entity[35364] Report(A000000[0600])", ,"Entity[35364] Report(A000000[0800])","Entity[35364] Report(A000000[0900])","Entity[35364] Report(A000000[1000])", , , , , 
"hospc_2013_DATA",35364,"A000000","Line(00100)","0100CAPITAL REL COSTS-BLDG & FIXT", , , , ,"44352","44352", ,"44352", ,"44352", , , , , 
"hospc_2013_DATA",35364,"A000000","Line(00200)","0200CAPITAL REL COSTS-MOVABLE EQUIP", , , , ,"203625","203625", ,"203625", ,"203625", , , , , 
"hospc_2013_DATA",35364,"A000000","Line(00300)","0300PLANT OPERATION AND MAINTENANCE", , , , ,"65145","65145", ,"65145", ,"65145", , , , , 
"hospc_2013_DATA",35364,"A000000","Line(00400)","0400TRANSPORTATION-STAFF", , , , ,"233935","233935", ,"233935", ,"233935", , , , , 
"hospc_2013_DATA",35364,"A000000","Line(00500)","0500VOLUNTEER SERVICE COORDINATION","12803","3621", , , ,"16424", ,"16424", ,"16424", , , , , 
"hospc_2013_DATA",35364,"A000000","Line(00600)","0600ADMINISTRATIVE AND GENERAL","537549","152023", , ,"433655","1123227", ,"1123227","-350","1122877", , , , , 
"hospc_2013_DATA",35364,"A000000","Line(01000)","1000INPATIENT- GENERAL CARE","613837","173596", ,"122760", ,"910193", ,"910193", ,"910193", , , , , 
"hospc_2013_DATA",35364,"A000000","Line(01100)","1100INPATIENT- RESPITE CARE", , , ,"2813", ,"2813", ,"2813", ,"2813", , , , , 
"hospc_2013_DATA",35364,"A000000","Line(01500)","1500PHYSICIAN SERVICES","134002","37897", ,"2963", ,"174862", ,"174862", ,"174862", , , , , 
"hospc_2013_DATA",35364,"A000000","Line(01600)","1600NURSING CARE","804651","227560", , , ,"1032211", ,"1032211", ,"1032211", , , , , 
"hospc_2013_DATA",35364,"A000000","Line(01620)","1620NURSING CARE - CONTINUOUS HOME C","303152","85733", , , ,"388885", ,"388885", ,"388885", , , , , 
"hospc_2013_DATA",35364,"A000000","Line(01700)","1700PHYSICAL THERAPY", , , ,"2280", ,"2280", ,"2280", ,"2280", , , , , 
"hospc_2013_DATA",35364,"A000000","Line(01800)","1800OCCUPATIONAL THERAPY", , , ,"155", ,"155", ,"155", ,"155", , , , , 
"hospc_2013_DATA",35364,"A000000","Line(01900)","1900SPEECH/LANGUAGE PATHOLOGY", , , ,"70", ,"70", ,"70", ,"70", , , , , 
"hospc_2013_DATA",35364,"A000000","Line(02000)","2000MEDICAL SOCIAL SERVICES","201988","57123", , , ,"259111", ,"259111", ,"259111", , , , , 
"hospc_2013_DATA",35364,"A000000","Line(02100)","2100SPIRITUAL COUNSELING","84373","23861", , , ,"108234", ,"108234", ,"108234", , , , , 
"hospc_2013_DATA",35364,"A000000","Line(02200)","2200DIETARY COUNSELING","107","30", , , ,"137", ,"137", ,"137", , , , , 
"hospc_2013_DATA",35364,"A000000","Line(02300)","2300COUNSELING-OTHER", , , , , , , , , , , , , , , 
