"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34376","A000000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","","","","","CON-","","","RECLAS-","","MENTS",""
"-------------","-------------","-------------", ,"","","","EMPLOYEE","","TRACTED","","","SIFICATION","","(Increase/",""
"-------------","-------------","-------------", ,"","","SALARIES","BENEFITS","TRANSPOR-","SERVICES","","","(Increase/","","Decrease)",""
"-------------","-------------","-------------", ,"","COST CENTER DESCRIPTIONS","(From","(From","TATION","(From","","TOTAL","Decrease)","","(Fr Wkst A-8","TOTAL"
"-------------","-------------","-------------", ,"","","Wkst A-1)","Wkst A-2)","(See inst.)","Wkst A-3)","OTHER","(col. 1-5)","(Fr Wkst A-6)","SUBTOTAL","& A-8-1)","(col.8�col.9)"
"-------------","-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9","10"
"-------------","-------------","-------------", ,"","GENERAL SERVICE COST CENTERS",""," "," "," ","","","",""," ",""
 , , , , , , , , , , , 
"Entity[34376] Report(A000000)", , , , ,"Entity[34376] Report(A000000[0000])","Entity[34376] Report(A000000[0100])","Entity[34376] Report(A000000[0200])","Entity[34376] Report(A000000[0300])","Entity[34376] Report(A000000[0400])","Entity[34376] Report(A000000[0500])","Entity[34376] Report(A000000[0600])","Entity[34376] Report(A000000[0700])","Entity[34376] Report(A000000[0800])","Entity[34376] Report(A000000[0900])","Entity[34376] Report(A000000[1000])"
"HOSPC","hospc_2013_DATA",34376,"A000000","Line(00100)","0100CAPITAL REL COSTS-BLDG & FIXT", , , , ,"862812","862812", ,"862812", ,"862812"
"HOSPC","hospc_2013_DATA",34376,"A000000","Line(00200)","0200CAPITAL REL COSTS-MOVABLE EQUIP", , , , ,"133086","133086", ,"133086", ,"133086"
"HOSPC","hospc_2013_DATA",34376,"A000000","Line(00300)","0300PLANT OPERATION AND MAINTENANCE", , , , ,"217754","217754", ,"217754", ,"217754"
"HOSPC","hospc_2013_DATA",34376,"A000000","Line(00400)","0400TRANSPORTATION-STAFF", , ,"19743", , ,"19743", ,"19743", ,"19743"
"HOSPC","hospc_2013_DATA",34376,"A000000","Line(00500)","0500VOLUNTEER SERVICE COORDINATION","120397","26858","162", ,"10841","158258", ,"158258", ,"158258"
"HOSPC","hospc_2013_DATA",34376,"A000000","Line(00600)","0600ADMINISTRATIVE AND GENERAL","3191539","711942","15874","132205","1342734","5394294","-2199","5392095","-138586","5253509"
"HOSPC","hospc_2013_DATA",34376,"A000000","Line(01000)","1000INPATIENT- GENERAL CARE","1475590","329162","3283","253371","134764","2196170", ,"2196170","-14032","2182138"
"HOSPC","hospc_2013_DATA",34376,"A000000","Line(01100)","1100INPATIENT- RESPITE CARE"
"HOSPC","hospc_2013_DATA",34376,"A000000","Line(01500)","1500PHYSICIAN SERVICES", , ,"1062","671577","5719","678358", ,"678358", ,"678358"
"HOSPC","hospc_2013_DATA",34376,"A000000","Line(01600)","1600NURSING CARE","3458611","771517","122625","747914","1077","5101744", ,"5101744", ,"5101744"
"HOSPC","hospc_2013_DATA",34376,"A000000","Line(01620)","1620NURSING CARE - CONTINUOUS HOME C"
"HOSPC","hospc_2013_DATA",34376,"A000000","Line(01700)","1700PHYSICAL THERAPY"
"HOSPC","hospc_2013_DATA",34376,"A000000","Line(01800)","1800OCCUPATIONAL THERAPY"
"HOSPC","hospc_2013_DATA",34376,"A000000","Line(01900)","1900SPEECH/LANGUAGE PATHOLOGY"
"HOSPC","hospc_2013_DATA",34376,"A000000","Line(02000)","2000MEDICAL SOCIAL SERVICES","627572","139993","19721","16308", ,"803594", ,"803594", ,"803594"
"HOSPC","hospc_2013_DATA",34376,"A000000","Line(02100)","2100SPIRITUAL COUNSELING","259427","57871","15722", , ,"333020", ,"333020", ,"333020"
"HOSPC","hospc_2013_DATA",34376,"A000000","Line(02200)","2200DIETARY COUNSELING", , , ,"2054", ,"2054", ,"2054", ,"2054"
"HOSPC","hospc_2013_DATA",34376,"A000000","Line(02300)","2300COUNSELING-OTHER"
"HOSPC","hospc_2013_DATA",34376,"A000000","Line(02400)","2400HOME HEALTH AIDE AND HOMEMAKER","508321","113392","63522","122686","277","808198", ,"808198", ,"808198"
"HOSPC","hospc_2013_DATA",34376,"A000000","Line(02420)","2420HH AIDE & HOMEMAKER - CONT HOME"
"HOSPC","hospc_2013_DATA",34376,"A000000","Line(02500)","2500OTHER VISITING SERVICES"
"HOSPC","hospc_2013_DATA",34376,"A000000","Line(03000)","3000DRUGS  BIOLOGICAL AND INFUSION","28134","6276","90760","595728", ,"720898", ,"720898", ,"720898"
"HOSPC","hospc_2013_DATA",34376,"A000000","Line(03030)","3030ANALGESICS"
"HOSPC","hospc_2013_DATA",34376,"A000000","Line(03031)","3031SEDATIVES/HYPNOTICS"
"HOSPC","hospc_2013_DATA",34376,"A000000","Line(03032)","3032OTHER - SPECIFY"
"HOSPC","hospc_2013_DATA",34376,"A000000","Line(03100)","3100DURABLE MEDICAL EQUIPMENT/OXYGEN", , , ,"516541", ,"516541", ,"516541", ,"516541"
"HOSPC","hospc_2013_DATA",34376,"A000000","Line(03200)","3200PATIENT TRANSPORTATION", , , ,"22869", ,"22869", ,"22869", ,"22869"
"HOSPC","hospc_2013_DATA",34376,"A000000","Line(03300)","3300IMAGING SERVICES"
"HOSPC","hospc_2013_DATA",34376,"A000000","Line(03400)","3400LABS AND DIAGNOSTICS", , , ,"2139", ,"2139", ,"2139", ,"2139"
"HOSPC","hospc_2013_DATA",34376,"A000000","Line(03500)","3500MED SUPPLIES CHARGED TO PATIENTS", , , ,"446720", ,"446720", ,"446720", ,"446720"
"HOSPC","hospc_2013_DATA",34376,"A000000","Line(03600)","3600OUTPATIENT SERVICES (INCL E/R DE", , , ,"4790", ,"4790", ,"4790", ,"4790"
"HOSPC","hospc_2013_DATA",34376,"A000000","Line(03700)","3700RADIATION THERAPY"
"HOSPC","hospc_2013_DATA",34376,"A000000","Line(03800)","3800CHEMOTHERAPY"
"HOSPC","hospc_2013_DATA",34376,"A000000","Line(03900)","3900OTHER HOSPICE SERVICE COST CENTE", , , ,"7212", ,"7212", ,"7212", ,"7212"
"HOSPC","hospc_2013_DATA",34376,"A000000","Line(05000)","5000BEREAVEMENT PROGRAM COSTS","341662","76215","814","1989","23203","443883", ,"443883", ,"443883"
"HOSPC","hospc_2013_DATA",34376,"A000000","Line(05100)","5100VOLUNTEER PROGRAM COSTS"
"HOSPC","hospc_2013_DATA",34376,"A000000","Line(05200)","5200FUNDRAISING","1260886","281268","29328", ,"342507","1913989", ,"1913989", ,"1913989"
"HOSPC","hospc_2013_DATA",34376,"A000000","Line(05300)","5300OTHER NONREIMBURSABLE COSTS","320188","71425", ,"1005766","104751","1502130","2199","1504329","-1005766","498563"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34376","A100000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","COST CENTER DESCRIPTIONS","ADMINIS-","","SOCIAL","","","TOTAL","","",""
"-------------","-------------","-------------", ,"","(omit cents)","TRATOR","DIRECTOR","SERVICES","SUPERVISORS","NURSES","THERAPISTS","AIDES","ALL OTHER","TOTAL (1)"
"-------------","-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9"
"-------------","-------------","-------------", ,"","GENERAL SERVICE COST CENTERS","","","","","","","","",""
 , , , , , , , , , , , 
"Entity[34376] Report(A100000)", , , , , ,"Entity[34376] Report(A100000[0100])","Entity[34376] Report(A100000[0200])","Entity[34376] Report(A100000[0300])","Entity[34376] Report(A100000[0400])","Entity[34376] Report(A100000[0500])","Entity[34376] Report(A100000[0600])","Entity[34376] Report(A100000[0700])","Entity[34376] Report(A100000[0800])","Entity[34376] Report(A100000[0900])"
"HOSPC","hospc_2013_DATA",34376,"A100000","Line(00500)", , , , ,"58006", , , ,"62391","120397"
"HOSPC","hospc_2013_DATA",34376,"A100000","Line(00600)", ,"181335","464150", ,"375166", , , ,"2170888","3191539"
"HOSPC","hospc_2013_DATA",34376,"A100000","Line(01000)", , ,"19362","119559","124192","896078", ,"219840","96559","1475590"
"HOSPC","hospc_2013_DATA",34376,"A100000","Line(01600)", , ,"146585", ,"120997","3191029", , , ,"3458611"
"HOSPC","hospc_2013_DATA",34376,"A100000","Line(02000)", , , ,"627572", , , , , ,"627572"
"HOSPC","hospc_2013_DATA",34376,"A100000","Line(02100)", , , , , , , , ,"259427","259427"
"HOSPC","hospc_2013_DATA",34376,"A100000","Line(02400)", , , , , , , ,"508321", ,"508321"
"HOSPC","hospc_2013_DATA",34376,"A100000","Line(03000)", , , , , , , , ,"28134","28134"
"HOSPC","hospc_2013_DATA",34376,"A100000","Line(05000)", , , , ,"84571", ,"257091", , ,"341662"
"HOSPC","hospc_2013_DATA",34376,"A100000","Line(05200)", , , , , , , , ,"1260886","1260886"
"HOSPC","hospc_2013_DATA",34376,"A100000","Line(05300)", , , ,"1901","74146","12705", , ,"231436","320188"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34376","A200000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","COST CENTER DESCRIPTIONS","ADMINIS-","","SOCIAL","","","TOTAL","","",""
"-------------","-------------","-------------", ,"","(omit cents)","TRATOR","DIRECTOR","SERVICES","SUPERVISORS","NURSES","THERAPISTS","AIDES","ALL OTHER","TOTAL (1)"
"-------------","-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9"
"-------------","-------------","-------------", ,"","GENERAL SERVICE COST CENTERS","","","","","","","","",""
 , , , , , , , , , , , 
"Entity[34376] Report(A200000)", , , , , ,"Entity[34376] Report(A200000[0100])","Entity[34376] Report(A200000[0200])","Entity[34376] Report(A200000[0300])","Entity[34376] Report(A200000[0400])","Entity[34376] Report(A200000[0500])","Entity[34376] Report(A200000[0600])","Entity[34376] Report(A200000[0700])","Entity[34376] Report(A200000[0800])","Entity[34376] Report(A200000[0900])"
"HOSPC","hospc_2013_DATA",34376,"A200000","Line(00500)", , , , ,"12940", , , ,"13918","26858"
"HOSPC","hospc_2013_DATA",34376,"A200000","Line(00600)", ,"40451","103539", ,"83689", , , ,"484263","711942"
"HOSPC","hospc_2013_DATA",34376,"A200000","Line(01000)", , ,"4319","26670","27704","199889", ,"49040","21540","329162"
"HOSPC","hospc_2013_DATA",34376,"A200000","Line(01600)", , ,"32699", ,"26991","711827", , , ,"771517"
"HOSPC","hospc_2013_DATA",34376,"A200000","Line(02000)", , , ,"139993", , , , , ,"139993"
"HOSPC","hospc_2013_DATA",34376,"A200000","Line(02100)", , , , , , , , ,"57871","57871"
"HOSPC","hospc_2013_DATA",34376,"A200000","Line(02400)", , , , , , , ,"113392", ,"113392"
"HOSPC","hospc_2013_DATA",34376,"A200000","Line(03000)", , , , , , , , ,"6276","6276"
"HOSPC","hospc_2013_DATA",34376,"A200000","Line(05000)", , , , ,"18865", ,"57350", , ,"76215"
"HOSPC","hospc_2013_DATA",34376,"A200000","Line(05200)", , , , , , , , ,"281268","281268"
"HOSPC","hospc_2013_DATA",34376,"A200000","Line(05300)", , , ,"424","16540","2834", , ,"51627","71425"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34376","A300000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","COST CENTER DESCRIPTIONS","ADMINIS-","","SOCIAL","","","TOTAL","","",""
"-------------","-------------","-------------", ,"","(omit cents)","TRATOR","DIRECTOR","SERVICES","SUPERVISORS","NURSES","THERAPISTS","AIDES","ALL OTHER","TOTAL (1)"
"-------------","-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9"
"-------------","-------------","-------------", ,"","GENERAL SERVICE COST CENTERS","","","","","","","","",""
 , , , , , , , , , , , 
"Entity[34376] Report(A300000)", , , , , , , ,"Entity[34376] Report(A300000[0300])", ,"Entity[34376] Report(A300000[0500])","Entity[34376] Report(A300000[0600])","Entity[34376] Report(A300000[0700])","Entity[34376] Report(A300000[0800])","Entity[34376] Report(A300000[0900])"
"HOSPC","hospc_2013_DATA",34376,"A300000","Line(00600)", , , , , , , , ,"132205","132205"
"HOSPC","hospc_2013_DATA",34376,"A300000","Line(01000)", , , , , ,"755", ,"10877","241739","253371"
"HOSPC","hospc_2013_DATA",34376,"A300000","Line(01500)", , , , , , , , ,"671577","671577"
"HOSPC","hospc_2013_DATA",34376,"A300000","Line(01600)", , , , , ,"747914", , , ,"747914"
"HOSPC","hospc_2013_DATA",34376,"A300000","Line(02000)", , , ,"16308", , , , , ,"16308"
"HOSPC","hospc_2013_DATA",34376,"A300000","Line(02200)", , , , , , , , ,"2054","2054"
"HOSPC","hospc_2013_DATA",34376,"A300000","Line(02400)", , , , , , , ,"122686", ,"122686"
"HOSPC","hospc_2013_DATA",34376,"A300000","Line(03000)", , , , , , , , ,"595728","595728"
"HOSPC","hospc_2013_DATA",34376,"A300000","Line(03100)", , , , , , , , ,"516541","516541"
"HOSPC","hospc_2013_DATA",34376,"A300000","Line(03200)", , , , , , , , ,"22869","22869"
"HOSPC","hospc_2013_DATA",34376,"A300000","Line(03400)", , , , , , , , ,"2139","2139"
"HOSPC","hospc_2013_DATA",34376,"A300000","Line(03500)", , , , , , , , ,"446720","446720"
"HOSPC","hospc_2013_DATA",34376,"A300000","Line(03600)", , , , , , , , ,"4790","4790"
"HOSPC","hospc_2013_DATA",34376,"A300000","Line(03900)", , , , , , , , ,"7212","7212"
"HOSPC","hospc_2013_DATA",34376,"A300000","Line(05000)", , , , , , ,"1989", , ,"1989"
"HOSPC","hospc_2013_DATA",34376,"A300000","Line(05300)", , , , , , , , ,"1005766","1005766"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34376","A600010 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","","CODE","","","","","","","",""
"-------------","-------------","-------------", ,"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER"
"-------------","-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9"
 , , , , , , , , , , , 
"Entity[34376] Report(A600010)", , , , ,"Entity[34376] Report(A600010[0000])","Entity[34376] Report(A600010[0100])","Entity[34376] Report(A600010[0200])","Entity[34376] Report(A600010[0300])", ,"Entity[34376] Report(A600010[0500])","Entity[34376] Report(A600010[0600])","Entity[34376] Report(A600010[0700])", ,"Entity[34376] Report(A600010[0900])"
"HOSPC","hospc_2013_DATA",34376,"A600010","Line(00100)","LOBBYING DUES TO OTHER PROGRAM COST","A","OTHER NONREIMBURSABLE COSTS","53", ,"2199","ADMINISTRATIVE AND GENERAL","6", ,"2199"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34376","A700000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","","Beginning","","","","and","Ending"
"-------------","-------------","-------------", ,"","Description","Balances","Purchases","Donation","Total","Retirements","Balance"
"-------------","-------------","-------------", ,"","","1","2","3","4","5","6"
 , , , , , , , , , , , 
"Entity[34376] Report(A700000)", , , , , ,"Entity[34376] Report(A700000[0100])","Entity[34376] Report(A700000[0200])", ,"Entity[34376] Report(A700000[0400])", ,"Entity[34376] Report(A700000[0600])"
"HOSPC","hospc_2013_DATA",34376,"A700000","Line(00100)", ,"3875000", , , , ,"3875000"
"HOSPC","hospc_2013_DATA",34376,"A700000","Line(00200)", ,"128318", , , , ,"128318"
"HOSPC","hospc_2013_DATA",34376,"A700000","Line(00300)", ,"2823900","258039", ,"258039", ,"3081939"
"HOSPC","hospc_2013_DATA",34376,"A700000","Line(00400)", ,"531762","40681", ,"40681", ,"572443"
"HOSPC","hospc_2013_DATA",34376,"A700000","Line(00500)", ,"230029","1788", ,"1788", ,"231817"
"HOSPC","hospc_2013_DATA",34376,"A700000","Line(00600)", ,"557009","79862", ,"79862", ,"636871"
"HOSPC","hospc_2013_DATA",34376,"A700000","Line(00700)", ,"8146018","380370", ,"380370", ,"8526388"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34376","A800000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","-1","BASIS  FOR","","","WORKSHEET   A   TO / FROM   WHICH","",""
"-------------","-------------","-------------", ,"","Description","ADJUST-","","","THE   AMOUNT  IS  TO  BE  ADJUSTED","",""
"-------------","-------------","-------------", ,"","","MENT","AMOUNT","","COST  CENTER","","LINE  NO."
"-------------","-------------","-------------", ,"","","1","2","","3","","4"
 , , , , , , , , , , , 
