"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35533","D000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","","","", , , , , , , , , , , 
"-------------","-------------", ,"COMPUTATION OF PER DIEM COST","","TITLE XVIII","TITLE XIX","OTHER","TOTAL", , , , , , , , , , , 
"-------------","-------------", ,"","","-1","-2","-3","-4", , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[35533] Report(D000000[0100])","Entity[35533] Report(D000000[0200])", ,"Entity[35533] Report(D000000[0400])", , , , , , , , , , , 
"hospc_2013_DATA",35533,"D000000","Line(00100)", , , , ,"380765", , , , , , , , , , , 
"hospc_2013_DATA",35533,"D000000","Line(00200)", , , , ,"3447", , , , , , , , , , , 
"hospc_2013_DATA",35533,"D000000","Line(00300)", , , , ,"110", , , , , , , , , , , 
"hospc_2013_DATA",35533,"D000000","Line(00400)", ,"2354", , , , , , , , , , , , , , 
"hospc_2013_DATA",35533,"D000000","Line(00500)", ,"260023", , , , , , , , , , , , , , 
"hospc_2013_DATA",35533,"D000000","Line(00600)", , ,"1093", , , , , , , , , , , , , 
"hospc_2013_DATA",35533,"D000000","Line(00700)", , ,"120733", , , , , , , , , , , , , 
"hospc_2013_DATA",35533,"D000000","Line(00800)", ,"111", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
