"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35311","A000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","","","CON-","","","RECLAS-","","MENTS","", , , , , 
"-------------","-------------", ,"","","","EMPLOYEE","","TRACTED","","","SIFICATION","","(Increase/","", , , , , 
"-------------","-------------", ,"","","SALARIES","BENEFITS","TRANSPOR-","SERVICES","","","(Increase/","","Decrease)","", , , , , 
"-------------","-------------", ,"","COST CENTER DESCRIPTIONS","(From","(From","TATION","(From","","TOTAL","Decrease)","","(Fr Wkst A-8","TOTAL", , , , , 
"-------------","-------------", ,"","","Wkst A-1)","Wkst A-2)","(See inst.)","Wkst A-3)","OTHER","(col. 1-5)","(Fr Wkst A-6)","SUBTOTAL","& A-8-1)","(col.8�col.9)", , , , , 
"-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9","10", , , , , 
"-------------","-------------", ,"","GENERAL SERVICE COST CENTERS",""," "," "," ","","","",""," ","", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , ,"Entity[35311] Report(A000000[0000])","Entity[35311] Report(A000000[0100])","Entity[35311] Report(A000000[0200])", ,"Entity[35311] Report(A000000[0400])","Entity[35311] Report(A000000[0500])","Entity[35311] Report(A000000[0600])", ,"Entity[35311] Report(A000000[0800])","Entity[35311] Report(A000000[0900])","Entity[35311] Report(A000000[1000])", , , , , 
"hospc_2013_DATA",35311,"A000000","Line(00100)","0100CAPITAL REL COSTS-BLDG & FIXT", , , , ,"512102","512102", ,"512102", ,"512102", , , , , 
"hospc_2013_DATA",35311,"A000000","Line(00200)","0200CAPITAL REL COSTS-MOVABLE EQUIP", , , , ,"207475","207475", ,"207475", ,"207475", , , , , 
"hospc_2013_DATA",35311,"A000000","Line(00300)","0300PLANT OPERATION AND MAINTENANCE", , , , ,"168176","168176", ,"168176", ,"168176", , , , , 
"hospc_2013_DATA",35311,"A000000","Line(00400)","0400TRANSPORTATION-STAFF", , , ,"495118", ,"495118", ,"495118", ,"495118", , , , , 
"hospc_2013_DATA",35311,"A000000","Line(00500)","0500VOLUNTEER SERVICE COORDINATOR","109111","28210", , , ,"137321", ,"137321", ,"137321", , , , , 
"hospc_2013_DATA",35311,"A000000","Line(00600)","0600ADMINISTRATIVE AND GENERAL","1398763","361639", ,"333969", ,"2094371", ,"2094371","5197180","7291551", , , , , 
"hospc_2013_DATA",35311,"A000000","Line(01000)","1000INPATIENT-GENERAL CARE","1920165","496443", ,"1548603", ,"3965211", ,"3965211", ,"3965211", , , , , 
"hospc_2013_DATA",35311,"A000000","Line(01100)","1100INPATIENT-RESPITE CARE", , , ,"6791", ,"6791", ,"6791", ,"6791", , , , , 
"hospc_2013_DATA",35311,"A000000","Line(01500)","1500PHYSICIAN SERVICES","620504","160426", ,"83558", ,"864488", ,"864488", ,"864488", , , , , 
"hospc_2013_DATA",35311,"A000000","Line(01600)","1600NURSING CARE","3443462","890278", ,"1638", ,"4335378", ,"4335378", ,"4335378", , , , , 
"hospc_2013_DATA",35311,"A000000","Line(01620)","1620NURSING CARE--CONTINUOUS HOME CA","8265","2137", , , ,"10402", ,"10402", ,"10402", , , , , 
"hospc_2013_DATA",35311,"A000000","Line(01700)","1700PHYSICAL THERAPY", , , ,"12351", ,"12351", ,"12351", ,"12351", , , , , 
"hospc_2013_DATA",35311,"A000000","Line(01800)","1800OCCUPATIONAL THERAPY", , , ,"1384", ,"1384", ,"1384", ,"1384", , , , , 
"hospc_2013_DATA",35311,"A000000","Line(01900)","1900SPEECH/LANGUAGE PATHOLOGY", , , ,"2496", ,"2496", ,"2496", ,"2496", , , , , 
