"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34118","A000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","","","CON-","","","RECLAS-","","MENTS","", , , , , 
"-------------","-------------", ,"","","","EMPLOYEE","","TRACTED","","","SIFICATION","","(Increase/","", , , , , 
"-------------","-------------", ,"","","SALARIES","BENEFITS","TRANSPOR-","SERVICES","","","(Increase/","","Decrease)","", , , , , 
"-------------","-------------", ,"","COST CENTER DESCRIPTIONS","(From","(From","TATION","(From","","TOTAL","Decrease)","","(Fr Wkst A-8","TOTAL", , , , , 
"-------------","-------------", ,"","","Wkst A-1)","Wkst A-2)","(See inst.)","Wkst A-3)","OTHER","(col. 1-5)","(Fr Wkst A-6)","SUBTOTAL","& A-8-1)","(col.8�col.9)", , , , , 
"-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9","10", , , , , 
"-------------","-------------", ,"","GENERAL SERVICE COST CENTERS",""," "," "," ","","","",""," ","", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , ,"Entity[34118] Report(A000000[0000])","Entity[34118] Report(A000000[0100])","Entity[34118] Report(A000000[0200])","Entity[34118] Report(A000000[0300])","Entity[34118] Report(A000000[0400])","Entity[34118] Report(A000000[0500])","Entity[34118] Report(A000000[0600])","Entity[34118] Report(A000000[0700])","Entity[34118] Report(A000000[0800])","Entity[34118] Report(A000000[0900])","Entity[34118] Report(A000000[1000])", , , , , 
"hospc_2013_DATA",34118,"A000000","Line(00100)","0100CAPITAL REL COSTS-BLDG & FIXT", , , , ,"297744","297744", ,"297744", ,"297744", , , , , 
"hospc_2013_DATA",34118,"A000000","Line(00200)","0200CAPITAL REL COSTS-MOVABLE EQUIP", , , , ,"169882","169882", ,"169882","8603","178485", , , , , 
"hospc_2013_DATA",34118,"A000000","Line(00300)","0300PLANT OPERATION AND MAINTENANCE","12170","2468","2654","362","196557","214211", ,"214211", ,"214211", , , , , 
"hospc_2013_DATA",34118,"A000000","Line(00400)","0400TRANSPORTATION-STAFF", , , , , , , , , , , , , , , 
"hospc_2013_DATA",34118,"A000000","Line(00500)","0500VOLUNTEER SERVICE COORDINATION","168188","34113","8001", ,"14380","224682", ,"224682", ,"224682", , , , , 
"hospc_2013_DATA",34118,"A000000","Line(00600)","0600ADMINISTRATIVE AND GENERAL","2335981","473798","67697","100040","465647","3443163","-320","3442843","-4880","3437963", , , , , 
"hospc_2013_DATA",34118,"A000000","Line(01000)","1000INPATIENT- GENERAL CARE", , , ,"328998", ,"328998", ,"328998", ,"328998", , , , , 
"hospc_2013_DATA",34118,"A000000","Line(01100)","1100INPATIENT- RESPITE CARE", , , ,"24312", ,"24312", ,"24312", ,"24312", , , , , 
"hospc_2013_DATA",34118,"A000000","Line(01500)","1500PHYSICIAN SERVICES","465641","94444","8623","16673","17541","602922", ,"602922", ,"602922", , , , , 
"hospc_2013_DATA",34118,"A000000","Line(01600)","1600NURSING CARE","2535314","514228","168229", ,"153777","3371548", ,"3371548", ,"3371548", , , , , 
"hospc_2013_DATA",34118,"A000000","Line(01620)","1620NURSING CARE - CONTINUOUS HOME C","380772","77230","35254","10471","8332","512059", ,"512059", ,"512059", , , , , 
"hospc_2013_DATA",34118,"A000000","Line(01700)","1700PHYSICAL THERAPY", , , ,"4010", ,"4010", ,"4010", ,"4010", , , , , 
"hospc_2013_DATA",34118,"A000000","Line(01800)","1800OCCUPATIONAL THERAPY", , , ,"252", ,"252", ,"252", ,"252", , , , , 
"hospc_2013_DATA",34118,"A000000","Line(01900)","1900SPEECH/LANGUAGE PATHOLOGY", , , ,"125", ,"125", ,"125", ,"125", , , , , 
"hospc_2013_DATA",34118,"A000000","Line(02000)","2000MEDICAL SOCIAL SERVICES","331819","67302","28252", , ,"427373", ,"427373", ,"427373", , , , , 
