"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36454","S000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"use only","","  [  ]  Desk Reviewed","","","","Intermediary No.","","[  ] Final", , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36454] Report(S000000[0100])","Entity[36454] Report(S000000[0200])","Entity[36454] Report(S000000[0300])", , , , , , , , , , , , 
"hospc_2013_DATA",36454,"S000000","Line(00100)", ,"1","06/05/2014","N", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36454","S100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"1","Name:","","","","Address:","","","City:","State:","Zip Code:     ","1", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36454] Report(S100000[0100])","Entity[36454] Report(S100000[0200])","Entity[36454] Report(S100000[0300])","Entity[36454] Report(S100000[0400])","Entity[36454] Report(S100000[0500])","Entity[36454] Report(S100000[0600])", , , , , , , , , 
"hospc_2013_DATA",36454,"S100000","Line(00100)", ,"HOSPICE PARTNERS OF KANSAS  LLC","419 SHAWENEE STREET","LEAVENWORTH","KS","66048", , , , , , , , , , 
"hospc_2013_DATA",36454,"S100000","Line(00200)", ,"LEAVENWORTH", , , , , , , , , , , , , , 
"hospc_2013_DATA",36454,"S100000","Line(00300)", ,"08/01/2009", , , , , , , , , , , , , , 
"hospc_2013_DATA",36454,"S100000","Line(00400)", ,"09/09/2009","09/09/2009", , , , , , , , , , , , , 
"hospc_2013_DATA",36454,"S100000","Line(00500)", ,"01/01/2013","12/31/2013", , , , , , , , , , , , , 
"hospc_2013_DATA",36454,"S100000","Line(00600)", ,"171573", , , , , , , , , , , , , , 
"hospc_2013_DATA",36454,"S100000","Line(00700)", ,"6", , , , , , , , , , , , , , 
"hospc_2013_DATA",36454,"S100000","Line(00800)", ,"1", , , , ,"1", , , , , , , , , 
"hospc_2013_DATA",36454,"S100000","Line(00900)", ,"3888","25", , ,"295","4208", , , , , , , , , 
"hospc_2013_DATA",36454,"S100000","Line(01000)", ,"24", , , , ,"24", , , , , , , , , 
"hospc_2013_DATA",36454,"S100000","Line(01100)", ,"22", , , , ,"22", , , , , , , , , 
"hospc_2013_DATA",36454,"S100000","Line(01200)", ,"3935","25", , ,"295","4255", , , , , , , , , 
"hospc_2013_DATA",36454,"S100000","Line(01300)", ,"57","6","26","4","6","69", , , , , , , , , 
"hospc_2013_DATA",36454,"S100000","Line(01400)", ,"14", , , , ,"14", , , , , , , , , 
"hospc_2013_DATA",36454,"S100000","Line(01500)", ,"69","4", , ,"49","62", , , , , , , , , 
"hospc_2013_DATA",36454,"S100000","Line(01600)", ,"43","5","17","4","5","53", , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
