"Entity[33996] Report(A000000)", , , , ,"Entity[33996] Report(A000000[0000])","Entity[33996] Report(A000000[0100])","Entity[33996] Report(A000000[0200])","Entity[33996] Report(A000000[0300])","Entity[33996] Report(A000000[0400])","Entity[33996] Report(A000000[0500])","Entity[33996] Report(A000000[0600])","Entity[33996] Report(A000000[0700])","Entity[33996] Report(A000000[0800])","Entity[33996] Report(A000000[0900])","Entity[33996] Report(A000000[1000])"
"HOSPC","hospc_2013_DATA",33996,"A000000","Line(00100)","0100CAP REL COSTS-BLDG & FIXT", , , , ,"236044","236044","-61429","174615","-1376","173239"
"HOSPC","hospc_2013_DATA",33996,"A000000","Line(00200)","0200CAP REL COSTS-MVBLE EQUIP", , , , ,"2715","2715","61429","64144", ,"64144"
"HOSPC","hospc_2013_DATA",33996,"A000000","Line(00300)","0300PLANT OPERATION AND MAINTENANCE", , , , ,"20551","20551", ,"20551", ,"20551"
"HOSPC","hospc_2013_DATA",33996,"A000000","Line(00600)","0600ADMINISTRATIVE & GENERAL","393876","74451","19213", ,"172674","660214", ,"660214","-37069","623145"
"HOSPC","hospc_2013_DATA",33996,"A000000","Line(01000)","1000INPATIENT-GENERAL CARE", , , , ,"5611","5611", ,"5611", ,"5611"
"HOSPC","hospc_2013_DATA",33996,"A000000","Line(01100)","1100INPATIENT-RESPITE CARE"
"HOSPC","hospc_2013_DATA",33996,"A000000","Line(01500)","1500PHYSICIAN SERVICES", ,"6805", ,"758", ,"7563", ,"7563", ,"7563"
"HOSPC","hospc_2013_DATA",33996,"A000000","Line(01600)","1600NURSING CARE","36000","168691","100132", , ,"304823", ,"304823", ,"304823"
"HOSPC","hospc_2013_DATA",33996,"A000000","Line(01620)","1620NURSING CARE - CONTINUOUS HOME C","891192", , , , ,"891192", ,"891192", ,"891192"
"HOSPC","hospc_2013_DATA",33996,"A000000","Line(01700)","1700PHYSICAL THERAPY"
"HOSPC","hospc_2013_DATA",33996,"A000000","Line(01800)","1800OCCUPATIONAL THERAPY"
"HOSPC","hospc_2013_DATA",33996,"A000000","Line(01900)","1900SPEECH/LANGUAGE PATHOLOGY"
"HOSPC","hospc_2013_DATA",33996,"A000000","Line(02000)","2000MEDICAL SOCIAL SERVICES","135330","25580","7968", , ,"168878", ,"168878", ,"168878"
"HOSPC","hospc_2013_DATA",33996,"A000000","Line(02100)","2100SPIRITUAL COUNSELING","62575","11828","3010", , ,"77413", ,"77413", ,"77413"
"HOSPC","hospc_2013_DATA",33996,"A000000","Line(02200)","2200DIETARY COUNSELING"
"HOSPC","hospc_2013_DATA",33996,"A000000","Line(02300)","2300COUNSELING-OTHER","163504","30906", , , ,"194410", ,"194410", ,"194410"
"HOSPC","hospc_2013_DATA",33996,"A000000","Line(02400)","2400HOME HEALTH AIDE AND HOMEMAKER"
"HOSPC","hospc_2013_DATA",33996,"A000000","Line(02420)","2420HH AIDE & HOMEMAKER - CONT HOME"
"HOSPC","hospc_2013_DATA",33996,"A000000","Line(02500)","2500OTHER VISITING SERVICES"
"HOSPC","hospc_2013_DATA",33996,"A000000","Line(03000)","3000DRUGS BIOLOGICAL AND INFUSION", , , , ,"146807","146807", ,"146807", ,"146807"
"HOSPC","hospc_2013_DATA",33996,"A000000","Line(03030)","3030ANALGESICS"
"HOSPC","hospc_2013_DATA",33996,"A000000","Line(03031)","3031SEDATIVES/HYPNOTICS"
"HOSPC","hospc_2013_DATA",33996,"A000000","Line(03032)","3032OTHER - SPECIFY"
"HOSPC","hospc_2013_DATA",33996,"A000000","Line(03100)","3100DURABLE MEDICAL EQUIPMENT/OXYGEN", , , , ,"149684","149684", ,"149684", ,"149684"
"HOSPC","hospc_2013_DATA",33996,"A000000","Line(03200)","3200PATIENT TRANSPORTATION"
"HOSPC","hospc_2013_DATA",33996,"A000000","Line(03300)","3300IMAGING SERVICES"
"HOSPC","hospc_2013_DATA",33996,"A000000","Line(03400)","3400LABS AND DIAGNOSTICS", , , , ,"2931","2931", ,"2931", ,"2931"
"HOSPC","hospc_2013_DATA",33996,"A000000","Line(03500)","3500MED SUPPLIES CHARGED TO PATIENT", , , , ,"29267","29267", ,"29267", ,"29267"
"HOSPC","hospc_2013_DATA",33996,"A000000","Line(03600)","3600OUTPATIENT SERVICES (INC E/R DEP"
"HOSPC","hospc_2013_DATA",33996,"A000000","Line(03700)","3700RADIATION THERAPY"
"HOSPC","hospc_2013_DATA",33996,"A000000","Line(03800)","3800CHEMOTHERAPY"
"HOSPC","hospc_2013_DATA",33996,"A000000","Line(03900)","3900OTHER HOSPICE SERVICE COST CENTE"
"HOSPC","hospc_2013_DATA",33996,"A000000","Line(05000)","5000BEREAVEMENT PROGRAM COSTS","44419","8396","1232", ,"34066","88113", ,"88113", ,"88113"
"HOSPC","hospc_2013_DATA",33996,"A000000","Line(05100)","5100VOLUNTEER PROGRAM COST","7592","1435", , ,"1027","10054", ,"10054", ,"10054"
"HOSPC","hospc_2013_DATA",33996,"A000000","Line(05200)","5200FUNDRAISING"
"HOSPC","hospc_2013_DATA",33996,"A000000","Line(05300)","5300OTHER NONREIMBURSABLE COSTS", , , , ,"326498","326498", ,"326498","-326498"
"Entity[33996] Report(A100000)", , , , , ,"Entity[33996] Report(A100000[0100])","Entity[33996] Report(A100000[0200])","Entity[33996] Report(A100000[0300])","Entity[33996] Report(A100000[0400])","Entity[33996] Report(A100000[0500])", ,"Entity[33996] Report(A100000[0700])","Entity[33996] Report(A100000[0800])","Entity[33996] Report(A100000[0900])"
"HOSPC","hospc_2013_DATA",33996,"A100000","Line(00600)", ,"77933", , , , , , ,"315943","393876"
"HOSPC","hospc_2013_DATA",33996,"A100000","Line(01600)", , , , ,"36000", , , , ,"36000"
"HOSPC","hospc_2013_DATA",33996,"A100000","Line(01620)", , ,"73333", , ,"637943", ,"179916", ,"891192"
"HOSPC","hospc_2013_DATA",33996,"A100000","Line(02000)", , , ,"135330", , , , , ,"135330"
"HOSPC","hospc_2013_DATA",33996,"A100000","Line(02100)", , , , , , , , ,"62575","62575"
"HOSPC","hospc_2013_DATA",33996,"A100000","Line(02300)", , , , , , , , ,"163504","163504"
"HOSPC","hospc_2013_DATA",33996,"A100000","Line(05000)", , , , , , , , ,"44419","44419"
"HOSPC","hospc_2013_DATA",33996,"A100000","Line(05100)", , , , , , , , ,"7592","7592"
"Entity[33996] Report(A200000)", , , , , ,"Entity[33996] Report(A200000[0100])","Entity[33996] Report(A200000[0200])","Entity[33996] Report(A200000[0300])", ,"Entity[33996] Report(A200000[0500])", ,"Entity[33996] Report(A200000[0700])","Entity[33996] Report(A200000[0800])","Entity[33996] Report(A200000[0900])"
"HOSPC","hospc_2013_DATA",33996,"A200000","Line(00600)", ,"14731", , , , , , ,"59720","74451"
"HOSPC","hospc_2013_DATA",33996,"A200000","Line(01500)", , , , , , , , ,"6805","6805"
"HOSPC","hospc_2013_DATA",33996,"A200000","Line(01600)", , ,"13861", , ,"120585", ,"34245", ,"168691"
"HOSPC","hospc_2013_DATA",33996,"A200000","Line(02000)", , , ,"25580", , , , , ,"25580"
"HOSPC","hospc_2013_DATA",33996,"A200000","Line(02100)", , , , , , , , ,"11828","11828"
"HOSPC","hospc_2013_DATA",33996,"A200000","Line(02300)", , , , , , , , ,"30906","30906"
"HOSPC","hospc_2013_DATA",33996,"A200000","Line(05000)", , , , , , , , ,"8396","8396"
"HOSPC","hospc_2013_DATA",33996,"A200000","Line(05100)", , , , , , , , ,"1435","1435"
"Entity[33996] Report(A300000)", , , , , , , , , , , , ,"Entity[33996] Report(A300000[0800])","Entity[33996] Report(A300000[0900])"
"HOSPC","hospc_2013_DATA",33996,"A300000","Line(01500)", , , , , , , , ,"758","758"
"Entity[33996] Report(A600010)", , , , ,"Entity[33996] Report(A600010[0000])","Entity[33996] Report(A600010[0100])","Entity[33996] Report(A600010[0200])","Entity[33996] Report(A600010[0300])", ,"Entity[33996] Report(A600010[0500])","Entity[33996] Report(A600010[0600])","Entity[33996] Report(A600010[0700])", ,"Entity[33996] Report(A600010[0900])"
"HOSPC","hospc_2013_DATA",33996,"A600010","Line(00100)","RECLASS DEPRECIATION EXP","A","CAPITAL REL COSTS-MOVABLE EQUIP","2", ,"61429","CAPITAL REL COSTS-BLDG & FIXT","1", ,"61429"
"Entity[33996] Report(A700000)", , , , , ,"Entity[33996] Report(A700000[0100])","Entity[33996] Report(A700000[0200])", ,"Entity[33996] Report(A700000[0400])","Entity[33996] Report(A700000[0500])","Entity[33996] Report(A700000[0600])"
"HOSPC","hospc_2013_DATA",33996,"A700000","Line(00400)", ,"47810","12236", ,"12236", ,"60046"
"HOSPC","hospc_2013_DATA",33996,"A700000","Line(00600)", ,"850254","30796", ,"30796","164788","716262"
"HOSPC","hospc_2013_DATA",33996,"A700000","Line(00700)", ,"898064","43032", ,"43032","164788","776308"
"Entity[33996] Report(A800000)", , , , ,"Entity[33996] Report(A800000[0000])","Entity[33996] Report(A800000[0100])","Entity[33996] Report(A800000[0200])","Entity[33996] Report(A800000[0300])","Entity[33996] Report(A800000[0400])"
"HOSPC","hospc_2013_DATA",33996,"A800000","Line(00100)", ,"B","-1376","CAPITAL REL COSTS-BLDG & FIXT","1"
"HOSPC","hospc_2013_DATA",33996,"A800000","Line(00800)","NONALLOWABLE COSTS","A","-326498","OTHER NONREIMBURSABLE COSTS","53"
"HOSPC","hospc_2013_DATA",33996,"A800000","Line(00801)","MISC INCOME OFFSET","B","-18069","ADMINISTRATIVE AND GENERAL","6"
"HOSPC","hospc_2013_DATA",33996,"A800000","Line(00802)","NONALLOWABLE EMPL BENEFITS","A","-19000","ADMINISTRATIVE AND GENERAL","6"
"Entity[33996] Report(A81000A)", , , , , ,"Entity[33996] Report(A81000A[0100])","Entity[33996] Report(A81000A[0200])","Entity[33996] Report(A81000A[0300])","Entity[33996] Report(A81000A[0400])","Entity[33996] Report(A81000A[0500])"
