"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 33903","G000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","Assets","General","Purpose","Endowment","Plant", , , , , , , , , , , 
"-------------","-------------", ,"","(Omit cents)","Fund","Fund","Fund","Fund", , , , , , , , , , , 
"-------------","-------------", ,"","","1","2","3","4", , , , , , , , , , , 
"-------------","-------------", ,"","CURRENT  ASSETS","","","","", , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[33903] Report(G000000[0100])", , , , , , , , , , , , , , 
"hospc_2013_DATA",33903,"G000000","Line(00100)", ,"128216", , , , , , , , , , , , , , 
"hospc_2013_DATA",33903,"G000000","Line(00400)", ,"424125", , , , , , , , , , , , , , 
"hospc_2013_DATA",33903,"G000000","Line(00800)", ,"18466", , , , , , , , , , , , , , 
"hospc_2013_DATA",33903,"G000000","Line(00900)", ,"17819", , , , , , , , , , , , , , 
"hospc_2013_DATA",33903,"G000000","Line(01100)", ,"588626", , , , , , , , , , , , , , 
"hospc_2013_DATA",33903,"G000000","Line(01200)", ,"462202", , , , , , , , , , , , , , 
"hospc_2013_DATA",33903,"G000000","Line(01500)", ,"2805959", , , , , , , , , , , , , , 
"hospc_2013_DATA",33903,"G000000","Line(01600)", ,"642842", , , , , , , , , , , , , , 
"hospc_2013_DATA",33903,"G000000","Line(02300)", ,"393039", , , , , , , , , , , , , , 
"hospc_2013_DATA",33903,"G000000","Line(02400)", ,"227850", , , , , , , , , , , , , , 
"hospc_2013_DATA",33903,"G000000","Line(02700)", ,"2790508", , , , , , , , , , , , , , 
"hospc_2013_DATA",33903,"G000000","Line(03100)", ,"74259", , , , , , , , , , , , , , 
"hospc_2013_DATA",33903,"G000000","Line(03200)", ,"74259", , , , , , , , , , , , , , 
"hospc_2013_DATA",33903,"G000000","Line(03300)", ,"3453393", , , , , , , , , , , , , , 
"hospc_2013_DATA",33903,"G000000","Line(03400)", ,"99849", , , , , , , , , , , , , , 
"hospc_2013_DATA",33903,"G000000","Line(03500)", ,"143537", , , , , , , , , , , , , , 
"hospc_2013_DATA",33903,"G000000","Line(04100)", ,"57482", , , , , , , , , , , , , , 
"hospc_2013_DATA",33903,"G000000","Line(04200)", ,"300868", , , , , , , , , , , , , , 
"hospc_2013_DATA",33903,"G000000","Line(05100)", ,"3152525", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 33903","G100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","GENERAL ","SPECIFIC ","ENDOWMENT","PLANT  FUND", , , , , , , , , , 
"-------------","-------------", ,"","","","FUND","PURPOSE  FUND","FUND","", , , , , , , , , , 
"-------------","-------------", ,"","","","1","2","3","4", , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , ,"Entity[33903] Report(G100000[0000])","Entity[33903] Report(G100000[0100])", , , , , , , , , , , , , , 
"hospc_2013_DATA",33903,"G100000","Line(00100)", ,"3233484", , , , , , , , , , , , , , 
"hospc_2013_DATA",33903,"G100000","Line(00200)", ,"-80957", , , , , , , , , , , , , , 
"hospc_2013_DATA",33903,"G100000","Line(00300)", ,"3152527", , , , , , , , , , , , , , 
"hospc_2013_DATA",33903,"G100000","Line(00400)","ADDITIONS (CREDIT ADJUSTMENTS)(SPEC", , , , , , , , , , , , , , , 
"hospc_2013_DATA",33903,"G100000","Line(01100)", ,"3152527", , , , , , , , , , , , , , 
"hospc_2013_DATA",33903,"G100000","Line(01200)","ROUNDING","2", , , , , , , , , , , , , , 
"hospc_2013_DATA",33903,"G100000","Line(01800)", ,"2", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 33903","G200001 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","Revenue  Center","","","","", , , , , , , , , , , 
"-------------","-------------", ,"","","","","TOTAL","", , , , , , , , , , , 
"-------------","-------------", ,"","GENERAL INPATIENT AND HOME CARE SERVICE LOCATION","","","","", , , , , , , , , , , 
"-------------","-------------", ,"1"," Skilled Nursing Facility based","","","","1", , , , , , , , , , , 
"-------------","-------------", ,"2"," Nursing facility based","","","","2", , , , , , , , , , , 
"-------------","-------------", ,"3"," Home care","","","","3", , , , , , , , , , , 
"-------------","-------------", ,"4"," Other (See Instructions)","","","","4", , , , , , , , , , , 
"-------------","-------------", ,"5"," State Medicaid room & board","","","","5", , , , , , , , , , , 
"-------------","-------------", ,"6","\" Total General Inpatient Revenues  ( Sum of lines 1"," 2"," 3 and 4 )\"","","","","6", , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[33903] Report(G200001[0100])", , , , , , , , , , , , , , 
"hospc_2013_DATA",33903,"G200001","Line(00300)", ,"1073345", , , , , , , , , , , , , , 
"hospc_2013_DATA",33903,"G200001","Line(00400)", ,"442477", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 33903","G200002 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","PART II - OPERATING EXPENSES", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , ,"Entity[33903] Report(G200002[0000])","Entity[33903] Report(G200002[0100])","Entity[33903] Report(G200002[0200])", , , , , , , , , , , , , 
"hospc_2013_DATA",33903,"G200002","Line(00100)", , ,"2508331", , , , , , , , , , , , , 
"hospc_2013_DATA",33903,"G200002","Line(00200)","BAD DEBTS","64526", , , , , , , , , , , , , , 
"hospc_2013_DATA",33903,"G200002","Line(00300)","OTHER OPERATING REVENUES","11544", , , , , , , , , , , , , , 
"hospc_2013_DATA",33903,"G200002","Line(00800)", , ,"76070", , , , , , , , , , , , , 
"hospc_2013_DATA",33903,"G200002","Line(00900)","INVESTMENT INCOME","111", , , , , , , , , , , , , , 
"hospc_2013_DATA",33903,"G200002","Line(01000)","TRANSFER FROM SRHC","880000", , , , , , , , , , , , , , 
"hospc_2013_DATA",33903,"G200002","Line(01100)","OTHER INCOME","105291", , , , , , , , , , , , , , 
"hospc_2013_DATA",33903,"G200002","Line(01200)","INVESTMENT GAIN","2220", , , , , , , , , , , , , , 
"hospc_2013_DATA",33903,"G200002","Line(01400)", , ,"987622", , , , , , , , , , , , , 
"hospc_2013_DATA",33903,"G200002","Line(01500)", , ,"1596779", , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
