"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36261","S000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"use only","","  [  ]  Desk Reviewed","","","","Intermediary No.","","[  ] Final", , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36261] Report(S000000[0100])","Entity[36261] Report(S000000[0200])","Entity[36261] Report(S000000[0300])", , , , , , , , , , , , 
"hospc_2013_DATA",36261,"S000000","Line(00100)", ,"1","06/02/2014","N", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36261","S100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"1","Name:","","","","Address:","","","City:","State:","Zip Code:     ","1", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36261] Report(S100000[0100])","Entity[36261] Report(S100000[0200])","Entity[36261] Report(S100000[0300])","Entity[36261] Report(S100000[0400])","Entity[36261] Report(S100000[0500])","Entity[36261] Report(S100000[0600])", , , , , , , , , 
"hospc_2013_DATA",36261,"S100000","Line(00100)", ,"HEARTS FOR HOSPICE  LLC","677 QUALTIY DRIVE  # 201","AMERICAN FORK","UT","84003", , , , , , , , , , 
"hospc_2013_DATA",36261,"S100000","Line(00200)", ,"UTAH", , , , , , , , , , , , , , 
"hospc_2013_DATA",36261,"S100000","Line(00300)", ,"10/09/2003", , , , , , , , , , , , , , 
"hospc_2013_DATA",36261,"S100000","Line(00400)", ,"10/09/2003","10/09/2003", , , , , , , , , , , , , 
"hospc_2013_DATA",36261,"S100000","Line(00500)", ,"01/01/2013","12/31/2013", , , , , , , , , , , , , 
"hospc_2013_DATA",36261,"S100000","Line(00600)", ,"461531", , , , , , , , , , , , , , 
"hospc_2013_DATA",36261,"S100000","Line(00700)", ,"4", , , , , , , , , , , , , , 
"hospc_2013_DATA",36261,"S100000","Line(00900)", ,"18503","1382","1383","375","938","20823", , , , , , , , , 
"hospc_2013_DATA",36261,"S100000","Line(01000)", ,"55", ,"10", ,"4","59", , , , , , , , , 
"hospc_2013_DATA",36261,"S100000","Line(01100)", ,"17","3","14","2", ,"20", , , , , , , , , 
"hospc_2013_DATA",36261,"S100000","Line(01200)", ,"18575","1385","1407","377","942","20902", , , , , , , , , 
"hospc_2013_DATA",36261,"S100000","Line(01300)", ,"282","17","28","4","20","319", , , , , , , , , 
"hospc_2013_DATA",36261,"S100000","Line(01500)", ,"66","81","50","94","47","66", , , , , , , , , 
"hospc_2013_DATA",36261,"S100000","Line(01600)", ,"199","14","28","4","19","232", , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
