"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34764","D000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","","","", , , , , , , , , , , 
"-------------","-------------", ,"COMPUTATION OF PER DIEM COST","","TITLE XVIII","TITLE XIX","OTHER","TOTAL", , , , , , , , , , , 
"-------------","-------------", ,"","","-1","-2","-3","-4", , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[34764] Report(D000000[0100])", ,"Entity[34764] Report(D000000[0300])","Entity[34764] Report(D000000[0400])", , , , , , , , , , , 
"hospc_2013_DATA",34764,"D000000","Line(00100)", , , , ,"1014438", , , , , , , , , , , 
"hospc_2013_DATA",34764,"D000000","Line(00200)", , , , ,"5686", , , , , , , , , , , 
"hospc_2013_DATA",34764,"D000000","Line(00300)", , , , ,"178", , , , , , , , , , , 
"hospc_2013_DATA",34764,"D000000","Line(00400)", ,"5595", , , , , , , , , , , , , , 
"hospc_2013_DATA",34764,"D000000","Line(00500)", ,"998204", , , , , , , , , , , , , , 
"hospc_2013_DATA",34764,"D000000","Line(00800)", ,"654", , , , , , , , , , , , , , 
"hospc_2013_DATA",34764,"D000000","Line(00900)", ,"116680", , , , , , , , , , , , , , 
"hospc_2013_DATA",34764,"D000000","Line(01200)", , , ,"91", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
