"Entity[33936] Report(G000000)", , , , , ,"Entity[33936] Report(G000000[0100])"
"HOSPC","hospc_2013_DATA",33936,"G000000","Line(00100)", ,"165171"
"HOSPC","hospc_2013_DATA",33936,"G000000","Line(00400)", ,"321849"
"HOSPC","hospc_2013_DATA",33936,"G000000","Line(00500)", ,"104519"
"HOSPC","hospc_2013_DATA",33936,"G000000","Line(00600)", ,"35631"
"HOSPC","hospc_2013_DATA",33936,"G000000","Line(00800)", ,"19244"
"HOSPC","hospc_2013_DATA",33936,"G000000","Line(00900)", ,"423344"
"HOSPC","hospc_2013_DATA",33936,"G000000","Line(01100)", ,"998496"
"HOSPC","hospc_2013_DATA",33936,"G000000","Line(02300)", ,"31903"
"HOSPC","hospc_2013_DATA",33936,"G000000","Line(02400)", ,"31903"
"HOSPC","hospc_2013_DATA",33936,"G000000","Line(03300)", ,"998496"
"HOSPC","hospc_2013_DATA",33936,"G000000","Line(03400)", ,"298918"
"HOSPC","hospc_2013_DATA",33936,"G000000","Line(03500)", ,"61289"
"HOSPC","hospc_2013_DATA",33936,"G000000","Line(04100)", ,"194"
"HOSPC","hospc_2013_DATA",33936,"G000000","Line(04200)", ,"360401"
"HOSPC","hospc_2013_DATA",33936,"G000000","Line(04400)", ,"280353"
"HOSPC","hospc_2013_DATA",33936,"G000000","Line(04900)", ,"280353"
"HOSPC","hospc_2013_DATA",33936,"G000000","Line(05000)", ,"640754"
"HOSPC","hospc_2013_DATA",33936,"G000000","Line(05100)", ,"357742"
"HOSPC","hospc_2013_DATA",33936,"G000000","Line(05800)", ,"357742"
"Entity[33936] Report(G100000)", , , , , ,"Entity[33936] Report(G100000[0100])"
"HOSPC","hospc_2013_DATA",33936,"G100000","Line(00100)", ,"41152"
"HOSPC","hospc_2013_DATA",33936,"G100000","Line(00200)", ,"316590"
"HOSPC","hospc_2013_DATA",33936,"G100000","Line(00300)", ,"357742"
"HOSPC","hospc_2013_DATA",33936,"G100000","Line(01100)", ,"357742"
"Entity[33936] Report(G200001)", , , , , ,"Entity[33936] Report(G200001[0100])"
"HOSPC","hospc_2013_DATA",33936,"G200001","Line(00300)", ,"2356408"
"HOSPC","hospc_2013_DATA",33936,"G200001","Line(00500)", ,"173740"
"Entity[33936] Report(G200002)", , , , ,"Entity[33936] Report(G200002[0000])","Entity[33936] Report(G200002[0100])","Entity[33936] Report(G200002[0200])"
"HOSPC","hospc_2013_DATA",33936,"G200002","Line(00100)", , ,"2013664"
"HOSPC","hospc_2013_DATA",33936,"G200002","Line(00300)","ROOM & BOARD EXPENSES","199894"
"HOSPC","hospc_2013_DATA",33936,"G200002","Line(00800)", , ,"199894"
"HOSPC","hospc_2013_DATA",33936,"G200002","Line(01100)","MEDICAID ROOM & BOARD - LINE 5","173740"
"HOSPC","hospc_2013_DATA",33936,"G200002","Line(01400)", , ,"173740"
"HOSPC","hospc_2013_DATA",33936,"G200002","Line(01500)", , ,"2039818"
