"Entity[33968] Report(A000000)", , , , ,"Entity[33968] Report(A000000[0000])","Entity[33968] Report(A000000[0100])","Entity[33968] Report(A000000[0200])","Entity[33968] Report(A000000[0300])","Entity[33968] Report(A000000[0400])","Entity[33968] Report(A000000[0500])","Entity[33968] Report(A000000[0600])","Entity[33968] Report(A000000[0700])","Entity[33968] Report(A000000[0800])","Entity[33968] Report(A000000[0900])","Entity[33968] Report(A000000[1000])"
"HOSPC","hospc_2013_DATA",33968,"A000000","Line(00100)","0100CAPITAL REL COSTS-BLDG & FIXT", , , , ,"31826","31826", ,"31826", ,"31826"
"HOSPC","hospc_2013_DATA",33968,"A000000","Line(00200)","0200CAPITAL REL COSTS-MOVABLE EQUIP", , , , ,"13019","13019", ,"13019", ,"13019"
"HOSPC","hospc_2013_DATA",33968,"A000000","Line(00300)","0300PLANT OPERATION AND MAINTENANCE", , , , ,"51","51", ,"51", ,"51"
"HOSPC","hospc_2013_DATA",33968,"A000000","Line(00400)","0400TRANSPORTATION-STAFF", , ,"3638", , ,"3638", ,"3638", ,"3638"
"HOSPC","hospc_2013_DATA",33968,"A000000","Line(00500)","0500VOLUNTEER SERVICE COORDINATION","22209","6505","1808", ,"1704","32226", ,"32226", ,"32226"
"HOSPC","hospc_2013_DATA",33968,"A000000","Line(00600)","0600ADMINISTRATIVE AND GENERAL","242976","71168","2625","14081","148846","479696", ,"479696","-9873","469823"
"HOSPC","hospc_2013_DATA",33968,"A000000","Line(01000)","1000INPATIENT- GENERAL CARE", , , ,"2294", ,"2294", ,"2294", ,"2294"
"HOSPC","hospc_2013_DATA",33968,"A000000","Line(01100)","1100INPATIENT- RESPITE CARE", , , ,"5032", ,"5032", ,"5032", ,"5032"
"HOSPC","hospc_2013_DATA",33968,"A000000","Line(01500)","1500PHYSICIAN SERVICES"
"HOSPC","hospc_2013_DATA",33968,"A000000","Line(01600)","1600NURSING CARE","530109","155268","43511", ,"5505","734393", ,"734393", ,"734393"
"HOSPC","hospc_2013_DATA",33968,"A000000","Line(01620)","1620NURSING CARE - CONTINUOUS HOME C"
"HOSPC","hospc_2013_DATA",33968,"A000000","Line(01700)","1700PHYSICAL THERAPY"
"HOSPC","hospc_2013_DATA",33968,"A000000","Line(01800)","1800OCCUPATIONAL THERAPY"
"HOSPC","hospc_2013_DATA",33968,"A000000","Line(01900)","1900SPEECH/LANGUAGE PATHOLOGY"
"HOSPC","hospc_2013_DATA",33968,"A000000","Line(02000)","2000MEDICAL SOCIAL SERVICES","97709","28619","7846", , ,"134174", ,"134174", ,"134174"
"HOSPC","hospc_2013_DATA",33968,"A000000","Line(02100)","2100SPIRITUAL COUNSELING","28097","8230","4734", ,"40","41101", ,"41101", ,"41101"
"HOSPC","hospc_2013_DATA",33968,"A000000","Line(02200)","2200DIETARY COUNSELING"
"HOSPC","hospc_2013_DATA",33968,"A000000","Line(02300)","2300COUNSELING-OTHER"
"HOSPC","hospc_2013_DATA",33968,"A000000","Line(02400)","2400HOME HEALTH AIDE AND HOMEMAKER","75011","21971","10605", , ,"107587", ,"107587", ,"107587"
"HOSPC","hospc_2013_DATA",33968,"A000000","Line(02420)","2420HH AIDE & HOMEMAKER - CONT HOME"
"HOSPC","hospc_2013_DATA",33968,"A000000","Line(02500)","2500OTHER VISITING SERVICES","54205","15877","5622","2085", ,"77789", ,"77789", ,"77789"
"HOSPC","hospc_2013_DATA",33968,"A000000","Line(03000)","3000DRUGS  BIOLOGICAL AND INFUSION", , , ,"108004", ,"108004","-108004"
"HOSPC","hospc_2013_DATA",33968,"A000000","Line(03030)","3030ANALGESICS", , , , , , ,"25038","25038", ,"25038"
"HOSPC","hospc_2013_DATA",33968,"A000000","Line(03031)","3031SEDATIVES/HYPNOTICS", , , , , , ,"14712","14712", ,"14712"
"HOSPC","hospc_2013_DATA",33968,"A000000","Line(03032)","3032OTHER - SPECIFY", , , , , , ,"68254","68254", ,"68254"
"HOSPC","hospc_2013_DATA",33968,"A000000","Line(03100)","3100DURABLE MEDICAL EQUIPMENT/OXYGEN", , , ,"125652", ,"125652", ,"125652", ,"125652"
"HOSPC","hospc_2013_DATA",33968,"A000000","Line(03200)","3200PATIENT TRANSPORTATION", , , ,"6983", ,"6983", ,"6983", ,"6983"
"HOSPC","hospc_2013_DATA",33968,"A000000","Line(03300)","3300IMAGING SERVICES", , , ,"2535", ,"2535", ,"2535", ,"2535"
"HOSPC","hospc_2013_DATA",33968,"A000000","Line(03400)","3400LABS AND DIAGNOSTICS", , , ,"4263", ,"4263", ,"4263", ,"4263"
"HOSPC","hospc_2013_DATA",33968,"A000000","Line(03500)","3500MED SUPPLIES CHARGED TO PATIENTS", , , ,"42494", ,"42494", ,"42494", ,"42494"
"HOSPC","hospc_2013_DATA",33968,"A000000","Line(03600)","3600OUTPATIENT SERVICES (INCL E/R DE", , , ,"618", ,"618", ,"618", ,"618"
"HOSPC","hospc_2013_DATA",33968,"A000000","Line(03700)","3700RADIATION THERAPY"
"HOSPC","hospc_2013_DATA",33968,"A000000","Line(03800)","3800CHEMOTHERAPY"
"HOSPC","hospc_2013_DATA",33968,"A000000","Line(03900)","3900OTHER HOSPICE SERVICE COST CENTE", , , ,"612845", ,"612845", ,"612845","-612845"
"HOSPC","hospc_2013_DATA",33968,"A000000","Line(05000)","5000BEREAVEMENT PROGRAM COSTS","15546","4553", , ,"2214","22313", ,"22313", ,"22313"
"HOSPC","hospc_2013_DATA",33968,"A000000","Line(05100)","5100VOLUNTEER PROGRAM COSTS"
"HOSPC","hospc_2013_DATA",33968,"A000000","Line(05200)","5200FUNDRAISING","6663","1952", , ,"119","8734", ,"8734", ,"8734"
"HOSPC","hospc_2013_DATA",33968,"A000000","Line(05300)","5300OTHER NONREIMBURSABLE COSTS"
"Entity[33968] Report(A100000)", , , , , ,"Entity[33968] Report(A100000[0100])","Entity[33968] Report(A100000[0200])","Entity[33968] Report(A100000[0300])","Entity[33968] Report(A100000[0400])","Entity[33968] Report(A100000[0500])","Entity[33968] Report(A100000[0600])","Entity[33968] Report(A100000[0700])","Entity[33968] Report(A100000[0800])","Entity[33968] Report(A100000[0900])"
"HOSPC","hospc_2013_DATA",33968,"A100000","Line(00500)", , , , , , , , ,"22209","22209"
"HOSPC","hospc_2013_DATA",33968,"A100000","Line(00600)", ,"75056","28080", , , , , ,"139840","242976"
"HOSPC","hospc_2013_DATA",33968,"A100000","Line(01600)", , , , ,"118191","411918", , , ,"530109"
"HOSPC","hospc_2013_DATA",33968,"A100000","Line(02000)", , , ,"97709", , , , , ,"97709"
"HOSPC","hospc_2013_DATA",33968,"A100000","Line(02100)", , , , , , , , ,"28097","28097"
"HOSPC","hospc_2013_DATA",33968,"A100000","Line(02400)", , , , , , , ,"75011", ,"75011"
"HOSPC","hospc_2013_DATA",33968,"A100000","Line(02500)", , , , , , ,"54205", , ,"54205"
"HOSPC","hospc_2013_DATA",33968,"A100000","Line(05000)", , , , , , , , ,"15546","15546"
"HOSPC","hospc_2013_DATA",33968,"A100000","Line(05200)", , , , , , , , ,"6663","6663"
"Entity[33968] Report(A200000)", , , , , ,"Entity[33968] Report(A200000[0100])","Entity[33968] Report(A200000[0200])","Entity[33968] Report(A200000[0300])","Entity[33968] Report(A200000[0400])","Entity[33968] Report(A200000[0500])","Entity[33968] Report(A200000[0600])","Entity[33968] Report(A200000[0700])","Entity[33968] Report(A200000[0800])","Entity[33968] Report(A200000[0900])"
"HOSPC","hospc_2013_DATA",33968,"A200000","Line(00500)", , , , , , , , ,"6505","6505"
"HOSPC","hospc_2013_DATA",33968,"A200000","Line(00600)", ,"21984","8225", , , , , ,"40959","71168"
"HOSPC","hospc_2013_DATA",33968,"A200000","Line(01600)", , , , ,"34618","120650", , , ,"155268"
"HOSPC","hospc_2013_DATA",33968,"A200000","Line(02000)", , , ,"28619", , , , , ,"28619"
"HOSPC","hospc_2013_DATA",33968,"A200000","Line(02100)", , , , , , , , ,"8230","8230"
"HOSPC","hospc_2013_DATA",33968,"A200000","Line(02400)", , , , , , , ,"21971", ,"21971"
"HOSPC","hospc_2013_DATA",33968,"A200000","Line(02500)", , , , , , ,"15877", , ,"15877"
"HOSPC","hospc_2013_DATA",33968,"A200000","Line(05000)", , , , , , , , ,"4553","4553"
"HOSPC","hospc_2013_DATA",33968,"A200000","Line(05200)", , , , , , , , ,"1952","1952"
"Entity[33968] Report(A300000)", , , , , , , , , , , , ,"Entity[33968] Report(A300000[0800])","Entity[33968] Report(A300000[0900])"
"HOSPC","hospc_2013_DATA",33968,"A300000","Line(00600)", , , , , , , , ,"14081","14081"
"HOSPC","hospc_2013_DATA",33968,"A300000","Line(01000)", , , , , , , , ,"2294","2294"
"HOSPC","hospc_2013_DATA",33968,"A300000","Line(01100)", , , , , , , , ,"5032","5032"
"HOSPC","hospc_2013_DATA",33968,"A300000","Line(02500)", , , , , , , , ,"2085","2085"
"HOSPC","hospc_2013_DATA",33968,"A300000","Line(03000)", , , , , , , , ,"108004","108004"
"HOSPC","hospc_2013_DATA",33968,"A300000","Line(03100)", , , , , , , , ,"125652","125652"
"HOSPC","hospc_2013_DATA",33968,"A300000","Line(03200)", , , , , , , , ,"6983","6983"
"HOSPC","hospc_2013_DATA",33968,"A300000","Line(03300)", , , , , , , , ,"2535","2535"
"HOSPC","hospc_2013_DATA",33968,"A300000","Line(03400)", , , , , , , , ,"4263","4263"
"HOSPC","hospc_2013_DATA",33968,"A300000","Line(03500)", , , , , , , , ,"42494","42494"
"HOSPC","hospc_2013_DATA",33968,"A300000","Line(03600)", , , , , , , , ,"618","618"
"HOSPC","hospc_2013_DATA",33968,"A300000","Line(03900)", , , , , , , , ,"612845","612845"
"Entity[33968] Report(A600010)", , , , ,"Entity[33968] Report(A600010[0000])","Entity[33968] Report(A600010[0100])","Entity[33968] Report(A600010[0200])","Entity[33968] Report(A600010[0300])", ,"Entity[33968] Report(A600010[0500])","Entity[33968] Report(A600010[0600])","Entity[33968] Report(A600010[0700])", ,"Entity[33968] Report(A600010[0900])"
"HOSPC","hospc_2013_DATA",33968,"A600010","Line(00100)","DRUGS","A","ANALGESICS","30", ,"25038","DRUGS  BIOLOGICAL AND INFUSION","30", ,"108004"
"HOSPC","hospc_2013_DATA",33968,"A600010","Line(00200)","DRUGS","A","SEDATIVES/HYPNOTICS","30", ,"14712"
"HOSPC","hospc_2013_DATA",33968,"A600010","Line(00300)","DRUGS","A","OTHER - SPECIFY","30", ,"68254"
"Entity[33968] Report(A700000)", , , , , ,"Entity[33968] Report(A700000[0100])", , , , ,"Entity[33968] Report(A700000[0600])"
"HOSPC","hospc_2013_DATA",33968,"A700000","Line(00100)", ,"5525", , , , ,"5525"
"HOSPC","hospc_2013_DATA",33968,"A700000","Line(00500)", ,"180494", , , , ,"180494"
