"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36593","A000000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","","","","","CON-","","","RECLAS-","","MENTS",""
"-------------","-------------","-------------", ,"","","","EMPLOYEE","","TRACTED","","","SIFICATION","","(Increase/",""
"-------------","-------------","-------------", ,"","","SALARIES","BENEFITS","TRANSPOR-","SERVICES","","","(Increase/","","Decrease)",""
"-------------","-------------","-------------", ,"","COST CENTER DESCRIPTIONS","(From","(From","TATION","(From","","TOTAL","Decrease)","","(Fr Wkst A-8","TOTAL"
"-------------","-------------","-------------", ,"","","Wkst A-1)","Wkst A-2)","(See inst.)","Wkst A-3)","OTHER","(col. 1-5)","(Fr Wkst A-6)","SUBTOTAL","& A-8-1)","(col.8�col.9)"
"-------------","-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9","10"
"-------------","-------------","-------------", ,"","GENERAL SERVICE COST CENTERS",""," "," "," ","","","",""," ",""
 , , , , , , , , , , , 
"Entity[36593] Report(A000000)", , , , ,"Entity[36593] Report(A000000[0000])","Entity[36593] Report(A000000[0100])","Entity[36593] Report(A000000[0200])","Entity[36593] Report(A000000[0300])","Entity[36593] Report(A000000[0400])","Entity[36593] Report(A000000[0500])","Entity[36593] Report(A000000[0600])", ,"Entity[36593] Report(A000000[0800])", ,"Entity[36593] Report(A000000[1000])"
"HOSPC","hospc_2013_DATA",36593,"A000000","Line(00100)","0100CAP REL COSTS-BLDG & FIXT"
"HOSPC","hospc_2013_DATA",36593,"A000000","Line(00200)","0200CAP REL COSTS-MVBLE EQUIP", , , , ,"696661","696661", ,"696661", ,"696661"
"HOSPC","hospc_2013_DATA",36593,"A000000","Line(00300)","0300PLANT OPERATION AND MAINTENANCE", , , ,"70804", ,"70804", ,"70804", ,"70804"
"HOSPC","hospc_2013_DATA",36593,"A000000","Line(00400)","0400TRANSPORTATION-STAFF"
"HOSPC","hospc_2013_DATA",36593,"A000000","Line(00500)","0500VOLUNTEER SERVICES","44430","19776", , , ,"64206", ,"64206", ,"64206"
"HOSPC","hospc_2013_DATA",36593,"A000000","Line(00600)","0600ADMINISTRATIVE & GENERAL","3034501","614028","17751","341672","1127992","5135944", ,"5135944", ,"5135944"
"HOSPC","hospc_2013_DATA",36593,"A000000","Line(01000)","1000INPATIENT-GENERAL CARE", , , ,"281612","90512","372124", ,"372124", ,"372124"
"HOSPC","hospc_2013_DATA",36593,"A000000","Line(01100)","1100INPATIENT-RESPITE CARE", , , ,"29994", ,"29994", ,"29994", ,"29994"
"HOSPC","hospc_2013_DATA",36593,"A000000","Line(01500)","1500PHYSICIAN SERVICES"
"HOSPC","hospc_2013_DATA",36593,"A000000","Line(01600)","1600NURSING CARE","1717146","338594","78030","173","85","2134028", ,"2134028", ,"2134028"
"HOSPC","hospc_2013_DATA",36593,"A000000","Line(01620)","1620NURSING CARE - CONTINUOUS HOME C","267064","2803","21284", , ,"291151", ,"291151", ,"291151"
"HOSPC","hospc_2013_DATA",36593,"A000000","Line(01700)","1700PHYSICAL THERAPY","187896", ,"13817", , ,"201713", ,"201713", ,"201713"
"HOSPC","hospc_2013_DATA",36593,"A000000","Line(01800)","1800OCCUPATIONAL THERAPY"
"HOSPC","hospc_2013_DATA",36593,"A000000","Line(01900)","1900SPEECH/LANGUAGE PATHOLOGY"
"HOSPC","hospc_2013_DATA",36593,"A000000","Line(02000)","2000MEDICAL SOCIAL SERVICES","314858","67379","17668", , ,"399905", ,"399905", ,"399905"
"HOSPC","hospc_2013_DATA",36593,"A000000","Line(02100)","2100SPIRITUAL COUNSELING","152576","30963","9967", , ,"193506", ,"193506", ,"193506"
"HOSPC","hospc_2013_DATA",36593,"A000000","Line(02200)","2200DIETARY COUNSELING","26460","3090","678", , ,"30228", ,"30228", ,"30228"
"HOSPC","hospc_2013_DATA",36593,"A000000","Line(02300)","2300COUNSELING-OTHER"
"HOSPC","hospc_2013_DATA",36593,"A000000","Line(02400)","2400HOME HEALTH AIDE AND HOMEMAKER","335109","78025","50625", ,"680","464439", ,"464439", ,"464439"
"HOSPC","hospc_2013_DATA",36593,"A000000","Line(02420)","2420HH AIDE & HOMEMAKER - CONT HOME"
"HOSPC","hospc_2013_DATA",36593,"A000000","Line(02500)","2500OTHER VISITING SERVICES", ,"16479", , , ,"16479", ,"16479", ,"16479"
"HOSPC","hospc_2013_DATA",36593,"A000000","Line(03000)","3000DRUGS BIOLOGICAL AND INFUSION", , , ,"463724", ,"463724", ,"463724", ,"463724"
"HOSPC","hospc_2013_DATA",36593,"A000000","Line(03030)","3030ANALGESICS"
"HOSPC","hospc_2013_DATA",36593,"A000000","Line(03031)","3031SEDATIVES/HYPNOTICS"
"HOSPC","hospc_2013_DATA",36593,"A000000","Line(03032)","3032OTHER - SPECIFY"
"HOSPC","hospc_2013_DATA",36593,"A000000","Line(03100)","3100DURABLE MEDICAL EQUIPMENT/OXYGEN", , , ,"302281", ,"302281", ,"302281", ,"302281"
"HOSPC","hospc_2013_DATA",36593,"A000000","Line(03200)","3200PATIENT TRANSPORTATION", , , ,"69122", ,"69122", ,"69122", ,"69122"
"HOSPC","hospc_2013_DATA",36593,"A000000","Line(03300)","3300IMAGING SERVICES"
"HOSPC","hospc_2013_DATA",36593,"A000000","Line(03400)","3400LABS AND DIAGNOSTICS", , , ,"9094", ,"9094", ,"9094", ,"9094"
"HOSPC","hospc_2013_DATA",36593,"A000000","Line(03500)","3500MED SUPPLIES CHARGED TO PATIENT", , , ,"156782", ,"156782", ,"156782", ,"156782"
"HOSPC","hospc_2013_DATA",36593,"A000000","Line(03600)","3600OUTPATIENT SERVICES (INC E/R DEP", , , ,"1499", ,"1499", ,"1499", ,"1499"
"HOSPC","hospc_2013_DATA",36593,"A000000","Line(03700)","3700RADIATION THERAPY"
"HOSPC","hospc_2013_DATA",36593,"A000000","Line(03800)","3800CHEMOTHERAPY"
"HOSPC","hospc_2013_DATA",36593,"A000000","Line(03900)","3900OTHER HOSPICE SERVICE COST CENTE", , , ,"35", ,"35", ,"35", ,"35"
"HOSPC","hospc_2013_DATA",36593,"A000000","Line(05000)","5000BEREAVEMENT PROGRAM COSTS","122418","27813","3439","510", ,"154180", ,"154180", ,"154180"
"HOSPC","hospc_2013_DATA",36593,"A000000","Line(05100)","5100VOLUNTEER PROGRAM COST"
"HOSPC","hospc_2013_DATA",36593,"A000000","Line(05200)","5200FUNDRAISING", , ,"138","64173", ,"64311", ,"64311", ,"64311"
"HOSPC","hospc_2013_DATA",36593,"A000000","Line(05300)","5300OTHER NONREIMBURSABLE COSTS"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36593","A100000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","COST CENTER DESCRIPTIONS","ADMINIS-","","SOCIAL","","","TOTAL","","",""
"-------------","-------------","-------------", ,"","(omit cents)","TRATOR","DIRECTOR","SERVICES","SUPERVISORS","NURSES","THERAPISTS","AIDES","ALL OTHER","TOTAL (1)"
"-------------","-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9"
"-------------","-------------","-------------", ,"","GENERAL SERVICE COST CENTERS","","","","","","","","",""
 , , , , , , , , , , , 
"Entity[36593] Report(A100000)", , , , , ,"Entity[36593] Report(A100000[0100])","Entity[36593] Report(A100000[0200])","Entity[36593] Report(A100000[0300])","Entity[36593] Report(A100000[0400])","Entity[36593] Report(A100000[0500])","Entity[36593] Report(A100000[0600])","Entity[36593] Report(A100000[0700])","Entity[36593] Report(A100000[0800])","Entity[36593] Report(A100000[0900])"
"HOSPC","hospc_2013_DATA",36593,"A100000","Line(00500)", , , , ,"44430", , , , ,"44430"
"HOSPC","hospc_2013_DATA",36593,"A100000","Line(00600)", ,"107040","149959", ,"97040", , , ,"2680462","3034501"
"HOSPC","hospc_2013_DATA",36593,"A100000","Line(01600)", , , , ,"257337","1459809", , , ,"1717146"
"HOSPC","hospc_2013_DATA",36593,"A100000","Line(01620)", , , , , ,"267064", , , ,"267064"
"HOSPC","hospc_2013_DATA",36593,"A100000","Line(01700)", , , , , , ,"187896", , ,"187896"
"HOSPC","hospc_2013_DATA",36593,"A100000","Line(02000)", , , ,"314858", , , , , ,"314858"
"HOSPC","hospc_2013_DATA",36593,"A100000","Line(02100)", , , , , , , , ,"152576","152576"
"HOSPC","hospc_2013_DATA",36593,"A100000","Line(02200)", , , , , , , , ,"26460","26460"
"HOSPC","hospc_2013_DATA",36593,"A100000","Line(02400)", , , , , , , ,"335109", ,"335109"
"HOSPC","hospc_2013_DATA",36593,"A100000","Line(05000)", , , ,"122418", , , , , ,"122418"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36593","A200000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","COST CENTER DESCRIPTIONS","ADMINIS-","","SOCIAL","","","TOTAL","","",""
"-------------","-------------","-------------", ,"","(omit cents)","TRATOR","DIRECTOR","SERVICES","SUPERVISORS","NURSES","THERAPISTS","AIDES","ALL OTHER","TOTAL (1)"
"-------------","-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9"
"-------------","-------------","-------------", ,"","GENERAL SERVICE COST CENTERS","","","","","","","","",""
 , , , , , , , , , , , 
"Entity[36593] Report(A200000)", , , , , ,"Entity[36593] Report(A200000[0100])","Entity[36593] Report(A200000[0200])","Entity[36593] Report(A200000[0300])","Entity[36593] Report(A200000[0400])","Entity[36593] Report(A200000[0500])","Entity[36593] Report(A200000[0600])","Entity[36593] Report(A200000[0700])","Entity[36593] Report(A200000[0800])","Entity[36593] Report(A200000[0900])"
"HOSPC","hospc_2013_DATA",36593,"A200000","Line(00500)", , , , ,"19776", , , , ,"19776"
"HOSPC","hospc_2013_DATA",36593,"A200000","Line(00600)", ,"14954", , , , , , ,"599074","614028"
"HOSPC","hospc_2013_DATA",36593,"A200000","Line(01600)", , ,"32292", ,"23752","282550", , , ,"338594"
"HOSPC","hospc_2013_DATA",36593,"A200000","Line(01620)", , , , , ,"2803", , , ,"2803"
"HOSPC","hospc_2013_DATA",36593,"A200000","Line(02000)", , , ,"67379", , , , , ,"67379"
"HOSPC","hospc_2013_DATA",36593,"A200000","Line(02100)", , , , , , , , ,"30963","30963"
"HOSPC","hospc_2013_DATA",36593,"A200000","Line(02200)", , , , , , , , ,"3090","3090"
"HOSPC","hospc_2013_DATA",36593,"A200000","Line(02400)", , , , , , , ,"78025", ,"78025"
"HOSPC","hospc_2013_DATA",36593,"A200000","Line(02500)", , , , , , ,"16479", , ,"16479"
"HOSPC","hospc_2013_DATA",36593,"A200000","Line(05000)", , , ,"27813", , , , , ,"27813"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36593","A300000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","COST CENTER DESCRIPTIONS","ADMINIS-","","SOCIAL","","","TOTAL","","",""
"-------------","-------------","-------------", ,"","(omit cents)","TRATOR","DIRECTOR","SERVICES","SUPERVISORS","NURSES","THERAPISTS","AIDES","ALL OTHER","TOTAL (1)"
"-------------","-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9"
"-------------","-------------","-------------", ,"","GENERAL SERVICE COST CENTERS","","","","","","","","",""
 , , , , , , , , , , , 
"Entity[36593] Report(A300000)", , , , , , , , , ,"Entity[36593] Report(A300000[0500])", , ,"Entity[36593] Report(A300000[0800])","Entity[36593] Report(A300000[0900])"
"HOSPC","hospc_2013_DATA",36593,"A300000","Line(00300)", , , , , , , , ,"70804","70804"
"HOSPC","hospc_2013_DATA",36593,"A300000","Line(00600)", , , , , , , , ,"341672","341672"
"HOSPC","hospc_2013_DATA",36593,"A300000","Line(01000)", , , , , , , , ,"281612","281612"
"HOSPC","hospc_2013_DATA",36593,"A300000","Line(01100)", , , , , , , , ,"29994","29994"
"HOSPC","hospc_2013_DATA",36593,"A300000","Line(01600)", , , , , ,"173", , , ,"173"
"HOSPC","hospc_2013_DATA",36593,"A300000","Line(03000)", , , , , , , , ,"463724","463724"
"HOSPC","hospc_2013_DATA",36593,"A300000","Line(03100)", , , , , , , , ,"302281","302281"
"HOSPC","hospc_2013_DATA",36593,"A300000","Line(03200)", , , , , , , , ,"69122","69122"
"HOSPC","hospc_2013_DATA",36593,"A300000","Line(03400)", , , , , , , , ,"9094","9094"
"HOSPC","hospc_2013_DATA",36593,"A300000","Line(03500)", , , , , , , , ,"156782","156782"
"HOSPC","hospc_2013_DATA",36593,"A300000","Line(03600)", , , , , , , , ,"1499","1499"
"HOSPC","hospc_2013_DATA",36593,"A300000","Line(03900)", , , , , , , , ,"35","35"
"HOSPC","hospc_2013_DATA",36593,"A300000","Line(05000)", , , , , , , , ,"510","510"
"HOSPC","hospc_2013_DATA",36593,"A300000","Line(05200)", , , , , , , , ,"64173","64173"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36593","A700000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","","Beginning","","","","and","Ending"
"-------------","-------------","-------------", ,"","Description","Balances","Purchases","Donation","Total","Retirements","Balance"
"-------------","-------------","-------------", ,"","","1","2","3","4","5","6"
 , , , , , , , , , , , 
"Entity[36593] Report(A700000)", , , , , ,"Entity[36593] Report(A700000[0100])","Entity[36593] Report(A700000[0200])", ,"Entity[36593] Report(A700000[0400])", ,"Entity[36593] Report(A700000[0600])"
"HOSPC","hospc_2013_DATA",36593,"A700000","Line(00400)", ,"1393443","25418", ,"25418", ,"1418861"
"HOSPC","hospc_2013_DATA",36593,"A700000","Line(00500)", ,"303384", , , , ,"303384"
"HOSPC","hospc_2013_DATA",36593,"A700000","Line(00600)", ,"423233","88202", ,"88202", ,"511435"
"HOSPC","hospc_2013_DATA",36593,"A700000","Line(00700)", ,"2120060","113620", ,"113620", ,"2233680"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
