"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36330","S000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"use only","","  [  ]  Desk Reviewed","","","","Intermediary No.","","[  ] Final", , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36330] Report(S000000[0100])","Entity[36330] Report(S000000[0200])","Entity[36330] Report(S000000[0300])", , , , , , , , , , , , 
"hospc_2013_DATA",36330,"S000000","Line(00100)", ,"1","06/12/2014","N", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36330","S100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"1","Name:","","","","Address:","","","City:","State:","Zip Code:     ","1", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36330] Report(S100000[0100])","Entity[36330] Report(S100000[0200])","Entity[36330] Report(S100000[0300])","Entity[36330] Report(S100000[0400])","Entity[36330] Report(S100000[0500])","Entity[36330] Report(S100000[0600])", , , , , , , , , 
"hospc_2013_DATA",36330,"S100000","Line(00100)", ,"SEASONS HOSPICE & PALLIATIVE CARE DE","220 CONTINENTAL DR.  STE 101","NEWARK","DE","19713", , , , , , , , , , 
"hospc_2013_DATA",36330,"S100000","Line(00200)", ,"NEW CASTLE", , , , , , , , , , , , , , 
"hospc_2013_DATA",36330,"S100000","Line(00300)", ,"10/05/2007", , , , , , , , , , , , , , 
"hospc_2013_DATA",36330,"S100000","Line(00400)", ,"10/05/2007", , , , , , , , , , , , , , 
"hospc_2013_DATA",36330,"S100000","Line(00500)", ,"01/01/2013","12/31/2013", , , , , , , , , , , , , 
"hospc_2013_DATA",36330,"S100000","Line(00600)", ,"081508", , , , , , , , , , , , , , 
"hospc_2013_DATA",36330,"S100000","Line(00700)", ,"4", , , , , , , , , , , , , , 
"hospc_2013_DATA",36330,"S100000","Line(00800)", ,"22", ,"2", , ,"22", , , , , , , , , 
"hospc_2013_DATA",36330,"S100000","Line(00900)", ,"64170","171","11573", ,"6521","70862", , , , , , , , , 
"hospc_2013_DATA",36330,"S100000","Line(01000)", ,"164", ,"5", ,"9","173", , , , , , , , , 
"hospc_2013_DATA",36330,"S100000","Line(01100)", ,"4221","83","145", ,"1072","5376", , , , , , , , , 
"hospc_2013_DATA",36330,"S100000","Line(01200)", ,"68577","254","11725", ,"7602","76433", , , , , , , , , 
"hospc_2013_DATA",36330,"S100000","Line(01300)", ,"1292","10","118", ,"270","1572", , , , , , , , , 
"hospc_2013_DATA",36330,"S100000","Line(01400)", ,"219", ,"19", , ,"219", , , , , , , , , 
"hospc_2013_DATA",36330,"S100000","Line(01500)", ,"53","25","99", ,"28","49", , , , , , , , , 
"hospc_2013_DATA",36330,"S100000","Line(01600)", ,"1137","8","76", ,"236","1381", , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
