"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36003","G000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","Assets","General","Purpose","Endowment","Plant", , , , , , , , , , , 
"-------------","-------------", ,"","(Omit cents)","Fund","Fund","Fund","Fund", , , , , , , , , , , 
"-------------","-------------", ,"","","1","2","3","4", , , , , , , , , , , 
"-------------","-------------", ,"","CURRENT  ASSETS","","","","", , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36003] Report(G000000[0100])", , , , , , , , , , , , , , 
"hospc_2013_DATA",36003,"G000000","Line(00100)", ,"-3229", , , , , , , , , , , , , , 
"hospc_2013_DATA",36003,"G000000","Line(00900)", ,"11095", , , , , , , , , , , , , , 
"hospc_2013_DATA",36003,"G000000","Line(01100)", ,"7866", , , , , , , , , , , , , , 
"hospc_2013_DATA",36003,"G000000","Line(02300)", ,"1200", , , , , , , , , , , , , , 
"hospc_2013_DATA",36003,"G000000","Line(02400)", ,"384", , , , , , , , , , , , , , 
"hospc_2013_DATA",36003,"G000000","Line(02700)", ,"816", , , , , , , , , , , , , , 
"hospc_2013_DATA",36003,"G000000","Line(03300)", ,"8682", , , , , , , , , , , , , , 
"hospc_2013_DATA",36003,"G000000","Line(04100)", ,"83135", , , , , , , , , , , , , , 
"hospc_2013_DATA",36003,"G000000","Line(04200)", ,"83135", , , , , , , , , , , , , , 
"hospc_2013_DATA",36003,"G000000","Line(05100)", ,"-74453", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36003","G100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","GENERAL ","SPECIFIC ","ENDOWMENT","PLANT  FUND", , , , , , , , , , 
"-------------","-------------", ,"","","","FUND","PURPOSE  FUND","FUND","", , , , , , , , , , 
"-------------","-------------", ,"","","","1","2","3","4", , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , ,"Entity[36003] Report(G100000[0000])","Entity[36003] Report(G100000[0100])", , , , , , , , , , , , , , 
"hospc_2013_DATA",36003,"G100000","Line(00100)", ,"-38260", , , , , , , , , , , , , , 
"hospc_2013_DATA",36003,"G100000","Line(00200)", ,"-36193", , , , , , , , , , , , , , 
"hospc_2013_DATA",36003,"G100000","Line(00300)", ,"-74453", , , , , , , , , , , , , , 
"hospc_2013_DATA",36003,"G100000","Line(00400)","ADDITIONS (CREDIT ADJUSTMENTS)(SPEC", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36003,"G100000","Line(01100)", ,"-74453", , , , , , , , , , , , , , 
"hospc_2013_DATA",36003,"G100000","Line(01200)","DEDUCTIONS (DEBIT ADJUSTMENTS)(SPEC", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36003","G200001 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","Revenue  Center","","","","", , , , , , , , , , , 
"-------------","-------------", ,"","","","","TOTAL","", , , , , , , , , , , 
"-------------","-------------", ,"","GENERAL INPATIENT AND HOME CARE SERVICE LOCATION","","","","", , , , , , , , , , , 
"-------------","-------------", ,"1"," Skilled Nursing Facility based","","","","1", , , , , , , , , , , 
"-------------","-------------", ,"2"," Nursing facility based","","","","2", , , , , , , , , , , 
"-------------","-------------", ,"3"," Home care","","","","3", , , , , , , , , , , 
"-------------","-------------", ,"4"," Other (See Instructions)","","","","4", , , , , , , , , , , 
"-------------","-------------", ,"5"," State Medicaid room & board","","","","5", , , , , , , , , , , 
"-------------","-------------", ,"6","\" Total General Inpatient Revenues  ( Sum of lines 1"," 2"," 3 and 4 )\"","","","","6", , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36003] Report(G200001[0100])", , , , , , , , , , , , , , 
"hospc_2013_DATA",36003,"G200001","Line(00300)", ,"225167", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36003","G200002 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","PART II - OPERATING EXPENSES", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , ,"Entity[36003] Report(G200002[0200])", , , , , , , , , , , , , 
"hospc_2013_DATA",36003,"G200002","Line(00100)", , ,"261360", , , , , , , , , , , , , 
"hospc_2013_DATA",36003,"G200002","Line(01500)", , ,"261360", , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
