"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35682","A000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","","","CON-","","","RECLAS-","","MENTS","", , , , , 
"-------------","-------------", ,"","","","EMPLOYEE","","TRACTED","","","SIFICATION","","(Increase/","", , , , , 
"-------------","-------------", ,"","","SALARIES","BENEFITS","TRANSPOR-","SERVICES","","","(Increase/","","Decrease)","", , , , , 
"-------------","-------------", ,"","COST CENTER DESCRIPTIONS","(From","(From","TATION","(From","","TOTAL","Decrease)","","(Fr Wkst A-8","TOTAL", , , , , 
"-------------","-------------", ,"","","Wkst A-1)","Wkst A-2)","(See inst.)","Wkst A-3)","OTHER","(col. 1-5)","(Fr Wkst A-6)","SUBTOTAL","& A-8-1)","(col.8�col.9)", , , , , 
"-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9","10", , , , , 
"-------------","-------------", ,"","GENERAL SERVICE COST CENTERS",""," "," "," ","","","",""," ","", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , ,"Entity[35682] Report(A000000[0000])","Entity[35682] Report(A000000[0100])","Entity[35682] Report(A000000[0200])","Entity[35682] Report(A000000[0300])","Entity[35682] Report(A000000[0400])","Entity[35682] Report(A000000[0500])","Entity[35682] Report(A000000[0600])","Entity[35682] Report(A000000[0700])","Entity[35682] Report(A000000[0800])","Entity[35682] Report(A000000[0900])","Entity[35682] Report(A000000[1000])", , , , , 
"hospc_2013_DATA",35682,"A000000","Line(00100)","0100CAPITAL REL COSTS-BLDG & FIXT", , , , ,"79765","79765", ,"79765","8319","88084", , , , , 
"hospc_2013_DATA",35682,"A000000","Line(00200)","0200CAPITAL REL COSTS-MOVABLE EQUIP", , , , , , , , , , , , , , , 
"hospc_2013_DATA",35682,"A000000","Line(00300)","0300PLANT OPERATION AND MAINTENANCE", , , , ,"15247","15247", ,"15247", ,"15247", , , , , 
"hospc_2013_DATA",35682,"A000000","Line(00400)","0400TRANSPORTATION-STAFF", , , , , , , , , , , , , , , 
"hospc_2013_DATA",35682,"A000000","Line(00500)","0500VOLUNTEER SERVICE COORDINATION","40821","7806", , , ,"48627", ,"48627", ,"48627", , , , , 
"hospc_2013_DATA",35682,"A000000","Line(00600)","0600ADMINISTRATIVE AND GENERAL","184998","35377","37438","2665","146558","407036","-31094","375942","-29800","346142", , , , , 
"hospc_2013_DATA",35682,"A000000","Line(01000)","1000INPATIENT- GENERAL CARE", , , , , , , , , , , , , , , 
"hospc_2013_DATA",35682,"A000000","Line(01100)","1100INPATIENT- RESPITE CARE", , , ,"8398", ,"8398", ,"8398", ,"8398", , , , , 
"hospc_2013_DATA",35682,"A000000","Line(01500)","1500PHYSICIAN SERVICES", , , ,"96384", ,"96384", ,"96384", ,"96384", , , , , 
"hospc_2013_DATA",35682,"A000000","Line(01600)","1600NURSING CARE","570617","109119","114935","17862", ,"812533","-71047","741486", ,"741486", , , , , 
"hospc_2013_DATA",35682,"A000000","Line(01620)","1620NURSING CARE - CONTINUOUS HOME C", , , , , , , , , , , , , , , 
"hospc_2013_DATA",35682,"A000000","Line(01700)","1700PHYSICAL THERAPY", , , ,"100", ,"100","-100", , , , , , , , 
"hospc_2013_DATA",35682,"A000000","Line(01800)","1800OCCUPATIONAL THERAPY", , , , , , , , , , , , , , , 
"hospc_2013_DATA",35682,"A000000","Line(01900)","1900SPEECH/LANGUAGE PATHOLOGY", , , , , , ,"100","100", ,"100", , , , , 
"hospc_2013_DATA",35682,"A000000","Line(02000)","2000MEDICAL SOCIAL SERVICES","54639","10449", , , ,"65088","6379","71467", ,"71467", , , , , 
