"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34398","S000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"use only","","  [  ]  Desk Reviewed","","","","Intermediary No.","","[  ] Final", , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[34398] Report(S000000[0100])","Entity[34398] Report(S000000[0200])","Entity[34398] Report(S000000[0300])", , , , , , , , , , , , 
"hospc_2013_DATA",34398,"S000000","Line(00100)", ,"1","05/27/2014","N", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34398","S100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"1","Name:","","","","Address:","","","City:","State:","Zip Code:     ","1", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[34398] Report(S100000[0100])","Entity[34398] Report(S100000[0200])","Entity[34398] Report(S100000[0300])","Entity[34398] Report(S100000[0400])","Entity[34398] Report(S100000[0500])","Entity[34398] Report(S100000[0600])", , , , , , , , , 
"hospc_2013_DATA",34398,"S100000","Line(00100)", ,"EXCELLENT CARE HOSPICE","660 N DIAMOND BAR BLVD  SUITE 206","DIAMOND BAR","CA","91765", , , , , , , , , , 
"hospc_2013_DATA",34398,"S100000","Line(00200)", ,"LOS ANGELES", , , , , , , , , , , , , , 
"hospc_2013_DATA",34398,"S100000","Line(00300)", ,"07/28/2009", , , , , , , , , , , , , , 
"hospc_2013_DATA",34398,"S100000","Line(00400)", ,"07/28/2009","07/28/2009", , , , , , , , , , , , , 
"hospc_2013_DATA",34398,"S100000","Line(00500)", ,"01/01/2013","12/31/2013", , , , , , , , , , , , , 
"hospc_2013_DATA",34398,"S100000","Line(00600)", ,"551556", , , , , , , , , , , , , , 
"hospc_2013_DATA",34398,"S100000","Line(00700)", ,"4", , , , , , , , , , , , , , 
"hospc_2013_DATA",34398,"S100000","Line(00800)", ,"29","4", , , ,"33", , , , , , , , , 
"hospc_2013_DATA",34398,"S100000","Line(00900)", ,"6739","1344", ,"151", ,"8083", , , , , , , , , 
"hospc_2013_DATA",34398,"S100000","Line(01200)", ,"6768","1348", ,"151", ,"8116", , , , , , , , , 
"hospc_2013_DATA",34398,"S100000","Line(01300)", ,"55","9","1", , ,"64", , , , , , , , , 
"hospc_2013_DATA",34398,"S100000","Line(01500)", ,"123","150", , , ,"127", , , , , , , , , 
"hospc_2013_DATA",34398,"S100000","Line(01600)", ,"55","7","1", , ,"62", , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
