"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36688","D000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","","","", , , , , , , , , , , 
"-------------","-------------", ,"COMPUTATION OF PER DIEM COST","","TITLE XVIII","TITLE XIX","OTHER","TOTAL", , , , , , , , , , , 
"-------------","-------------", ,"","","-1","-2","-3","-4", , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36688] Report(D000000[0100])","Entity[36688] Report(D000000[0200])","Entity[36688] Report(D000000[0300])","Entity[36688] Report(D000000[0400])", , , , , , , , , , , 
"hospc_2013_DATA",36688,"D000000","Line(00100)", , , , ,"1122132", , , , , , , , , , , 
"hospc_2013_DATA",36688,"D000000","Line(00200)", , , , ,"3006", , , , , , , , , , , 
"hospc_2013_DATA",36688,"D000000","Line(00300)", , , , ,"373", , , , , , , , , , , 
"hospc_2013_DATA",36688,"D000000","Line(00400)", ,"2860", , , , , , , , , , , , , , 
"hospc_2013_DATA",36688,"D000000","Line(00500)", ,"1067638", , , , , , , , , , , , , , 
"hospc_2013_DATA",36688,"D000000","Line(00600)", , ,"10", , , , , , , , , , , , , 
"hospc_2013_DATA",36688,"D000000","Line(00700)", , ,"3733", , , , , , , , , , , , , 
"hospc_2013_DATA",36688,"D000000","Line(01200)", , , ,"136", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
