"Entity[34064] Report(A000000)", , , , ,"Entity[34064] Report(A000000[0000])","Entity[34064] Report(A000000[0100])","Entity[34064] Report(A000000[0200])","Entity[34064] Report(A000000[0300])", ,"Entity[34064] Report(A000000[0500])","Entity[34064] Report(A000000[0600])", ,"Entity[34064] Report(A000000[0800])","Entity[34064] Report(A000000[0900])","Entity[34064] Report(A000000[1000])"
"HOSPC","hospc_2013_DATA",34064,"A000000","Line(00100)","0100CAPITAL REL COSTS-BLDG & FIXT", , , , ,"10800","10800", ,"10800", ,"10800"
"HOSPC","hospc_2013_DATA",34064,"A000000","Line(00200)","0200CAPITAL REL COSTS-MOVABLE EQUIP", , , , ,"7582","7582", ,"7582", ,"7582"
"HOSPC","hospc_2013_DATA",34064,"A000000","Line(00300)","0300PLANT OPERATION AND MAINTENANCE", , , , ,"2189","2189", ,"2189", ,"2189"
"HOSPC","hospc_2013_DATA",34064,"A000000","Line(00400)","0400TRANSPORTATION-STAFF"
"HOSPC","hospc_2013_DATA",34064,"A000000","Line(00500)","0500VOLUNTEER SERVICE COORDINATION"
"HOSPC","hospc_2013_DATA",34064,"A000000","Line(00600)","0600ADMINISTRATIVE AND GENERAL","263521","32275","18621", ,"191940","506357", ,"506357","-1452","504905"
"HOSPC","hospc_2013_DATA",34064,"A000000","Line(01000)","1000INPATIENT- GENERAL CARE"
"HOSPC","hospc_2013_DATA",34064,"A000000","Line(01100)","1100INPATIENT- RESPITE CARE"
"HOSPC","hospc_2013_DATA",34064,"A000000","Line(01500)","1500PHYSICIAN SERVICES"
"HOSPC","hospc_2013_DATA",34064,"A000000","Line(01600)","1600NURSING CARE"
"HOSPC","hospc_2013_DATA",34064,"A000000","Line(01620)","1620NURSING CARE - CONTINUOUS HOME C"
"HOSPC","hospc_2013_DATA",34064,"A000000","Line(01700)","1700PHYSICAL THERAPY"
"HOSPC","hospc_2013_DATA",34064,"A000000","Line(01800)","1800OCCUPATIONAL THERAPY"
"HOSPC","hospc_2013_DATA",34064,"A000000","Line(01900)","1900SPEECH/LANGUAGE PATHOLOGY"
"HOSPC","hospc_2013_DATA",34064,"A000000","Line(02000)","2000MEDICAL SOCIAL SERVICES"
"HOSPC","hospc_2013_DATA",34064,"A000000","Line(02100)","2100SPIRITUAL COUNSELING"
"HOSPC","hospc_2013_DATA",34064,"A000000","Line(02200)","2200DIETARY COUNSELING"
"HOSPC","hospc_2013_DATA",34064,"A000000","Line(02300)","2300COUNSELING-OTHER"
"HOSPC","hospc_2013_DATA",34064,"A000000","Line(02400)","2400HOME HEALTH AIDE AND HOMEMAKER"
"HOSPC","hospc_2013_DATA",34064,"A000000","Line(02420)","2420HH AIDE & HOMEMAKER - CONT HOME"
"HOSPC","hospc_2013_DATA",34064,"A000000","Line(02500)","2500OTHER VISITING SERVICES"
"HOSPC","hospc_2013_DATA",34064,"A000000","Line(03000)","3000DRUGS  BIOLOGICAL AND INFUSION"
"HOSPC","hospc_2013_DATA",34064,"A000000","Line(03030)","3030ANALGESICS"
"HOSPC","hospc_2013_DATA",34064,"A000000","Line(03031)","3031SEDATIVES/HYPNOTICS"
"HOSPC","hospc_2013_DATA",34064,"A000000","Line(03032)","3032OTHER - SPECIFY"
"HOSPC","hospc_2013_DATA",34064,"A000000","Line(03100)","3100DURABLE MEDICAL EQUIPMENT/OXYGEN", , , , ,"18655","18655", ,"18655", ,"18655"
"HOSPC","hospc_2013_DATA",34064,"A000000","Line(03200)","3200PATIENT TRANSPORTATION"
"HOSPC","hospc_2013_DATA",34064,"A000000","Line(03300)","3300IMAGING SERVICES"
"HOSPC","hospc_2013_DATA",34064,"A000000","Line(03400)","3400LABS AND DIAGNOSTICS"
"HOSPC","hospc_2013_DATA",34064,"A000000","Line(03500)","3500MED SUPPLIES CHARGED TO PATIENTS"
"HOSPC","hospc_2013_DATA",34064,"A000000","Line(03600)","3600OUTPATIENT SERVICES (INCL E/R DE"
