"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36368","S000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"use only","","  [  ]  Desk Reviewed","","","","Intermediary No.","","[  ] Final", , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36368] Report(S000000[0100])","Entity[36368] Report(S000000[0200])","Entity[36368] Report(S000000[0300])", , , , , , , , , , , , 
"hospc_2013_DATA",36368,"S000000","Line(00100)", ,"1","06/12/2014","N", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36368","S100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"1","Name:","","","","Address:","","","City:","State:","Zip Code:     ","1", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36368] Report(S100000[0100])","Entity[36368] Report(S100000[0200])","Entity[36368] Report(S100000[0300])","Entity[36368] Report(S100000[0400])","Entity[36368] Report(S100000[0500])","Entity[36368] Report(S100000[0600])", , , , , , , , , 
"hospc_2013_DATA",36368,"S100000","Line(00100)", ,"SEASONS HOSPICE & PALLIATIVE CARE MD","6934 AVIATION BLVD","GLEN BURNIE","MD","21061", , , , , , , , , , 
"hospc_2013_DATA",36368,"S100000","Line(00200)", ,"ANNE ARUNDEL", , , , , , , , , , , , , , 
"hospc_2013_DATA",36368,"S100000","Line(00300)", ,"12/01/2003", , , , , , , , , , , , , , 
"hospc_2013_DATA",36368,"S100000","Line(00400)", ,"12/01/2003", , , , , , , , , , , , , , 
"hospc_2013_DATA",36368,"S100000","Line(00500)", ,"01/01/2013","12/31/2013", , , , , , , , , , , , , 
"hospc_2013_DATA",36368,"S100000","Line(00600)", ,"211507", , , , , , , , , , , , , , 
"hospc_2013_DATA",36368,"S100000","Line(00700)", ,"4", , , , , , , , , , , , , , 
"hospc_2013_DATA",36368,"S100000","Line(00800)", ,"521","36", , ,"103","660", , , , , , , , , 
"hospc_2013_DATA",36368,"S100000","Line(00900)", ,"124435","5588","42713","3688","12083","142106", , , , , , , , , 
"hospc_2013_DATA",36368,"S100000","Line(01000)", ,"628","5","317", ,"22","655", , , , , , , , , 
"hospc_2013_DATA",36368,"S100000","Line(01100)", ,"4411","471","371","114","1318","6200", , , , , , , , , 
"hospc_2013_DATA",36368,"S100000","Line(01200)", ,"129995","6100","43401","3802","13526","149621", , , , , , , , , 
"hospc_2013_DATA",36368,"S100000","Line(01300)", ,"2321","136","586","48","415","2872", , , , , , , , , 
"hospc_2013_DATA",36368,"S100000","Line(01400)", ,"9431", , , , ,"9431", , , , , , , , , 
"hospc_2013_DATA",36368,"S100000","Line(01500)", ,"56","45","74","79","33","52", , , , , , , , , 
"hospc_2013_DATA",36368,"S100000","Line(01600)", ,"2044","106","500","32","374","2524", , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
