"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35830","G000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","Assets","General","Purpose","Endowment","Plant", , , , , , , , , , , 
"-------------","-------------", ,"","(Omit cents)","Fund","Fund","Fund","Fund", , , , , , , , , , , 
"-------------","-------------", ,"","","1","2","3","4", , , , , , , , , , , 
"-------------","-------------", ,"","CURRENT  ASSETS","","","","", , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[35830] Report(G000000[0100])", , , , , , , , , , , , , , 
"hospc_2013_DATA",35830,"G000000","Line(00100)", ,"1930571", , , , , , , , , , , , , , 
"hospc_2013_DATA",35830,"G000000","Line(00400)", ,"4032135", , , , , , , , , , , , , , 
"hospc_2013_DATA",35830,"G000000","Line(01100)", ,"5962706", , , , , , , , , , , , , , 
"hospc_2013_DATA",35830,"G000000","Line(01700)", ,"56188", , , , , , , , , , , , , , 
"hospc_2013_DATA",35830,"G000000","Line(01800)", ,"34062", , , , , , , , , , , , , , 
"hospc_2013_DATA",35830,"G000000","Line(01900)", ,"358901", , , , , , , , , , , , , , 
"hospc_2013_DATA",35830,"G000000","Line(02000)", ,"201536", , , , , , , , , , , , , , 
"hospc_2013_DATA",35830,"G000000","Line(02700)", ,"179491", , , , , , , , , , , , , , 
"hospc_2013_DATA",35830,"G000000","Line(03100)", ,"101954", , , , , , , , , , , , , , 
"hospc_2013_DATA",35830,"G000000","Line(03200)", ,"101954", , , , , , , , , , , , , , 
"hospc_2013_DATA",35830,"G000000","Line(03300)", ,"6244151", , , , , , , , , , , , , , 
"hospc_2013_DATA",35830,"G000000","Line(03400)", ,"461688", , , , , , , , , , , , , , 
"hospc_2013_DATA",35830,"G000000","Line(03500)", ,"616937", , , , , , , , , , , , , , 
"hospc_2013_DATA",35830,"G000000","Line(03600)", ,"69547", , , , , , , , , , , , , , 
"hospc_2013_DATA",35830,"G000000","Line(04100)", ,"1524875", , , , , , , , , , , , , , 
"hospc_2013_DATA",35830,"G000000","Line(04200)", ,"2673047", , , , , , , , , , , , , , 
"hospc_2013_DATA",35830,"G000000","Line(04400)", ,"272529", , , , , , , , , , , , , , 
"hospc_2013_DATA",35830,"G000000","Line(04900)", ,"272529", , , , , , , , , , , , , , 
"hospc_2013_DATA",35830,"G000000","Line(05000)", ,"2945576", , , , , , , , , , , , , , 
"hospc_2013_DATA",35830,"G000000","Line(05100)", ,"3298575", , , , , , , , , , , , , , 
"hospc_2013_DATA",35830,"G000000","Line(05800)", ,"3298575", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35830","G100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","GENERAL ","SPECIFIC ","ENDOWMENT","PLANT  FUND", , , , , , , , , , 
"-------------","-------------", ,"","","","FUND","PURPOSE  FUND","FUND","", , , , , , , , , , 
"-------------","-------------", ,"","","","1","2","3","4", , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , ,"Entity[35830] Report(G100000[0000])","Entity[35830] Report(G100000[0100])", , , , , , , , , , , , , , 
"hospc_2013_DATA",35830,"G100000","Line(00100)", ,"3312490", , , , , , , , , , , , , , 
"hospc_2013_DATA",35830,"G100000","Line(00200)", ,"4486085", , , , , , , , , , , , , , 
"hospc_2013_DATA",35830,"G100000","Line(00300)", ,"7798575", , , , , , , , , , , , , , 
"hospc_2013_DATA",35830,"G100000","Line(01100)", ,"7798575", , , , , , , , , , , , , , 
"hospc_2013_DATA",35830,"G100000","Line(01200)","DISTRIBUTIONS","4500000", , , , , , , , , , , , , , 
"hospc_2013_DATA",35830,"G100000","Line(01800)", ,"4500000", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35830","G200001 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","Revenue  Center","","","","", , , , , , , , , , , 
"-------------","-------------", ,"","","","","TOTAL","", , , , , , , , , , , 
"-------------","-------------", ,"","GENERAL INPATIENT AND HOME CARE SERVICE LOCATION","","","","", , , , , , , , , , , 
"-------------","-------------", ,"1"," Skilled Nursing Facility based","","","","1", , , , , , , , , , , 
"-------------","-------------", ,"2"," Nursing facility based","","","","2", , , , , , , , , , , 
"-------------","-------------", ,"3"," Home care","","","","3", , , , , , , , , , , 
"-------------","-------------", ,"4"," Other (See Instructions)","","","","4", , , , , , , , , , , 
"-------------","-------------", ,"5"," State Medicaid room & board","","","","5", , , , , , , , , , , 
"-------------","-------------", ,"6","\" Total General Inpatient Revenues  ( Sum of lines 1"," 2"," 3 and 4 )\"","","","","6", , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[35830] Report(G200001[0100])", , , , , , , , , , , , , , 
"hospc_2013_DATA",35830,"G200001","Line(00100)", ,"31652262", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35830","G200002 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","PART II - OPERATING EXPENSES", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , ,"Entity[35830] Report(G200002[0000])","Entity[35830] Report(G200002[0100])","Entity[35830] Report(G200002[0200])", , , , , , , , , , , , , 
"hospc_2013_DATA",35830,"G200002","Line(00100)", , ,"27171694", , , , , , , , , , , , , 
"hospc_2013_DATA",35830,"G200002","Line(00200)","ROOM & BOARD", , , , , , , , , , , , , , , 
"hospc_2013_DATA",35830,"G200002","Line(00900)","ROOM & BOARD","1111", , , , , , , , , , , , , , 
"hospc_2013_DATA",35830,"G200002","Line(01000)","INTEREST INCOME","1674", , , , , , , , , , , , , , 
"hospc_2013_DATA",35830,"G200002","Line(01100)","OTHER INCOME","2732", , , , , , , , , , , , , , 
"hospc_2013_DATA",35830,"G200002","Line(01400)", , ,"5517", , , , , , , , , , , , , 
"hospc_2013_DATA",35830,"G200002","Line(01500)", , ,"27166177", , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
