"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34505","A000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","","","CON-","","","RECLAS-","","MENTS","", , , , , 
"-------------","-------------", ,"","","","EMPLOYEE","","TRACTED","","","SIFICATION","","(Increase/","", , , , , 
"-------------","-------------", ,"","","SALARIES","BENEFITS","TRANSPOR-","SERVICES","","","(Increase/","","Decrease)","", , , , , 
"-------------","-------------", ,"","COST CENTER DESCRIPTIONS","(From","(From","TATION","(From","","TOTAL","Decrease)","","(Fr Wkst A-8","TOTAL", , , , , 
"-------------","-------------", ,"","","Wkst A-1)","Wkst A-2)","(See inst.)","Wkst A-3)","OTHER","(col. 1-5)","(Fr Wkst A-6)","SUBTOTAL","& A-8-1)","(col.8�col.9)", , , , , 
"-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9","10", , , , , 
"-------------","-------------", ,"","GENERAL SERVICE COST CENTERS",""," "," "," ","","","",""," ","", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , ,"Entity[34505] Report(A000000[0000])","Entity[34505] Report(A000000[0100])","Entity[34505] Report(A000000[0200])","Entity[34505] Report(A000000[0300])","Entity[34505] Report(A000000[0400])","Entity[34505] Report(A000000[0500])","Entity[34505] Report(A000000[0600])","Entity[34505] Report(A000000[0700])","Entity[34505] Report(A000000[0800])","Entity[34505] Report(A000000[0900])","Entity[34505] Report(A000000[1000])", , , , , 
"hospc_2013_DATA",34505,"A000000","Line(00100)","0100CAPITAL REL COSTS-BLDG & FIXT", , , , ,"159441","159441", ,"159441", ,"159441", , , , , 
"hospc_2013_DATA",34505,"A000000","Line(00200)","0200CAPITAL REL COSTS-MOVABLE EQUIP", , , , ,"190765","190765","1935","192700", ,"192700", , , , , 
"hospc_2013_DATA",34505,"A000000","Line(00300)","0300PLANT OPERATION AND MAINTENANCE","164213","30972","89", ,"257666","452940", ,"452940", ,"452940", , , , , 
"hospc_2013_DATA",34505,"A000000","Line(00400)","0400TRANSPORTATION-STAFF", , , , ,"93744","93744", ,"93744", ,"93744", , , , , 
"hospc_2013_DATA",34505,"A000000","Line(00500)","0500VOLUNTEER SERVICE COORDINATION","71760","22694","92", , ,"94546", ,"94546", ,"94546", , , , , 
"hospc_2013_DATA",34505,"A000000","Line(00600)","0600ADMINISTRATIVE AND GENERAL","853785","189131","4778","2177991","434824","3660509","-1935","3658574","200907","3859481", , , , , 
"hospc_2013_DATA",34505,"A000000","Line(01000)","1000INPATIENT- GENERAL CARE","1279276","246319","67","431686","218362","2175710", ,"2175710","-3789","2171921", , , , , 
"hospc_2013_DATA",34505,"A000000","Line(01100)","1100INPATIENT- RESPITE CARE","67331","12964","3","22721","11492","114511", ,"114511", ,"114511", , , , , 
"hospc_2013_DATA",34505,"A000000","Line(01500)","1500PHYSICIAN SERVICES", , , ,"33644", ,"33644", ,"33644", ,"33644", , , , , 
"hospc_2013_DATA",34505,"A000000","Line(01600)","1600NURSING CARE","1469246","265063","40959", , ,"1775268", ,"1775268", ,"1775268", , , , , 
"hospc_2013_DATA",34505,"A000000","Line(01620)","1620NURSING CARE - CONTINUOUS HOME C", , , , , , , , , , , , , , , 
"hospc_2013_DATA",34505,"A000000","Line(01700)","1700PHYSICAL THERAPY", , , ,"77953", ,"77953", ,"77953", ,"77953", , , , , 
