"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 33857","D000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","","","", , , , , , , , , , , 
"-------------","-------------", ,"COMPUTATION OF PER DIEM COST","","TITLE XVIII","TITLE XIX","OTHER","TOTAL", , , , , , , , , , , 
"-------------","-------------", ,"","","-1","-2","-3","-4", , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[33857] Report(D000000[0100])", , ,"Entity[33857] Report(D000000[0400])", , , , , , , , , , , 
"hospc_2013_DATA",33857,"D000000","Line(00100)", , , , ,"40805", , , , , , , , , , , 
"hospc_2013_DATA",33857,"D000000","Line(00200)", , , , ,"377", , , , , , , , , , , 
"hospc_2013_DATA",33857,"D000000","Line(00300)", , , , ,"108", , , , , , , , , , , 
"hospc_2013_DATA",33857,"D000000","Line(00400)", ,"377", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
