"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34897","A000000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","","","","","CON-","","","RECLAS-","","MENTS",""
"-------------","-------------","-------------", ,"","","","EMPLOYEE","","TRACTED","","","SIFICATION","","(Increase/",""
"-------------","-------------","-------------", ,"","","SALARIES","BENEFITS","TRANSPOR-","SERVICES","","","(Increase/","","Decrease)",""
"-------------","-------------","-------------", ,"","COST CENTER DESCRIPTIONS","(From","(From","TATION","(From","","TOTAL","Decrease)","","(Fr Wkst A-8","TOTAL"
"-------------","-------------","-------------", ,"","","Wkst A-1)","Wkst A-2)","(See inst.)","Wkst A-3)","OTHER","(col. 1-5)","(Fr Wkst A-6)","SUBTOTAL","& A-8-1)","(col.8�col.9)"
"-------------","-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9","10"
"-------------","-------------","-------------", ,"","GENERAL SERVICE COST CENTERS",""," "," "," ","","","",""," ",""
 , , , , , , , , , , , 
"Entity[34897] Report(A000000)", , , , ,"Entity[34897] Report(A000000[0000])","Entity[34897] Report(A000000[0100])","Entity[34897] Report(A000000[0200])","Entity[34897] Report(A000000[0300])","Entity[34897] Report(A000000[0400])","Entity[34897] Report(A000000[0500])","Entity[34897] Report(A000000[0600])","Entity[34897] Report(A000000[0700])","Entity[34897] Report(A000000[0800])","Entity[34897] Report(A000000[0900])","Entity[34897] Report(A000000[1000])"
"HOSPC","hospc_2013_DATA",34897,"A000000","Line(00100)","0100CAPITAL REL COSTS-BLDG & FIXT", , , , ,"500574","500574", ,"500574", ,"500574"
"HOSPC","hospc_2013_DATA",34897,"A000000","Line(00200)","0200CAPITAL REL COSTS-MOVABLE EQUIP", , , , ,"122313","122313", ,"122313", ,"122313"
"HOSPC","hospc_2013_DATA",34897,"A000000","Line(00300)","0300PLANT OPERATION AND MAINTENANCE", , , , ,"206856","206856", ,"206856", ,"206856"
"HOSPC","hospc_2013_DATA",34897,"A000000","Line(00400)","0400TRANSPORTATION-STAFF"
"HOSPC","hospc_2013_DATA",34897,"A000000","Line(00500)","0500VOLUNTEER SERVICE COORDINATION","68765","15409","177","2890","3466","90707", ,"90707", ,"90707"
"HOSPC","hospc_2013_DATA",34897,"A000000","Line(00600)","0600ADMINISTRATIVE AND GENERAL","794631","178068","1317","51837","602483","1628336","-842","1627494","-238938","1388556"
"HOSPC","hospc_2013_DATA",34897,"A000000","Line(01000)","1000INPATIENT- GENERAL CARE","1587826","355814","491","687872","22616","2654619", ,"2654619", ,"2654619"
"HOSPC","hospc_2013_DATA",34897,"A000000","Line(01100)","1100INPATIENT- RESPITE CARE", , , ,"2418", ,"2418", ,"2418", ,"2418"
"HOSPC","hospc_2013_DATA",34897,"A000000","Line(01500)","1500PHYSICIAN SERVICES","39004","8740","63","58334","975","107116", ,"107116", ,"107116"
"HOSPC","hospc_2013_DATA",34897,"A000000","Line(01600)","1600NURSING CARE","1854517","415577","124011", ,"38512","2432617", ,"2432617", ,"2432617"
"HOSPC","hospc_2013_DATA",34897,"A000000","Line(01620)","1620NURSING CARE - CONTINUOUS HOME C"
"HOSPC","hospc_2013_DATA",34897,"A000000","Line(01700)","1700PHYSICAL THERAPY", , , ,"634", ,"634", ,"634", ,"634"
"HOSPC","hospc_2013_DATA",34897,"A000000","Line(01800)","1800OCCUPATIONAL THERAPY", , , , ,"90","90", ,"90", ,"90"
"HOSPC","hospc_2013_DATA",34897,"A000000","Line(01900)","1900SPEECH/LANGUAGE PATHOLOGY"
"HOSPC","hospc_2013_DATA",34897,"A000000","Line(02000)","2000MEDICAL SOCIAL SERVICES","270080","60522","27221","1100","5407","364330", ,"364330", ,"364330"
"HOSPC","hospc_2013_DATA",34897,"A000000","Line(02100)","2100SPIRITUAL COUNSELING","103195","23125","9844","1280","2065","139509", ,"139509", ,"139509"
"HOSPC","hospc_2013_DATA",34897,"A000000","Line(02200)","2200DIETARY COUNSELING"
"HOSPC","hospc_2013_DATA",34897,"A000000","Line(02300)","2300COUNSELING-OTHER"
"HOSPC","hospc_2013_DATA",34897,"A000000","Line(02400)","2400HOME HEALTH AIDE AND HOMEMAKER","318089","71280","75875", ,"12485","477729", ,"477729", ,"477729"
"HOSPC","hospc_2013_DATA",34897,"A000000","Line(02420)","2420HH AIDE & HOMEMAKER - CONT HOME"
"HOSPC","hospc_2013_DATA",34897,"A000000","Line(02500)","2500OTHER VISITING SERVICES", , , ,"100", ,"100", ,"100", ,"100"
"HOSPC","hospc_2013_DATA",34897,"A000000","Line(03000)","3000DRUGS  BIOLOGICAL AND INFUSION", , , ,"422211", ,"422211","-422211"
"HOSPC","hospc_2013_DATA",34897,"A000000","Line(03030)","3030ANALGESICS", , , , , , ,"199960","199960", ,"199960"
"HOSPC","hospc_2013_DATA",34897,"A000000","Line(03031)","3031SEDATIVES/HYPNOTICS", , , , , , ,"12343","12343", ,"12343"
"HOSPC","hospc_2013_DATA",34897,"A000000","Line(03032)","3032OTHER - SPECIFY", , , , , , ,"209908","209908", ,"209908"
"HOSPC","hospc_2013_DATA",34897,"A000000","Line(03100)","3100DURABLE MEDICAL EQUIPMENT/OXYGEN", , , ,"350179", ,"350179", ,"350179", ,"350179"
"HOSPC","hospc_2013_DATA",34897,"A000000","Line(03200)","3200PATIENT TRANSPORTATION"
"HOSPC","hospc_2013_DATA",34897,"A000000","Line(03300)","3300IMAGING SERVICES", , , ,"2408", ,"2408", ,"2408", ,"2408"
"HOSPC","hospc_2013_DATA",34897,"A000000","Line(03400)","3400LABS AND DIAGNOSTICS", , , ,"2947", ,"2947", ,"2947", ,"2947"
"HOSPC","hospc_2013_DATA",34897,"A000000","Line(03500)","3500MED SUPPLIES CHARGED TO PATIENTS", , , ,"103703", ,"103703", ,"103703", ,"103703"
"HOSPC","hospc_2013_DATA",34897,"A000000","Line(03600)","3600OUTPATIENT SERVICES (INCL E/R DE"
"HOSPC","hospc_2013_DATA",34897,"A000000","Line(03700)","3700RADIATION THERAPY"
"HOSPC","hospc_2013_DATA",34897,"A000000","Line(03800)","3800CHEMOTHERAPY"
"HOSPC","hospc_2013_DATA",34897,"A000000","Line(03900)","3900OTHER HOSPICE SERVICE COST CENTE", , , , ,"9237","9237", ,"9237", ,"9237"
"HOSPC","hospc_2013_DATA",34897,"A000000","Line(05000)","5000BEREAVEMENT PROGRAM COSTS","76315","17101","3120","1858","30593","128987", ,"128987", ,"128987"
"HOSPC","hospc_2013_DATA",34897,"A000000","Line(05100)","5100VOLUNTEER PROGRAM COSTS","14065","3152","42", ,"6678","23937", ,"23937", ,"23937"
"HOSPC","hospc_2013_DATA",34897,"A000000","Line(05200)","5200FUNDRAISING","167005","37424", , ,"101759","306188", ,"306188", ,"306188"
"HOSPC","hospc_2013_DATA",34897,"A000000","Line(05300)","5300OTHER NONREIMBURSABLE COSTS","95042","21298","6298", ,"48896","171534","842","172376", ,"172376"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34897","A100000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","COST CENTER DESCRIPTIONS","ADMINIS-","","SOCIAL","","","TOTAL","","",""
"-------------","-------------","-------------", ,"","(omit cents)","TRATOR","DIRECTOR","SERVICES","SUPERVISORS","NURSES","THERAPISTS","AIDES","ALL OTHER","TOTAL (1)"
"-------------","-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9"
"-------------","-------------","-------------", ,"","GENERAL SERVICE COST CENTERS","","","","","","","","",""
 , , , , , , , , , , , 
"Entity[34897] Report(A100000)", , , , , ,"Entity[34897] Report(A100000[0100])","Entity[34897] Report(A100000[0200])","Entity[34897] Report(A100000[0300])","Entity[34897] Report(A100000[0400])","Entity[34897] Report(A100000[0500])", ,"Entity[34897] Report(A100000[0700])","Entity[34897] Report(A100000[0800])","Entity[34897] Report(A100000[0900])"
"HOSPC","hospc_2013_DATA",34897,"A100000","Line(00500)", , ,"7509", ,"54623", , , ,"6633","68765"
"HOSPC","hospc_2013_DATA",34897,"A100000","Line(00600)", ,"147262","205926", ,"18726", , , ,"422717","794631"
"HOSPC","hospc_2013_DATA",34897,"A100000","Line(01000)", , ,"158671","94259","71305","779106", ,"322517","161968","1587826"
"HOSPC","hospc_2013_DATA",34897,"A100000","Line(01500)", , ,"39004", , , , , , ,"39004"
"HOSPC","hospc_2013_DATA",34897,"A100000","Line(01600)", , ,"95739", ,"-171","1758949", , , ,"1854517"
"HOSPC","hospc_2013_DATA",34897,"A100000","Line(02000)", , , ,"270080", , , , , ,"270080"
"HOSPC","hospc_2013_DATA",34897,"A100000","Line(02100)", , , , , , , , ,"103195","103195"
"HOSPC","hospc_2013_DATA",34897,"A100000","Line(02400)", , , , , , , ,"318089", ,"318089"
"HOSPC","hospc_2013_DATA",34897,"A100000","Line(05000)", , ,"22612", ,"33023", , , ,"20680","76315"
"HOSPC","hospc_2013_DATA",34897,"A100000","Line(05100)", , , , ,"2815", , , ,"11250","14065"
"HOSPC","hospc_2013_DATA",34897,"A100000","Line(05200)", , ,"89709", , , , , ,"77296","167005"
"HOSPC","hospc_2013_DATA",34897,"A100000","Line(05300)", , , , , ,"95042", , , ,"95042"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34897","A200000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","COST CENTER DESCRIPTIONS","ADMINIS-","","SOCIAL","","","TOTAL","","",""
"-------------","-------------","-------------", ,"","(omit cents)","TRATOR","DIRECTOR","SERVICES","SUPERVISORS","NURSES","THERAPISTS","AIDES","ALL OTHER","TOTAL (1)"
"-------------","-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9"
"-------------","-------------","-------------", ,"","GENERAL SERVICE COST CENTERS","","","","","","","","",""
 , , , , , , , , , , , 
"Entity[34897] Report(A200000)", , , , , ,"Entity[34897] Report(A200000[0100])","Entity[34897] Report(A200000[0200])","Entity[34897] Report(A200000[0300])","Entity[34897] Report(A200000[0400])","Entity[34897] Report(A200000[0500])", ,"Entity[34897] Report(A200000[0700])","Entity[34897] Report(A200000[0800])","Entity[34897] Report(A200000[0900])"
"HOSPC","hospc_2013_DATA",34897,"A200000","Line(00500)", , ,"1683", ,"12240", , , ,"1486","15409"
"HOSPC","hospc_2013_DATA",34897,"A200000","Line(00600)", ,"33000","46146", ,"4196", , , ,"94726","178068"
"HOSPC","hospc_2013_DATA",34897,"A200000","Line(01000)", , ,"35556","21122","15979","174589", ,"72273","36295","355814"
"HOSPC","hospc_2013_DATA",34897,"A200000","Line(01500)", , ,"8740", , , , , , ,"8740"
"HOSPC","hospc_2013_DATA",34897,"A200000","Line(01600)", , ,"21454", ,"-38","394161", , , ,"415577"
"HOSPC","hospc_2013_DATA",34897,"A200000","Line(02000)", , , ,"60522", , , , , ,"60522"
"HOSPC","hospc_2013_DATA",34897,"A200000","Line(02100)", , , , , , , , ,"23125","23125"
"HOSPC","hospc_2013_DATA",34897,"A200000","Line(02400)", , , , , , , ,"71280", ,"71280"
"HOSPC","hospc_2013_DATA",34897,"A200000","Line(05000)", , ,"5067", ,"7400", , , ,"4634","17101"
"HOSPC","hospc_2013_DATA",34897,"A200000","Line(05100)", , , , ,"631", , , ,"2521","3152"
"HOSPC","hospc_2013_DATA",34897,"A200000","Line(05200)", , ,"20103", , , , , ,"17321","37424"
"HOSPC","hospc_2013_DATA",34897,"A200000","Line(05300)", , , , , ,"21298", , , ,"21298"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34897","A300000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","COST CENTER DESCRIPTIONS","ADMINIS-","","SOCIAL","","","TOTAL","","",""
"-------------","-------------","-------------", ,"","(omit cents)","TRATOR","DIRECTOR","SERVICES","SUPERVISORS","NURSES","THERAPISTS","AIDES","ALL OTHER","TOTAL (1)"
"-------------","-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9"
"-------------","-------------","-------------", ,"","GENERAL SERVICE COST CENTERS","","","","","","","","",""
 , , , , , , , , , , , 
"Entity[34897] Report(A300000)", , , , , , ,"Entity[34897] Report(A300000[0200])","Entity[34897] Report(A300000[0300])", , ,"Entity[34897] Report(A300000[0600])","Entity[34897] Report(A300000[0700])","Entity[34897] Report(A300000[0800])","Entity[34897] Report(A300000[0900])"
"HOSPC","hospc_2013_DATA",34897,"A300000","Line(00500)", , , , , , , , ,"2890","2890"
"HOSPC","hospc_2013_DATA",34897,"A300000","Line(00600)", , , , , , , , ,"51837","51837"
"HOSPC","hospc_2013_DATA",34897,"A300000","Line(01000)", , ,"175002","1100", , ,"360","2346","509064","687872"
"HOSPC","hospc_2013_DATA",34897,"A300000","Line(01100)", , , , , , , , ,"2418","2418"
"HOSPC","hospc_2013_DATA",34897,"A300000","Line(01500)", , ,"56984", , , , , ,"1350","58334"
"HOSPC","hospc_2013_DATA",34897,"A300000","Line(01700)", , , , , , ,"634", , ,"634"
"HOSPC","hospc_2013_DATA",34897,"A300000","Line(02000)", , , ,"1100", , , , , ,"1100"
"HOSPC","hospc_2013_DATA",34897,"A300000","Line(02100)", , , , , , , , ,"1280","1280"
"HOSPC","hospc_2013_DATA",34897,"A300000","Line(02500)", , , , , , ,"100", , ,"100"
"HOSPC","hospc_2013_DATA",34897,"A300000","Line(03000)", , , , , , , , ,"422211","422211"
"HOSPC","hospc_2013_DATA",34897,"A300000","Line(03100)", , , , , , , , ,"350179","350179"
"HOSPC","hospc_2013_DATA",34897,"A300000","Line(03300)", , , , , , , , ,"2408","2408"
"HOSPC","hospc_2013_DATA",34897,"A300000","Line(03400)", , , , , , , , ,"2947","2947"
"HOSPC","hospc_2013_DATA",34897,"A300000","Line(03500)", , , , , , , , ,"103703","103703"
"HOSPC","hospc_2013_DATA",34897,"A300000","Line(05000)", , , , , , , , ,"1858","1858"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34897","A600010 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","","CODE","","","","","","","",""
"-------------","-------------","-------------", ,"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER"
"-------------","-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9"
 , , , , , , , , , , , 
"Entity[34897] Report(A600010)", , , , ,"Entity[34897] Report(A600010[0000])","Entity[34897] Report(A600010[0100])","Entity[34897] Report(A600010[0200])","Entity[34897] Report(A600010[0300])", ,"Entity[34897] Report(A600010[0500])","Entity[34897] Report(A600010[0600])","Entity[34897] Report(A600010[0700])", ,"Entity[34897] Report(A600010[0900])"
"HOSPC","hospc_2013_DATA",34897,"A600010","Line(00100)","ASSOCIATION_DUES_ALLOCABLE_TO_LOBBYI","A","OTHER NONREIMBURSABLE COSTS","53", ,"842","ADMINISTRATIVE AND GENERAL","6", ,"842"
"HOSPC","hospc_2013_DATA",34897,"A600010","Line(00200)","RECLASS MEDICATIONS","B","ANALGESICS","30", ,"63394","DRUGS  BIOLOGICAL AND INFUSION","30", ,"63394"
"HOSPC","hospc_2013_DATA",34897,"A600010","Line(00300)","RECLASS MEDICATIONS","B","ANALGESICS","30", ,"136566","DRUGS  BIOLOGICAL AND INFUSION","30", ,"136566"
"HOSPC","hospc_2013_DATA",34897,"A600010","Line(00400)","RECLASS MEDICATIONS","C","SEDATIVES/HYPNOTICS","30", ,"12343","DRUGS  BIOLOGICAL AND INFUSION","30", ,"12343"
"HOSPC","hospc_2013_DATA",34897,"A600010","Line(00500)","RECLASS MEDICATIONS","D","OTHER - SPECIFY","30", ,"209908","DRUGS  BIOLOGICAL AND INFUSION","30", ,"209908"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34897","A700000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","","Beginning","","","","and","Ending"
"-------------","-------------","-------------", ,"","Description","Balances","Purchases","Donation","Total","Retirements","Balance"
"-------------","-------------","-------------", ,"","","1","2","3","4","5","6"
 , , , , , , , , , , , 
"Entity[34897] Report(A700000)", , , , , ,"Entity[34897] Report(A700000[0100])","Entity[34897] Report(A700000[0200])", ,"Entity[34897] Report(A700000[0400])","Entity[34897] Report(A700000[0500])","Entity[34897] Report(A700000[0600])"
"HOSPC","hospc_2013_DATA",34897,"A700000","Line(00100)", ,"440000", , , , ,"440000"
"HOSPC","hospc_2013_DATA",34897,"A700000","Line(00200)", ,"122219","93062", ,"93062", ,"215281"
"HOSPC","hospc_2013_DATA",34897,"A700000","Line(00300)", ,"3803614","104829", ,"104829","72066","3836377"
"HOSPC","hospc_2013_DATA",34897,"A700000","Line(00600)", ,"991488","164734", ,"164734","86260","1069962"
"HOSPC","hospc_2013_DATA",34897,"A700000","Line(00700)", ,"5357321","362625", ,"362625","158326","5561620"
