"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36235","S000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"use only","","  [  ]  Desk Reviewed","","","","Intermediary No.","","[  ] Final", , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36235] Report(S000000[0100])","Entity[36235] Report(S000000[0200])","Entity[36235] Report(S000000[0300])", , , , , , , , , , , , 
"hospc_2013_DATA",36235,"S000000","Line(00100)", ,"1","06/03/2014","N", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36235","S100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"1","Name:","","","","Address:","","","City:","State:","Zip Code:     ","1", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36235] Report(S100000[0100])","Entity[36235] Report(S100000[0200])","Entity[36235] Report(S100000[0300])","Entity[36235] Report(S100000[0400])","Entity[36235] Report(S100000[0500])","Entity[36235] Report(S100000[0600])", , , , , , , , , 
"hospc_2013_DATA",36235,"S100000","Line(00100)", ,"THE AMERICAN HEARTLAND HOSPICE","2388 SCHUETZ ROAD  STE C75","ST LOUIS","MO","63146-3414", , , , , , , , , , 
"hospc_2013_DATA",36235,"S100000","Line(00200)", ,"ST LOUIS", , , , , , , , , , , , , , 
"hospc_2013_DATA",36235,"S100000","Line(00300)", ,"08/31/1994", , , , , , , , , , , , , , 
"hospc_2013_DATA",36235,"S100000","Line(00400)", ,"08/31/1994","09/09/1994", , , , , , , , , , , , , 
"hospc_2013_DATA",36235,"S100000","Line(00500)", ,"01/01/2013","12/31/2013", , , , , , , , , , , , , 
"hospc_2013_DATA",36235,"S100000","Line(00600)", ,"261550", , , , , , , , , , , , , , 
"hospc_2013_DATA",36235,"S100000","Line(00700)", ,"4", , , , , , , , , , , , , , 
"hospc_2013_DATA",36235,"S100000","Line(00800)", ,"1", , , ,"11","12", , , , , , , , , 
"hospc_2013_DATA",36235,"S100000","Line(00900)", ,"32928","2137", , ,"899","35964", , , , , , , , , 
"hospc_2013_DATA",36235,"S100000","Line(01000)", ,"42","5", , , ,"47", , , , , , , , , 
"hospc_2013_DATA",36235,"S100000","Line(01100)", ,"17","5", , ,"25","47", , , , , , , , , 
"hospc_2013_DATA",36235,"S100000","Line(01200)", ,"32988","2147", , ,"935","36070", , , , , , , , , 
"hospc_2013_DATA",36235,"S100000","Line(01300)", ,"366","23", , ,"24","413", , , , , , , , , 
"hospc_2013_DATA",36235,"S100000","Line(01400)", ,"11", , , , ,"11", , , , , , , , , 
"hospc_2013_DATA",36235,"S100000","Line(01500)", ,"90","93", , ,"39","87", , , , , , , , , 
"hospc_2013_DATA",36235,"S100000","Line(01600)", ,"366","23", , ,"24","413", , , , , , , , , 
"hospc_2013_DATA",36235,"S100000","Line(01700)", ,"1", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
