"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36725","D000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","","","", , , , , , , , , , , 
"-------------","-------------", ,"COMPUTATION OF PER DIEM COST","","TITLE XVIII","TITLE XIX","OTHER","TOTAL", , , , , , , , , , , 
"-------------","-------------", ,"","","-1","-2","-3","-4", , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36725] Report(D000000[0100])", , ,"Entity[36725] Report(D000000[0400])", , , , , , , , , , , 
"hospc_2013_DATA",36725,"D000000","Line(00100)", , , , ,"3723448", , , , , , , , , , , 
"hospc_2013_DATA",36725,"D000000","Line(00200)", , , , ,"19931", , , , , , , , , , , 
"hospc_2013_DATA",36725,"D000000","Line(00300)", , , , ,"187", , , , , , , , , , , 
"hospc_2013_DATA",36725,"D000000","Line(00400)", ,"19931", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
