"Entity[33893] Report(A000000)", , , , ,"Entity[33893] Report(A000000[0000])","Entity[33893] Report(A000000[0100])","Entity[33893] Report(A000000[0200])","Entity[33893] Report(A000000[0300])","Entity[33893] Report(A000000[0400])","Entity[33893] Report(A000000[0500])","Entity[33893] Report(A000000[0600])", ,"Entity[33893] Report(A000000[0800])","Entity[33893] Report(A000000[0900])","Entity[33893] Report(A000000[1000])"
"HOSPC","hospc_2013_DATA",33893,"A000000","Line(00500)","0500VOLUNTEER SERVICE COORDINATOR","13604","2248","1178", , ,"17030", ,"17030", ,"17030"
"HOSPC","hospc_2013_DATA",33893,"A000000","Line(00600)","0600ADMINISTRATIVE AND GENERAL","98589","31240", ,"353","233058","363240", ,"363240","-147022","216218"
"HOSPC","hospc_2013_DATA",33893,"A000000","Line(01000)","1000INPATIENT-GENERAL CARE", , , ,"627", ,"627", ,"627", ,"627"
"HOSPC","hospc_2013_DATA",33893,"A000000","Line(01100)","1100INPATIENT-RESPITE CARE", , , ,"1083", ,"1083", ,"1083", ,"1083"
"HOSPC","hospc_2013_DATA",33893,"A000000","Line(01500)","1500PHYSICIAN SERVICES", , , ,"27072", ,"27072", ,"27072", ,"27072"
"HOSPC","hospc_2013_DATA",33893,"A000000","Line(01600)","1600NURSING CARE","155469","25690","12168", , ,"193327", ,"193327", ,"193327"
"HOSPC","hospc_2013_DATA",33893,"A000000","Line(01620)","1620NURSING CARE--CONTINUOUS HOME CA"
"HOSPC","hospc_2013_DATA",33893,"A000000","Line(02000)","2000MEDICAL SOCIAL SERVICES","44120","7291","4186", , ,"55597", ,"55597", ,"55597"
"HOSPC","hospc_2013_DATA",33893,"A000000","Line(02100)","2100SPIRITUAL COUNSELING","30659","5066","4184", , ,"39909", ,"39909", ,"39909"
"HOSPC","hospc_2013_DATA",33893,"A000000","Line(02300)","2300COUNSELING-OTHER"
"HOSPC","hospc_2013_DATA",33893,"A000000","Line(02400)","2400HOME HEALTH AIDE AND HOMEMAKER","15684","2584","13833", , ,"32101", ,"32101", ,"32101"
"HOSPC","hospc_2013_DATA",33893,"A000000","Line(02420)","2420HH AIDE & HOMEMAKER-CONT HOME CA","464","84", , , ,"548", ,"548", ,"548"
"HOSPC","hospc_2013_DATA",33893,"A000000","Line(02500)","2500OTHER VISITING SERVICES", , , , ,"875","875", ,"875", ,"875"
"HOSPC","hospc_2013_DATA",33893,"A000000","Line(03000)","3000DRUGS  BIOLOGICAL AND INFUSION", , , , ,"26369","26369", ,"26369", ,"26369"
"HOSPC","hospc_2013_DATA",33893,"A000000","Line(03030)","3030ANALGESICS"
"HOSPC","hospc_2013_DATA",33893,"A000000","Line(03031)","3031SEDATIVES/HYPNOTICS"
"HOSPC","hospc_2013_DATA",33893,"A000000","Line(03032)","3032OTHER - SPECIFY"
"HOSPC","hospc_2013_DATA",33893,"A000000","Line(03100)","3100DURABLE MEDICAL EQUIPMENT/OXYGEN", , , , ,"22223","22223", ,"22223", ,"22223"
"HOSPC","hospc_2013_DATA",33893,"A000000","Line(03200)","3200PATIENT TRANSPORTATION", , , ,"351", ,"351", ,"351", ,"351"
"HOSPC","hospc_2013_DATA",33893,"A000000","Line(03400)","3400LABS AND DIAGNOSTICS", , , ,"85", ,"85", ,"85", ,"85"
"HOSPC","hospc_2013_DATA",33893,"A000000","Line(03500)","3500MED SUPPLIES CHARGED TO PATIENTS", , , , ,"7986","7986", ,"7986", ,"7986"
"HOSPC","hospc_2013_DATA",33893,"A000000","Line(03600)","3600OUTPATIENT SERVICES(INCL E/R DEP", , , ,"7434", ,"7434", ,"7434", ,"7434"
"HOSPC","hospc_2013_DATA",33893,"A000000","Line(03800)","3800CHEMOTHERAPY", , , ,"341", ,"341", ,"341", ,"341"
"HOSPC","hospc_2013_DATA",33893,"A000000","Line(03900)","3900OTHER HOSPICE SERVICE COST CENTE"
"HOSPC","hospc_2013_DATA",33893,"A000000","Line(05000)","5000BEREAVEMENT PROGRAM COSTS","2501","413","204", , ,"3118", ,"3118", ,"3118"
"HOSPC","hospc_2013_DATA",33893,"A000000","Line(05300)","5300OTHER NONREIMBURSABLE COSTS", , , ,"-30477", ,"-30477", ,"-30477","30477"
"Entity[33893] Report(A100000)", , , , , , ,"Entity[33893] Report(A100000[0200])","Entity[33893] Report(A100000[0300])", ,"Entity[33893] Report(A100000[0500])", ,"Entity[33893] Report(A100000[0700])","Entity[33893] Report(A100000[0800])","Entity[33893] Report(A100000[0900])"
"HOSPC","hospc_2013_DATA",33893,"A100000","Line(00500)", , ,"13604", , , , , , ,"13604"
"HOSPC","hospc_2013_DATA",33893,"A100000","Line(00600)", , , , , , , , ,"98589","98589"
"HOSPC","hospc_2013_DATA",33893,"A100000","Line(01600)", , ,"47937", , ,"107532", , , ,"155469"
"HOSPC","hospc_2013_DATA",33893,"A100000","Line(02000)", , , ,"44120", , , , , ,"44120"
"HOSPC","hospc_2013_DATA",33893,"A100000","Line(02100)", , ,"30659", , , , , , ,"30659"
"HOSPC","hospc_2013_DATA",33893,"A100000","Line(02400)", , , , , , , ,"15684", ,"15684"
"HOSPC","hospc_2013_DATA",33893,"A100000","Line(02420)", , , , , , , ,"464", ,"464"
"HOSPC","hospc_2013_DATA",33893,"A100000","Line(05000)", , ,"2501", , , , , , ,"2501"
"Entity[33893] Report(A200000)", , , , , , ,"Entity[33893] Report(A200000[0200])","Entity[33893] Report(A200000[0300])", ,"Entity[33893] Report(A200000[0500])", ,"Entity[33893] Report(A200000[0700])","Entity[33893] Report(A200000[0800])","Entity[33893] Report(A200000[0900])"
"HOSPC","hospc_2013_DATA",33893,"A200000","Line(00500)", , ,"2248", , , , , , ,"2248"
"HOSPC","hospc_2013_DATA",33893,"A200000","Line(00600)", , , , , , , , ,"31240","31240"
"HOSPC","hospc_2013_DATA",33893,"A200000","Line(01600)", , ,"7921", , ,"17769", , , ,"25690"
"HOSPC","hospc_2013_DATA",33893,"A200000","Line(02000)", , , ,"7291", , , , , ,"7291"
"HOSPC","hospc_2013_DATA",33893,"A200000","Line(02100)", , ,"5066", , , , , , ,"5066"
"HOSPC","hospc_2013_DATA",33893,"A200000","Line(02400)", , , , , , , ,"2584", ,"2584"
"HOSPC","hospc_2013_DATA",33893,"A200000","Line(02420)", , , , , , , ,"84", ,"84"
"HOSPC","hospc_2013_DATA",33893,"A200000","Line(05000)", , ,"413", , , , , , ,"413"
"Entity[33893] Report(A300000)", , , , , , , , , , , , ,"Entity[33893] Report(A300000[0800])","Entity[33893] Report(A300000[0900])"
"HOSPC","hospc_2013_DATA",33893,"A300000","Line(00600)", , , , , , , , ,"353","353"
"HOSPC","hospc_2013_DATA",33893,"A300000","Line(01000)", , , , , , , , ,"627","627"
"HOSPC","hospc_2013_DATA",33893,"A300000","Line(01100)", , , , , , , , ,"1083","1083"
"HOSPC","hospc_2013_DATA",33893,"A300000","Line(01500)", , , , , , , , ,"27072","27072"
"HOSPC","hospc_2013_DATA",33893,"A300000","Line(03200)", , , , , , , , ,"351","351"
"HOSPC","hospc_2013_DATA",33893,"A300000","Line(03400)", , , , , , , , ,"85","85"
"HOSPC","hospc_2013_DATA",33893,"A300000","Line(03600)", , , , , , , , ,"7434","7434"
"HOSPC","hospc_2013_DATA",33893,"A300000","Line(03800)", , , , , , , , ,"341","341"
"HOSPC","hospc_2013_DATA",33893,"A300000","Line(05300)", , , , , , , , ,"-30477","-30477"
"Entity[33893] Report(A800000)", , , , ,"Entity[33893] Report(A800000[0000])","Entity[33893] Report(A800000[0100])","Entity[33893] Report(A800000[0200])","Entity[33893] Report(A800000[0300])","Entity[33893] Report(A800000[0400])"
"HOSPC","hospc_2013_DATA",33893,"A800000","Line(00300)", , ,"194541"
"HOSPC","hospc_2013_DATA",33893,"A800000","Line(00600)", ,"A","-141645","ADMINISTRATIVE AND GENERAL","6"
"HOSPC","hospc_2013_DATA",33893,"A800000","Line(00800)","MISCELLANEOUS ADJUSTMENTS","A","-130739","ADMINISTRATIVE AND GENERAL","6"
"HOSPC","hospc_2013_DATA",33893,"A800000","Line(00801)","DONATIONS","A","250","ADMINISTRATIVE AND GENERAL","6"
"HOSPC","hospc_2013_DATA",33893,"A800000","Line(00802)","SALES EXPENSE","A","-5619","ADMINISTRATIVE AND GENERAL","6"
"HOSPC","hospc_2013_DATA",33893,"A800000","Line(00803)","SALES REPS","A","-48391","ADMINISTRATIVE AND GENERAL","6"
"HOSPC","hospc_2013_DATA",33893,"A800000","Line(00804)","R&B EXPENSE","A","30477","OTHER NONREIMBURSABLE COSTS","53"
"HOSPC","hospc_2013_DATA",33893,"A800000","Line(00805)","INCOME TAX EXPENSE","A","-15419","ADMINISTRATIVE AND GENERAL","6"
"Entity[33893] Report(A81000A)", , , , , ,"Entity[33893] Report(A81000A[0100])","Entity[33893] Report(A81000A[0200])","Entity[33893] Report(A81000A[0300])","Entity[33893] Report(A81000A[0400])","Entity[33893] Report(A81000A[0500])","Entity[33893] Report(A81000A[0600])"
"HOSPC","hospc_2013_DATA",33893,"A81000A","Line(00100)", ,"6","ADMINISTRATIVE AND GENERAL","HOME OFFICE ALLOCATION","194541", ,"194541"
"HOSPC","hospc_2013_DATA",33893,"A81000A","Line(00200)", ,"6","ADMINISTRATIVE AND GENERAL","RENT OFFICE","20961","20961"
"HOSPC","hospc_2013_DATA",33893,"A81000A","Line(00300)", ,"6","ADMINISTRATIVE AND GENERAL","INTEREST EXPENSE","468","468"
"Entity[33893] Report(A81000B)", , , , , ,"Entity[33893] Report(A81000B[0100])","Entity[33893] Report(A81000B[0200])","Entity[33893] Report(A81000B[0300])","Entity[33893] Report(A81000B[0400])","Entity[33893] Report(A81000B[0500])","Entity[33893] Report(A81000B[0600])"
"HOSPC","hospc_2013_DATA",33893,"A81000B","Line(00100)", ,"B","COMMUNITY HOSPICE","100","CURO HEALTH SERVICES", ,"CORPORATE ALLOC"
"HOSPC","hospc_2013_DATA",33893,"A81000B","Line(00200)", ,"A","C.SAUNDERS ROBERSON  JR","50","COMMUNITY REALESTATE HLG","50","RENTAL PROPERTY"
