"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36585","S000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"use only","","  [  ]  Desk Reviewed","","","","Intermediary No.","","[  ] Final", , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36585] Report(S000000[0100])","Entity[36585] Report(S000000[0200])","Entity[36585] Report(S000000[0300])", , , , , , , , , , , , 
"hospc_2013_DATA",36585,"S000000","Line(00100)", ,"1","11/26/2014","N", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36585","S100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"1","Name:","","","","Address:","","","City:","State:","Zip Code:     ","1", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36585] Report(S100000[0100])","Entity[36585] Report(S100000[0200])","Entity[36585] Report(S100000[0300])","Entity[36585] Report(S100000[0400])","Entity[36585] Report(S100000[0500])","Entity[36585] Report(S100000[0600])", , , , , , , , , 
"hospc_2013_DATA",36585,"S100000","Line(00100)", ,"PRUITTHEALTH HOSPICE","1605 NORTH STREET","BEAUFORT","SC","29902", , , , , , , , , , 
"hospc_2013_DATA",36585,"S100000","Line(00200)", ,"BEAUFORT", , , , , , , , , , , , , , 
"hospc_2013_DATA",36585,"S100000","Line(00300)", ,"02/09/2004", , , , , , , , , , , , , , 
"hospc_2013_DATA",36585,"S100000","Line(00400)", ,"09/10/2004","09/10/2004", , , , , , , , , , , , , 
"hospc_2013_DATA",36585,"S100000","Line(00500)", ,"07/01/2013","06/30/2014", , , , , , , , , , , , , 
"hospc_2013_DATA",36585,"S100000","Line(00600)", ,"421553", , , , , , , , , , , , , , 
"hospc_2013_DATA",36585,"S100000","Line(00700)", ,"4", , , , , , , , , , , , , , 
"hospc_2013_DATA",36585,"S100000","Line(00800)", ,"894", , , , ,"894", , , , , , , , , 
"hospc_2013_DATA",36585,"S100000","Line(00900)", ,"10599","1653","2722","496","503","12755", , , , , , , , , 
"hospc_2013_DATA",36585,"S100000","Line(01000)", ,"38", , , , ,"38", , , , , , , , , 
"hospc_2013_DATA",36585,"S100000","Line(01100)", ,"82","13","21","4","12","107", , , , , , , , , 
"hospc_2013_DATA",36585,"S100000","Line(01200)", ,"11613","1666","2743","500","515","13794", , , , , , , , , 
"hospc_2013_DATA",36585,"S100000","Line(01300)", ,"155","22","39","7","25","202", , , , , , , , , 
"hospc_2013_DATA",36585,"S100000","Line(01500)", ,"75","76","70","71","21","68", , , , , , , , , 
"hospc_2013_DATA",36585,"S100000","Line(01600)", ,"148","20","38","6","25","193", , , , , , , , , 
"hospc_2013_DATA",36585,"S100000","Line(01800)", ,"Y","119013", , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
