"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34315","D000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","","","", , , , , , , , , , , 
"-------------","-------------", ,"COMPUTATION OF PER DIEM COST","","TITLE XVIII","TITLE XIX","OTHER","TOTAL", , , , , , , , , , , 
"-------------","-------------", ,"","","-1","-2","-3","-4", , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[34315] Report(D000000[0100])", ,"Entity[34315] Report(D000000[0300])","Entity[34315] Report(D000000[0400])", , , , , , , , , , , 
"hospc_2013_DATA",34315,"D000000","Line(00100)", , , , ,"916803", , , , , , , , , , , 
"hospc_2013_DATA",34315,"D000000","Line(00200)", , , , ,"7882", , , , , , , , , , , 
"hospc_2013_DATA",34315,"D000000","Line(00300)", , , , ,"116", , , , , , , , , , , 
"hospc_2013_DATA",34315,"D000000","Line(00400)", ,"7760", , , , , , , , , , , , , , 
"hospc_2013_DATA",34315,"D000000","Line(00500)", ,"902643", , , , , , , , , , , , , , 
"hospc_2013_DATA",34315,"D000000","Line(00800)", ,"1911", , , , , , , , , , , , , , 
"hospc_2013_DATA",34315,"D000000","Line(00900)", ,"222288", , , , , , , , , , , , , , 
"hospc_2013_DATA",34315,"D000000","Line(01200)", , , ,"122", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
