"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36555","A000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","","","CON-","","","RECLAS-","","MENTS","", , , , , 
"-------------","-------------", ,"","","","EMPLOYEE","","TRACTED","","","SIFICATION","","(Increase/","", , , , , 
"-------------","-------------", ,"","","SALARIES","BENEFITS","TRANSPOR-","SERVICES","","","(Increase/","","Decrease)","", , , , , 
"-------------","-------------", ,"","COST CENTER DESCRIPTIONS","(From","(From","TATION","(From","","TOTAL","Decrease)","","(Fr Wkst A-8","TOTAL", , , , , 
"-------------","-------------", ,"","","Wkst A-1)","Wkst A-2)","(See inst.)","Wkst A-3)","OTHER","(col. 1-5)","(Fr Wkst A-6)","SUBTOTAL","& A-8-1)","(col.8�col.9)", , , , , 
"-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9","10", , , , , 
"-------------","-------------", ,"","GENERAL SERVICE COST CENTERS",""," "," "," ","","","",""," ","", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , ,"Entity[36555] Report(A000000[0000])","Entity[36555] Report(A000000[0100])","Entity[36555] Report(A000000[0200])","Entity[36555] Report(A000000[0300])","Entity[36555] Report(A000000[0400])","Entity[36555] Report(A000000[0500])","Entity[36555] Report(A000000[0600])","Entity[36555] Report(A000000[0700])","Entity[36555] Report(A000000[0800])","Entity[36555] Report(A000000[0900])","Entity[36555] Report(A000000[1000])", , , , , 
"hospc_2013_DATA",36555,"A000000","Line(00100)","0100CAP REL COSTS-BLDG & FIXT", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36555,"A000000","Line(00200)","0200CAP REL COSTS-MVBLE EQUIP", , , , ,"3587","3587", ,"3587", ,"3587", , , , , 
"hospc_2013_DATA",36555,"A000000","Line(00300)","0300PLANT OPERATION AND MAINTENANCE", , , , ,"4199","4199", ,"4199", ,"4199", , , , , 
"hospc_2013_DATA",36555,"A000000","Line(00400)","0400TRANSPORTATION-STAFF", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36555,"A000000","Line(00500)","0500VOLUNTEER SERVICES", , , , , , ,"19343","19343", ,"19343", , , , , 
"hospc_2013_DATA",36555,"A000000","Line(00600)","0600ADMINISTRATIVE & GENERAL","94969","7064","3409","719","10224","116385","-19343","97042","187820","284862", , , , , 
"hospc_2013_DATA",36555,"A000000","Line(01000)","1000INPATIENT-GENERAL CARE", , , , , , ,"7183","7183", ,"7183", , , , , 
"hospc_2013_DATA",36555,"A000000","Line(01100)","1100INPATIENT-RESPITE CARE", , , ,"442", ,"442","2211","2653", ,"2653", , , , , 
"hospc_2013_DATA",36555,"A000000","Line(01500)","1500PHYSICIAN SERVICES","1067","79", ,"7835", ,"8981", ,"8981","256","9237", , , , , 
"hospc_2013_DATA",36555,"A000000","Line(01600)","1600NURSING CARE","111438","8290","25276","17365", ,"162369","-18921","143448","26743","170191", , , , , 
"hospc_2013_DATA",36555,"A000000","Line(01620)","1620NURSING CARE - CONTINUOUS HOME C", , , , , , ,"1592","1592", ,"1592", , , , , 
"hospc_2013_DATA",36555,"A000000","Line(01700)","1700PHYSICAL THERAPY", , , ,"110", ,"110", ,"110", ,"110", , , , , 
"hospc_2013_DATA",36555,"A000000","Line(01800)","1800OCCUPATIONAL THERAPY", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36555,"A000000","Line(01900)","1900SPEECH/LANGUAGE PATHOLOGY", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36555,"A000000","Line(02000)","2000MEDICAL SOCIAL SERVICES","27405","2039","8712", , ,"38156", ,"38156","5351","43507", , , , , 
"hospc_2013_DATA",36555,"A000000","Line(02100)","2100SPIRITUAL COUNSELING", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36555,"A000000","Line(02200)","2200DIETARY COUNSELING", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36555,"A000000","Line(02300)","2300COUNSELING-OTHER", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36555,"A000000","Line(02400)","2400HOME HEALTH AIDE AND HOMEMAKER","11646","866","3574", , ,"16086", ,"16086","21963","38049", , , , , 
"hospc_2013_DATA",36555,"A000000","Line(02420)","2420HH AIDE & HOMEMAKER - CONT HOME", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36555,"A000000","Line(02500)","2500OTHER VISITING SERVICES", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36555,"A000000","Line(03000)","3000DRUGS BIOLOGICAL AND INFUSION", , , , ,"58729","58729","93","58822", ,"58822", , , , , 
"hospc_2013_DATA",36555,"A000000","Line(03030)","3030ANALGESICS", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36555,"A000000","Line(03031)","3031SEDATIVES/HYPNOTICS", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36555,"A000000","Line(03032)","3032OTHER - SPECIFY", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36555,"A000000","Line(03100)","3100DURABLE MEDICAL EQUIPMENT/OXYGEN", , , , ,"6013","6013", ,"6013", ,"6013", , , , , 
"hospc_2013_DATA",36555,"A000000","Line(03200)","3200PATIENT TRANSPORTATION", , , ,"2730", ,"2730", ,"2730", ,"2730", , , , , 
"hospc_2013_DATA",36555,"A000000","Line(03300)","3300IMAGING SERVICES", , , ,"1701", ,"1701","594","2295", ,"2295", , , , , 
"hospc_2013_DATA",36555,"A000000","Line(03400)","3400LABS AND DIAGNOSTICS", , , ,"697", ,"697","29","726", ,"726", , , , , 
"hospc_2013_DATA",36555,"A000000","Line(03500)","3500MED SUPPLIES CHARGED TO PATIENT", , , , ,"8956","8956","7219","16175", ,"16175", , , , , 
"hospc_2013_DATA",36555,"A000000","Line(03600)","3600OUTPATIENT SERVICES (INC E/R DEP", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36555,"A000000","Line(03700)","3700RADIATION THERAPY", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36555,"A000000","Line(03800)","3800CHEMOTHERAPY", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36555,"A000000","Line(03900)","3900OTHER HOSPICE SERVICE COST CENTE", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36555,"A000000","Line(05000)","5000BEREAVEMENT PROGRAM COSTS", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36555,"A000000","Line(05100)","5100VOLUNTEER PROGRAM COST", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36555,"A000000","Line(05200)","5200FUNDRAISING", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36555,"A000000","Line(05300)","5300OTHER NONREIMBURSABLE COSTS", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36555","A100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","COST CENTER DESCRIPTIONS","ADMINIS-","","SOCIAL","","","TOTAL","","","", , , , , , 
"-------------","-------------", ,"","(omit cents)","TRATOR","DIRECTOR","SERVICES","SUPERVISORS","NURSES","THERAPISTS","AIDES","ALL OTHER","TOTAL (1)", , , , , , 
"-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9", , , , , , 
"-------------","-------------", ,"","GENERAL SERVICE COST CENTERS","","","","","","","","","", , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , ,"Entity[36555] Report(A100000[0200])","Entity[36555] Report(A100000[0300])","Entity[36555] Report(A100000[0400])","Entity[36555] Report(A100000[0500])", ,"Entity[36555] Report(A100000[0700])","Entity[36555] Report(A100000[0800])","Entity[36555] Report(A100000[0900])", , , , , , 
"hospc_2013_DATA",36555,"A100000","Line(00600)", , , , ,"74372", , , ,"20597","94969", , , , , , 
"hospc_2013_DATA",36555,"A100000","Line(01500)", , ,"1067", , , , , , ,"1067", , , , , , 
"hospc_2013_DATA",36555,"A100000","Line(01600)", , , , , ,"111438", , , ,"111438", , , , , , 
"hospc_2013_DATA",36555,"A100000","Line(02000)", , , ,"27405", , , , , ,"27405", , , , , , 
"hospc_2013_DATA",36555,"A100000","Line(02400)", , , , , , , ,"11646", ,"11646", , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36555","A200000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","COST CENTER DESCRIPTIONS","ADMINIS-","","SOCIAL","","","TOTAL","","","", , , , , , 
"-------------","-------------", ,"","(omit cents)","TRATOR","DIRECTOR","SERVICES","SUPERVISORS","NURSES","THERAPISTS","AIDES","ALL OTHER","TOTAL (1)", , , , , , 
"-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9", , , , , , 
"-------------","-------------", ,"","GENERAL SERVICE COST CENTERS","","","","","","","","","", , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , ,"Entity[36555] Report(A200000[0200])","Entity[36555] Report(A200000[0300])","Entity[36555] Report(A200000[0400])","Entity[36555] Report(A200000[0500])", ,"Entity[36555] Report(A200000[0700])","Entity[36555] Report(A200000[0800])","Entity[36555] Report(A200000[0900])", , , , , , 
"hospc_2013_DATA",36555,"A200000","Line(00600)", , , , ,"5532", , , ,"1532","7064", , , , , , 
"hospc_2013_DATA",36555,"A200000","Line(01500)", , ,"79", , , , , , ,"79", , , , , , 
"hospc_2013_DATA",36555,"A200000","Line(01600)", , , , , ,"8290", , , ,"8290", , , , , , 
"hospc_2013_DATA",36555,"A200000","Line(02000)", , , ,"2039", , , , , ,"2039", , , , , , 
"hospc_2013_DATA",36555,"A200000","Line(02400)", , , , , , , ,"866", ,"866", , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36555","A300000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","COST CENTER DESCRIPTIONS","ADMINIS-","","SOCIAL","","","TOTAL","","","", , , , , , 
"-------------","-------------", ,"","(omit cents)","TRATOR","DIRECTOR","SERVICES","SUPERVISORS","NURSES","THERAPISTS","AIDES","ALL OTHER","TOTAL (1)", , , , , , 
"-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9", , , , , , 
"-------------","-------------", ,"","GENERAL SERVICE COST CENTERS","","","","","","","","","", , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , ,"Entity[36555] Report(A300000[0500])","Entity[36555] Report(A300000[0600])", ,"Entity[36555] Report(A300000[0800])","Entity[36555] Report(A300000[0900])", , , , , , 
