"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36372","S000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"use only","","  [  ]  Desk Reviewed","","","","Intermediary No.","","[  ] Final", , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36372] Report(S000000[0100])","Entity[36372] Report(S000000[0200])","Entity[36372] Report(S000000[0300])", , , , , , , , , , , , 
"hospc_2013_DATA",36372,"S000000","Line(00100)", ,"1","06/06/2014","N", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36372","S100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"1","Name:","","","","Address:","","","City:","State:","Zip Code:     ","1", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36372] Report(S100000[0100])","Entity[36372] Report(S100000[0200])","Entity[36372] Report(S100000[0300])","Entity[36372] Report(S100000[0400])","Entity[36372] Report(S100000[0500])","Entity[36372] Report(S100000[0600])", , , , , , , , , 
"hospc_2013_DATA",36372,"S100000","Line(00100)", ,"HOSPICE OF NORTHEAST MISSOURI","201 S BALTIMORE  SUITE C","KIRKSVILLE","MO","63501", , , , , , , , , , 
"hospc_2013_DATA",36372,"S100000","Line(00200)", ,"ADAIR", , , , , , , , , , , , , , 
"hospc_2013_DATA",36372,"S100000","Line(00300)", ,"02/17/1995", , , , , , , , , , , , , , 
"hospc_2013_DATA",36372,"S100000","Line(00400)", ,"03/14/1995","03/14/1995", , , , , , , , , , , , , 
"hospc_2013_DATA",36372,"S100000","Line(00500)", ,"01/01/2013","12/31/2013", , , , , , , , , , , , , 
"hospc_2013_DATA",36372,"S100000","Line(00600)", ,"261557", , , , , , , , , , , , , , 
"hospc_2013_DATA",36372,"S100000","Line(00700)", ,"2", , , , , , , , , , , , , , 
"hospc_2013_DATA",36372,"S100000","Line(00800)", ,"1", , , , ,"1", , , , , , , , , 
"hospc_2013_DATA",36372,"S100000","Line(00900)", ,"5736","727","2534","374","612","7075", , , , , , , , , 
"hospc_2013_DATA",36372,"S100000","Line(01000)", ,"14", , , , ,"14", , , , , , , , , 
"hospc_2013_DATA",36372,"S100000","Line(01100)", ,"2", , , , ,"2", , , , , , , , , 
"hospc_2013_DATA",36372,"S100000","Line(01200)", ,"5753","727","2534","374","612","7092", , , , , , , , , 
"hospc_2013_DATA",36372,"S100000","Line(01300)", ,"155","18","60","6","31","204", , , , , , , , , 
"hospc_2013_DATA",36372,"S100000","Line(01400)", ,"1", , , , ,"1", , , , , , , , , 
"hospc_2013_DATA",36372,"S100000","Line(01500)", ,"37","40","42","62","20","35", , , , , , , , , 
"hospc_2013_DATA",36372,"S100000","Line(01600)", ,"140","15","52","5","29","184", , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
