"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35631","A000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","","","CON-","","","RECLAS-","","MENTS","", , , , , 
"-------------","-------------", ,"","","","EMPLOYEE","","TRACTED","","","SIFICATION","","(Increase/","", , , , , 
"-------------","-------------", ,"","","SALARIES","BENEFITS","TRANSPOR-","SERVICES","","","(Increase/","","Decrease)","", , , , , 
"-------------","-------------", ,"","COST CENTER DESCRIPTIONS","(From","(From","TATION","(From","","TOTAL","Decrease)","","(Fr Wkst A-8","TOTAL", , , , , 
"-------------","-------------", ,"","","Wkst A-1)","Wkst A-2)","(See inst.)","Wkst A-3)","OTHER","(col. 1-5)","(Fr Wkst A-6)","SUBTOTAL","& A-8-1)","(col.8�col.9)", , , , , 
"-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9","10", , , , , 
"-------------","-------------", ,"","GENERAL SERVICE COST CENTERS",""," "," "," ","","","",""," ","", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , ,"Entity[35631] Report(A000000[0000])","Entity[35631] Report(A000000[0100])","Entity[35631] Report(A000000[0200])","Entity[35631] Report(A000000[0300])","Entity[35631] Report(A000000[0400])","Entity[35631] Report(A000000[0500])","Entity[35631] Report(A000000[0600])", ,"Entity[35631] Report(A000000[0800])","Entity[35631] Report(A000000[0900])","Entity[35631] Report(A000000[1000])", , , , , 
"hospc_2013_DATA",35631,"A000000","Line(00100)","0100CAPITAL REL COSTS-BLDG & FIXT", , , , ,"24690","24690", ,"24690", ,"24690", , , , , 
"hospc_2013_DATA",35631,"A000000","Line(00200)","0200CAPITAL REL COSTS-MOVABLE EQUIP", , , , ,"498","498", ,"498", ,"498", , , , , 
"hospc_2013_DATA",35631,"A000000","Line(00300)","0300PLANT OPERATION AND MAINTENANCE", , , , ,"5460","5460", ,"5460","-128","5332", , , , , 
"hospc_2013_DATA",35631,"A000000","Line(00400)","0400TRANSPORTATION-STAFF", , , , , , , , , , , , , , , 
"hospc_2013_DATA",35631,"A000000","Line(00500)","0500VOLUNTEER SERVICE COORDINATION", , , , , , , , , , , , , , , 
"hospc_2013_DATA",35631,"A000000","Line(00600)","0600ADMINISTRATIVE AND GENERAL","514998","108270","3940","12016","264301","903525", ,"903525","-79507","824018", , , , , 
"hospc_2013_DATA",35631,"A000000","Line(01000)","1000INPATIENT- GENERAL CARE", , , , ,"656750","656750", ,"656750","-590430","66320", , , , , 
"hospc_2013_DATA",35631,"A000000","Line(01100)","1100INPATIENT- RESPITE CARE", , , , , , , , , , , , , , , 
"hospc_2013_DATA",35631,"A000000","Line(01500)","1500PHYSICIAN SERVICES", , , ,"135291", ,"135291", ,"135291", ,"135291", , , , , 
"hospc_2013_DATA",35631,"A000000","Line(01600)","1600NURSING CARE","696918","146516","38946","39362","43397","965139", ,"965139", ,"965139", , , , , 
"hospc_2013_DATA",35631,"A000000","Line(01620)","1620NURSING CARE - CONTINUOUS HOME C", , , , , , , , , , , , , , , 
"hospc_2013_DATA",35631,"A000000","Line(01700)","1700PHYSICAL THERAPY", , ,"14444","485", ,"14929", ,"14929", ,"14929", , , , , 
"hospc_2013_DATA",35631,"A000000","Line(01800)","1800OCCUPATIONAL THERAPY", , , ,"1523", ,"1523", ,"1523", ,"1523", , , , , 
"hospc_2013_DATA",35631,"A000000","Line(01900)","1900SPEECH/LANGUAGE PATHOLOGY", , , , , , , , , , , , , , , 
"hospc_2013_DATA",35631,"A000000","Line(02000)","2000MEDICAL SOCIAL SERVICES","109794","23082","14927", , ,"147803", ,"147803", ,"147803", , , , , 
"hospc_2013_DATA",35631,"A000000","Line(02100)","2100SPIRITUAL COUNSELING","68014","14299", , , ,"82313", ,"82313", ,"82313", , , , , 
"hospc_2013_DATA",35631,"A000000","Line(02200)","2200DIETARY COUNSELING", , , ,"200", ,"200", ,"200", ,"200", , , , , 
"hospc_2013_DATA",35631,"A000000","Line(02300)","2300COUNSELING-OTHER", , , , , , , , , , , , , , , 
"hospc_2013_DATA",35631,"A000000","Line(02400)","2400HOME HEALTH AIDE AND HOMEMAKER", , , , , , , , , , , , , , , 
"hospc_2013_DATA",35631,"A000000","Line(02420)","2420HH AIDE & HOMEMAKER - CONT HOME", , ,"3451","1129", ,"4580", ,"4580", ,"4580", , , , , 
"hospc_2013_DATA",35631,"A000000","Line(02500)","2500OTHER VISITING SERVICES", , , , , , , , , , , , , , , 
