"Entity[33932] Report(S000000)", , , , , ,"Entity[33932] Report(S000000[0100])","Entity[33932] Report(S000000[0200])","Entity[33932] Report(S000000[0300])"
"HOSPC","hospc_2013_DATA",33932,"S000000","Line(00100)", ,"1","02/28/2014","N"
"Entity[33932] Report(S100000)", , , , , ,"Entity[33932] Report(S100000[0100])","Entity[33932] Report(S100000[0200])","Entity[33932] Report(S100000[0300])","Entity[33932] Report(S100000[0400])","Entity[33932] Report(S100000[0500])","Entity[33932] Report(S100000[0600])"
"HOSPC","hospc_2013_DATA",33932,"S100000","Line(00100)", ,"HOPE HOSPICE AND COMMUNITY SERVICES","9470 HEALTHPARK CIRCLE","FORT MYERS","FL","33908"
"HOSPC","hospc_2013_DATA",33932,"S100000","Line(00200)", ,"LEE"
"HOSPC","hospc_2013_DATA",33932,"S100000","Line(00300)", ,"08/10/1981"
"HOSPC","hospc_2013_DATA",33932,"S100000","Line(00400)", ,"12/17/1984","02/12/1987"
"HOSPC","hospc_2013_DATA",33932,"S100000","Line(00500)", ,"10/01/2012","09/30/2013"
"HOSPC","hospc_2013_DATA",33932,"S100000","Line(00600)", ,"101516"
"HOSPC","hospc_2013_DATA",33932,"S100000","Line(00700)", ,"2"
"HOSPC","hospc_2013_DATA",33932,"S100000","Line(00800)", ,"604","21","142", ,"116","741"
"HOSPC","hospc_2013_DATA",33932,"S100000","Line(00900)", ,"343711","15770","157801","2118","13314","372795"
"HOSPC","hospc_2013_DATA",33932,"S100000","Line(01000)", ,"1752","64","1752","64","59","1875"
"HOSPC","hospc_2013_DATA",33932,"S100000","Line(01100)", ,"23349","1761","23349","1761","2530","27640"
"HOSPC","hospc_2013_DATA",33932,"S100000","Line(01200)", ,"369416","17616","183044","3943","16019","403051"
"HOSPC","hospc_2013_DATA",33932,"S100000","Line(01300)", ,"4951","298","3956","222","367","5616"
"HOSPC","hospc_2013_DATA",33932,"S100000","Line(01400)", ,"11946", ,"130"
"HOSPC","hospc_2013_DATA",33932,"S100000","Line(01500)", ,"75","59","46","18","44","72"
"HOSPC","hospc_2013_DATA",33932,"S100000","Line(01600)", ,"3823","251","3095","192","338","4412"
"HOSPC","hospc_2013_DATA",33932,"S100000","Line(01800)", ,"N"
