"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 33911","B000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","NET","CAPITAL","RELATED","","","VOLUNTEER","","","","","","","", , 
"-------------","-------------", ,"","","EXPENSES","RELATED","COST","PLANT","","SERVICE","","A & G","","A & G","","A & G","", , 
"-------------","-------------", ,"","COST CENTER DESCRIPTIONS","FOR COST","COST BLDG","MOVABLE","OPERATION","TRANS-","COORDI-","SUBTOTAL","SHARED","SUBTOTAL","REIMB.","SUBTOTAL","NON-REIMB.","", , 
"-------------","-------------", ,"","","ALLOC.","& FIXTURES","EQUIPMENT","& MAINT.","PORTATION","NATOR","(col. 0 - 5)","COSTS","(col. 0 - 6.01","COSTS","(col. 0 - 6.02)","COSTS","TOTAL", , 
"-------------","-------------", ,"","","0","1","2","3","4","5","5A","6.01","6A.01","6.02","6A.02","6.03","7", , 
"-------------","-------------", ,"","GENERAL SERVICE COST CENTERS",""," "," ","","","","","",""," ","","","", , 
 , , , , , , , , , , , , , , , , , , , 
 , , , ,"Entity[33911] Report(B000000[0000])","Entity[33911] Report(B000000[0100])", , , , ,"Entity[33911] Report(B000000[0600])","Entity[33911] Report(B000000[0700])", , , , , , , , 
"hospc_2013_DATA",33911,"B000000","Line(00100)","7915","7915", , , , , , , , , , , , , , 
"hospc_2013_DATA",33911,"B000000","Line(00600)","68426","5047", , , , ,"73473", , , , , , , , , 
"hospc_2013_DATA",33911,"B000000","Line(01600)","177792","2330", , , , ,"42602","222724", , , , , , , , 
"hospc_2013_DATA",33911,"B000000","Line(01900)","27", , , , , ,"6","33", , , , , , , , 
"hospc_2013_DATA",33911,"B000000","Line(02000)","12430","165", , , , ,"2979","15574", , , , , , , , 
"hospc_2013_DATA",33911,"B000000","Line(02100)","16624","221", , , , ,"3984","20829", , , , , , , , 
"hospc_2013_DATA",33911,"B000000","Line(03000)","41214", , , , , ,"9748","50962", , , , , , , , 
"hospc_2013_DATA",33911,"B000000","Line(03032)","14428","152", , , , ,"3448","18028", , , , , , , , 
"hospc_2013_DATA",33911,"B000000","Line(03100)","14980", , , , , ,"3543","18523", , , , , , , , 
"hospc_2013_DATA",33911,"B000000","Line(05300)","30285", , , , , ,"7163","37448", , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 33911","B10000* ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","NET","CAPITAL","RELATED","","","VOLUNTEER","","","","","","","", , 
"-------------","-------------", ,"","","EXPENSES","RELATED","COST","PLANT","","SERVICE","","A & G","","A & G","","A & G","", , 
"-------------","-------------", ,"","COST CENTER DESCRIPTIONS","FOR COST","COST BLDG","MOVABLE","OPERATION","TRANS-","COORDI-","SUBTOTAL","SHARED","SUBTOTAL","REIMB.","SUBTOTAL","NON-REIMB.","", , 
"-------------","-------------", ,"","","ALLOC.","& FIXTURES","EQUIPMENT","& MAINT.","PORTATION","NATOR","(col. 0 - 5)","COSTS","(col. 0 - 6.01","COSTS","(col. 0 - 6.02)","COSTS","TOTAL", , 
"-------------","-------------", ,"","","0","1","2","3","4","5","5A","6.01","6A.01","6.02","6A.02","6.03","7", , 
"-------------","-------------", ,"","GENERAL SERVICE COST CENTERS",""," "," ","","","","","",""," ","","","", , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[33911] Report(B10000*[0100])","Entity[33911] Report(B10000*[0200])","Entity[33911] Report(B10000*[0300])","Entity[33911] Report(B10000*[0400])","Entity[33911] Report(B10000*[0500])","Entity[33911] Report(B10000*[0600])", , , , , , , , , 
"hospc_2013_DATA",33911,"B10000*","Line(00100)", ,"CAPITAL","CAPITAL","PLANT","TRANS-","VOLUNT.","ADMINIS-", , , , , , , , , 
"hospc_2013_DATA",33911,"B10000*","Line(00200)", ,"BLDGS &","MOVABLE","OPER. &","PORTAT-","SERVICES","TRATIVE &", , , , , , , , , 
"hospc_2013_DATA",33911,"B10000*","Line(00300)", ,"FIXTURES","EQUIPMENT","MAINT.","ION","COORDI.","GENERAL", , , , , , , , , 
"hospc_2013_DATA",33911,"B10000*","Line(00400)", ,"SQUARE","NO","NO","NO","NO","ACCUM.", , , , , , , , , 
"hospc_2013_DATA",33911,"B10000*","Line(00500)", ,"FOOTAGE","STATISTICS","STATISTICS","STATISTICS","STATISTICS","COSTS", , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 33911","B100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","CAPITAL","RELATED","","","VOLUNTEER","","","","","", , , , , 
"-------------","-------------", ,"","","RELATED","COST","PLANT","","SERVICE","","ADMINIS-","A & G","A & G","A & G", , , , , 
"-------------","-------------", ,"","","COST BLDG ","MOVABLE","OPERATION","TRANS-","COORDI-","","TRATIVE  &","SHARED","REIMB.","NON-REIMB.", , , , , 
"-------------","-------------", ,"","COST CENTER DESCRIPTIONS","& FIXTURES","EQUIPMENT","& MAINT.","PORTATION","NATOR","RECONCI-","GENERAL","COSTS","COSTS","COSTS", , , , , 
"-------------","-------------", ,"","","(SQ. FT.)","$ VALUE)","(SQ. FT.)","(MILEAGE)","(HOURS)","LIATION","(ACC. COST)","(ACC. COST)","(ACC. COST)","(ACC. COST)", , , , , 
"-------------","-------------", ,"","","1","2","3","4","5","6A","6","6.01","6.02","6.03", , , , , 
"-------------","-------------", ,"","GENERAL SERVICE COST CENTERS"," "," ","","","","","",""," ","", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[33911] Report(B100000[0100])", , ,"Entity[33911] Report(B100000[0400])", ,"Entity[33911] Report(B100000[0600])", , , , , , , , , 
"hospc_2013_DATA",33911,"B100000","Line(00000)", , , , , , ,"X", , , , , , , , , 
"hospc_2013_DATA",33911,"B100000","Line(00100)", ,"574", , , , , , , , , , , , , , 
"hospc_2013_DATA",33911,"B100000","Line(00400)", , , , ,"10", , , , , , , , , , , 
"hospc_2013_DATA",33911,"B100000","Line(00600)", ,"366", , , , ,"310648", , , , , , , , , 
"hospc_2013_DATA",33911,"B100000","Line(01600)", ,"169", , ,"10", ,"180122", , , , , , , , , 
"hospc_2013_DATA",33911,"B100000","Line(01900)", , , , , , ,"27", , , , , , , , , 
"hospc_2013_DATA",33911,"B100000","Line(02000)", ,"12", , , , ,"12595", , , , , , , , , 
"hospc_2013_DATA",33911,"B100000","Line(02100)", ,"16", , , , ,"16845", , , , , , , , , 
"hospc_2013_DATA",33911,"B100000","Line(03000)", , , , , , ,"41214", , , , , , , , , 
"hospc_2013_DATA",33911,"B100000","Line(03032)", ,"11", , , , ,"14580", , , , , , , , , 
"hospc_2013_DATA",33911,"B100000","Line(03100)", , , , , , ,"14980", , , , , , , , , 
"hospc_2013_DATA",33911,"B100000","Line(05300)", , , , , , ,"30285", , , , , , , , , 
"hospc_2013_DATA",33911,"B100000","Line(10000)", ,"7915", , , , ,"73473", , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
