"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34295","D000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","","","", , , , , , , , , , , 
"-------------","-------------", ,"COMPUTATION OF PER DIEM COST","","TITLE XVIII","TITLE XIX","OTHER","TOTAL", , , , , , , , , , , 
"-------------","-------------", ,"","","-1","-2","-3","-4", , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[34295] Report(D000000[0100])", , ,"Entity[34295] Report(D000000[0400])", , , , , , , , , , , 
"hospc_2013_DATA",34295,"D000000","Line(00100)", , , , ,"794084", , , , , , , , , , , 
"hospc_2013_DATA",34295,"D000000","Line(00200)", , , , ,"4551", , , , , , , , , , , 
"hospc_2013_DATA",34295,"D000000","Line(00300)", , , , ,"174", , , , , , , , , , , 
"hospc_2013_DATA",34295,"D000000","Line(00400)", ,"4551", , , , , , , , , , , , , , 
"hospc_2013_DATA",34295,"D000000","Line(00500)", ,"794104", , , , , , , , , , , , , , 
"hospc_2013_DATA",34295,"D000000","Line(00800)", ,"42", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
