"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34448","S000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"use only","","  [  ]  Desk Reviewed","","","","Intermediary No.","","[  ] Final", , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[34448] Report(S000000[0100])","Entity[34448] Report(S000000[0200])","Entity[34448] Report(S000000[0300])", , , , , , , , , , , , 
"hospc_2013_DATA",34448,"S000000","Line(00100)", ,"1","05/19/2014","N", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34448","S100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"1","Name:","","","","Address:","","","City:","State:","Zip Code:     ","1", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[34448] Report(S100000[0100])","Entity[34448] Report(S100000[0200])","Entity[34448] Report(S100000[0300])","Entity[34448] Report(S100000[0400])","Entity[34448] Report(S100000[0500])","Entity[34448] Report(S100000[0600])", , , , , , , , , 
"hospc_2013_DATA",34448,"S100000","Line(00100)", ,"PREFERRED HOSPICE OF MO CENTRAL","1900 N PROVIDENCE RD  SUITE 311","COLUMBIA","MO","65202-3710", , , , , , , , , , 
"hospc_2013_DATA",34448,"S100000","Line(00200)", ,"BOONE", , , , , , , , , , , , , , 
"hospc_2013_DATA",34448,"S100000","Line(00300)", ,"01/31/2005", , , , , , , , , , , , , , 
"hospc_2013_DATA",34448,"S100000","Line(00400)", ,"10/06/2005","10/06/2005", , , , , , , , , , , , , 
"hospc_2013_DATA",34448,"S100000","Line(00500)", ,"01/01/2013","12/31/2013", , , , , , , , , , , , , 
"hospc_2013_DATA",34448,"S100000","Line(00600)", ,"261612", , , , , , , , , , , , , , 
"hospc_2013_DATA",34448,"S100000","Line(00700)", ,"4", , , , , , , , , , , , , , 
"hospc_2013_DATA",34448,"S100000","Line(00800)", ,"1", , , , ,"1", , , , , , , , , 
"hospc_2013_DATA",34448,"S100000","Line(00900)", ,"35972","1570","29572","684","983","38525", , , , , , , , , 
"hospc_2013_DATA",34448,"S100000","Line(01000)", ,"14", ,"14", , ,"14", , , , , , , , , 
"hospc_2013_DATA",34448,"S100000","Line(01100)", ,"3", ,"3", , ,"3", , , , , , , , , 
"hospc_2013_DATA",34448,"S100000","Line(01200)", ,"35990","1570","29589","684","983","38543", , , , , , , , , 
"hospc_2013_DATA",34448,"S100000","Line(01300)", ,"357","24","289","10","12","393", , , , , , , , , 
"hospc_2013_DATA",34448,"S100000","Line(01400)", ,"10", , , , ,"10", , , , , , , , , 
"hospc_2013_DATA",34448,"S100000","Line(01500)", ,"101","65","102","68","82","98", , , , , , , , , 
"hospc_2013_DATA",34448,"S100000","Line(01600)", ,"342","18","202","8","10","370", , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
