"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34437","S000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"use only","","  [  ]  Desk Reviewed","","","","Intermediary No.","","[  ] Final", , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[34437] Report(S000000[0100])","Entity[34437] Report(S000000[0200])","Entity[34437] Report(S000000[0300])", , , , , , , , , , , , 
"hospc_2013_DATA",34437,"S000000","Line(00100)", ,"1","05/21/2014","N", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34437","S100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"1","Name:","","","","Address:","","","City:","State:","Zip Code:     ","1", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[34437] Report(S100000[0100])","Entity[34437] Report(S100000[0200])","Entity[34437] Report(S100000[0300])","Entity[34437] Report(S100000[0400])","Entity[34437] Report(S100000[0500])","Entity[34437] Report(S100000[0600])", , , , , , , , , 
"hospc_2013_DATA",34437,"S100000","Line(00100)", ,"HOSPICE & PALLIATIVE CARE CHARLOTTE","1420 EAST SEVENTH STREET","CHARLOTTE","NC","28204", , , , , , , , , , 
"hospc_2013_DATA",34437,"S100000","Line(00200)", ,"MECKLENBURG", , , , , , , , , , , , , , 
"hospc_2013_DATA",34437,"S100000","Line(00300)", ,"03/08/1978", , , , , , , , , , , , , , 
"hospc_2013_DATA",34437,"S100000","Line(00400)", ,"10/21/1984","01/01/2005", , , , , , , , , , , , , 
"hospc_2013_DATA",34437,"S100000","Line(00500)", ,"01/01/2013","12/31/2013", , , , , , , , , , , , , 
"hospc_2013_DATA",34437,"S100000","Line(00600)", ,"341500", , , , , , , , , , , , , , 
"hospc_2013_DATA",34437,"S100000","Line(00700)", ,"5", , , , , , , , , , , , , , 
"hospc_2013_DATA",34437,"S100000","Line(00800)", ,"2", , , , ,"2", , , , , , , , , 
"hospc_2013_DATA",34437,"S100000","Line(00900)", ,"185952","10767","46046","1064","9809","206528", , , , , , , , , 
"hospc_2013_DATA",34437,"S100000","Line(01000)", ,"523","7","220", ,"2","532", , , , , , , , , 
"hospc_2013_DATA",34437,"S100000","Line(01100)", ,"5332","945","112","2","1135","7412", , , , , , , , , 
"hospc_2013_DATA",34437,"S100000","Line(01200)", ,"191809","11719","46378","1066","10946","214474", , , , , , , , , 
"hospc_2013_DATA",34437,"S100000","Line(01300)", ,"3014","199","857","26","284","3497", , , , , , , , , 
"hospc_2013_DATA",34437,"S100000","Line(01400)", ,"21", , , , , , , , , , , , , , 
"hospc_2013_DATA",34437,"S100000","Line(01500)", ,"64","59","54","41","39","61", , , , , , , , , 
"hospc_2013_DATA",34437,"S100000","Line(01600)", ,"3014","199","857","26","284","3497", , , , , , , , , 
"hospc_2013_DATA",34437,"S100000","Line(01800)", ,"N", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
