"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36508","A000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","","","CON-","","","RECLAS-","","MENTS","", , , , , 
"-------------","-------------", ,"","","","EMPLOYEE","","TRACTED","","","SIFICATION","","(Increase/","", , , , , 
"-------------","-------------", ,"","","SALARIES","BENEFITS","TRANSPOR-","SERVICES","","","(Increase/","","Decrease)","", , , , , 
"-------------","-------------", ,"","COST CENTER DESCRIPTIONS","(From","(From","TATION","(From","","TOTAL","Decrease)","","(Fr Wkst A-8","TOTAL", , , , , 
"-------------","-------------", ,"","","Wkst A-1)","Wkst A-2)","(See inst.)","Wkst A-3)","OTHER","(col. 1-5)","(Fr Wkst A-6)","SUBTOTAL","& A-8-1)","(col.8�col.9)", , , , , 
"-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9","10", , , , , 
"-------------","-------------", ,"","GENERAL SERVICE COST CENTERS",""," "," "," ","","","",""," ","", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , ,"Entity[36508] Report(A000000[0000])","Entity[36508] Report(A000000[0100])","Entity[36508] Report(A000000[0200])","Entity[36508] Report(A000000[0300])","Entity[36508] Report(A000000[0400])","Entity[36508] Report(A000000[0500])","Entity[36508] Report(A000000[0600])","Entity[36508] Report(A000000[0700])","Entity[36508] Report(A000000[0800])","Entity[36508] Report(A000000[0900])","Entity[36508] Report(A000000[1000])", , , , , 
"hospc_2013_DATA",36508,"A000000","Line(00100)","0100CAPITAL REL COSTS-BLDG & FIXT", , , , ,"692","692", ,"692", ,"692", , , , , 
"hospc_2013_DATA",36508,"A000000","Line(00200)","0200CAPITAL REL COSTS-MOVABLE EQUIP", , , , ,"78598","78598", ,"78598", ,"78598", , , , , 
"hospc_2013_DATA",36508,"A000000","Line(00300)","0300PLANT OPERATION AND MAINTENANCE", , , , ,"168239","168239", ,"168239", ,"168239", , , , , 
"hospc_2013_DATA",36508,"A000000","Line(00400)","0400TRANSPORTATION-STAFF", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36508,"A000000","Line(00500)","0500VOLUNTEER SERVICE COORDINATION", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36508,"A000000","Line(00600)","0600ADMINISTRATIVE AND GENERAL","1923086","444955","85700","502842","1089837","4046420","25697","4072117","-985648","3086469", , , , , 
"hospc_2013_DATA",36508,"A000000","Line(01000)","1000INPATIENT- GENERAL CARE", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36508,"A000000","Line(01100)","1100INPATIENT- RESPITE CARE", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36508,"A000000","Line(01500)","1500PHYSICIAN SERVICES","77341","17688","2976", , ,"98005", ,"98005", ,"98005", , , , , 
"hospc_2013_DATA",36508,"A000000","Line(01600)","1600NURSING CARE","1626401","366978","91636","63019","827735","2975769","-185023","2790746", ,"2790746", , , , , 
"hospc_2013_DATA",36508,"A000000","Line(01620)","1620NURSING CARE - CONTINUOUS HOME C", , , , , , ,"186175","186175", ,"186175", , , , , 
"hospc_2013_DATA",36508,"A000000","Line(01700)","1700PHYSICAL THERAPY", , , ,"8442","247","8689", ,"8689", ,"8689", , , , , 
"hospc_2013_DATA",36508,"A000000","Line(01800)","1800OCCUPATIONAL THERAPY","65229","14775","3508", , ,"83512", ,"83512", ,"83512", , , , , 
"hospc_2013_DATA",36508,"A000000","Line(01900)","1900SPEECH/LANGUAGE PATHOLOGY", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36508,"A000000","Line(02000)","2000MEDICAL SOCIAL SERVICES","214010","48680","21891","1804", ,"286385","3912","290297", ,"290297", , , , , 
"hospc_2013_DATA",36508,"A000000","Line(02100)","2100SPIRITUAL COUNSELING","138788","31569", , , ,"170357","3973","174330", ,"174330", , , , , 
"hospc_2013_DATA",36508,"A000000","Line(02200)","2200DIETARY COUNSELING", , , , ,"8580","8580", ,"8580", ,"8580", , , , , 
"hospc_2013_DATA",36508,"A000000","Line(02300)","2300COUNSELING-OTHER", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36508,"A000000","Line(02400)","2400HOME HEALTH AIDE AND HOMEMAKER","701318","158868","106990", , ,"967176","-60482","906694", ,"906694", , , , , 
"hospc_2013_DATA",36508,"A000000","Line(02420)","2420HH AIDE & HOMEMAKER - CONT HOME", , , , , , ,"60510","60510", ,"60510", , , , , 
"hospc_2013_DATA",36508,"A000000","Line(02500)","2500OTHER VISITING SERVICES", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36508,"A000000","Line(03000)","3000DRUGS  BIOLOGICAL AND INFUSION", , , , ,"507436","507436", ,"507436", ,"507436", , , , , 
"hospc_2013_DATA",36508,"A000000","Line(03030)","3030ANALGESICS", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36508,"A000000","Line(03031)","3031SEDATIVES/HYPNOTICS", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36508,"A000000","Line(03032)","3032OTHER - SPECIFY", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36508,"A000000","Line(03100)","3100DURABLE MEDICAL EQUIPMENT/OXYGEN", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36508,"A000000","Line(03200)","3200PATIENT TRANSPORTATION", , ,"33400", , ,"33400", ,"33400", ,"33400", , , , , 
"hospc_2013_DATA",36508,"A000000","Line(03300)","3300IMAGING SERVICES", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36508,"A000000","Line(03400)","3400LABS AND DIAGNOSTICS", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36508,"A000000","Line(03500)","3500MED SUPPLIES CHARGED TO PATIENTS", , , , ,"-1330","-1330", ,"-1330", ,"-1330", , , , , 
"hospc_2013_DATA",36508,"A000000","Line(03600)","3600OUTPATIENT SERVICES (INCL E/R DE", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36508,"A000000","Line(03700)","3700RADIATION THERAPY", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36508,"A000000","Line(03800)","3800CHEMOTHERAPY", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36508,"A000000","Line(03900)","3900OTHER HOSPICE SERVICE COST CENTE", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36508,"A000000","Line(05000)","5000BEREAVEMENT PROGRAM COSTS", , , , , , ,"-34762","-34762", ,"-34762", , , , , 
"hospc_2013_DATA",36508,"A000000","Line(05100)","5100VOLUNTEER PROGRAM COSTS", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36508,"A000000","Line(05200)","5200FUNDRAISING", , , , , , , , , , , , , , , 
"hospc_2013_DATA",36508,"A000000","Line(05300)","5300OTHER NONREIMBURSABLE COSTS", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36508","A100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","COST CENTER DESCRIPTIONS","ADMINIS-","","SOCIAL","","","TOTAL","","","", , , , , , 
"-------------","-------------", ,"","(omit cents)","TRATOR","DIRECTOR","SERVICES","SUPERVISORS","NURSES","THERAPISTS","AIDES","ALL OTHER","TOTAL (1)", , , , , , 
"-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9", , , , , , 
"-------------","-------------", ,"","GENERAL SERVICE COST CENTERS","","","","","","","","","", , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , ,"Entity[36508] Report(A100000[0300])", ,"Entity[36508] Report(A100000[0500])","Entity[36508] Report(A100000[0600])","Entity[36508] Report(A100000[0700])","Entity[36508] Report(A100000[0800])","Entity[36508] Report(A100000[0900])", , , , , , 
"hospc_2013_DATA",36508,"A100000","Line(00600)", , , , , , , , ,"1923086","1923086", , , , , , 
"hospc_2013_DATA",36508,"A100000","Line(01500)", , , , , , , , ,"77341","77341", , , , , , 
"hospc_2013_DATA",36508,"A100000","Line(01600)", , , , , ,"1626401", , , ,"1626401", , , , , , 
"hospc_2013_DATA",36508,"A100000","Line(01800)", , , , , , ,"65229", , ,"65229", , , , , , 
"hospc_2013_DATA",36508,"A100000","Line(02000)", , , ,"214010", , , , , ,"214010", , , , , , 
"hospc_2013_DATA",36508,"A100000","Line(02100)", , , , , , , , ,"138788","138788", , , , , , 
"hospc_2013_DATA",36508,"A100000","Line(02400)", , , , , , , ,"701318", ,"701318", , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36508","A200000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","COST CENTER DESCRIPTIONS","ADMINIS-","","SOCIAL","","","TOTAL","","","", , , , , , 
"-------------","-------------", ,"","(omit cents)","TRATOR","DIRECTOR","SERVICES","SUPERVISORS","NURSES","THERAPISTS","AIDES","ALL OTHER","TOTAL (1)", , , , , , 
"-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9", , , , , , 
"-------------","-------------", ,"","GENERAL SERVICE COST CENTERS","","","","","","","","","", , , , , , 
 , , , , , , , , , , , , , , , , , , , 
