"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35011","D000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","","","", , , , , , , , , , , 
"-------------","-------------", ,"COMPUTATION OF PER DIEM COST","","TITLE XVIII","TITLE XIX","OTHER","TOTAL", , , , , , , , , , , 
"-------------","-------------", ,"","","-1","-2","-3","-4", , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[35011] Report(D000000[0100])", , ,"Entity[35011] Report(D000000[0400])", , , , , , , , , , , 
"hospc_2013_DATA",35011,"D000000","Line(00100)", , , , ,"775765", , , , , , , , , , , 
"hospc_2013_DATA",35011,"D000000","Line(00200)", , , , ,"4795", , , , , , , , , , , 
"hospc_2013_DATA",35011,"D000000","Line(00300)", , , , ,"162", , , , , , , , , , , 
"hospc_2013_DATA",35011,"D000000","Line(00400)", ,"4795", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
