"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35438","A000000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","","","","","CON-","","","RECLAS-","","MENTS",""
"-------------","-------------","-------------", ,"","","","EMPLOYEE","","TRACTED","","","SIFICATION","","(Increase/",""
"-------------","-------------","-------------", ,"","","SALARIES","BENEFITS","TRANSPOR-","SERVICES","","","(Increase/","","Decrease)",""
"-------------","-------------","-------------", ,"","COST CENTER DESCRIPTIONS","(From","(From","TATION","(From","","TOTAL","Decrease)","","(Fr Wkst A-8","TOTAL"
"-------------","-------------","-------------", ,"","","Wkst A-1)","Wkst A-2)","(See inst.)","Wkst A-3)","OTHER","(col. 1-5)","(Fr Wkst A-6)","SUBTOTAL","& A-8-1)","(col.8�col.9)"
"-------------","-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9","10"
"-------------","-------------","-------------", ,"","GENERAL SERVICE COST CENTERS",""," "," "," ","","","",""," ",""
 , , , , , , , , , , , 
"Entity[35438] Report(A000000)", , , , ,"Entity[35438] Report(A000000[0000])","Entity[35438] Report(A000000[0100])","Entity[35438] Report(A000000[0200])", ,"Entity[35438] Report(A000000[0400])", ,"Entity[35438] Report(A000000[0600])", ,"Entity[35438] Report(A000000[0800])", ,"Entity[35438] Report(A000000[1000])"
"HOSPC","hospc_2013_DATA",35438,"A000000","Line(00100)","0100CAPITAL REL COSTS-BLDG & FIXT"
"HOSPC","hospc_2013_DATA",35438,"A000000","Line(00200)","0200CAPITAL REL COSTS-MOVABLE EQUIP"
"HOSPC","hospc_2013_DATA",35438,"A000000","Line(00300)","0300PLANT OPERATION AND MAINTENANCE"
"HOSPC","hospc_2013_DATA",35438,"A000000","Line(00400)","0400TRANSPORTATION-STAFF"
"HOSPC","hospc_2013_DATA",35438,"A000000","Line(00500)","0500VOLUNTEER SERVICE COORDINATION"
"HOSPC","hospc_2013_DATA",35438,"A000000","Line(00600)","0600ADMINISTRATIVE AND GENERAL","1213352","25167", , , ,"1238519", ,"1238519", ,"1238519"
"HOSPC","hospc_2013_DATA",35438,"A000000","Line(01000)","1000INPATIENT- GENERAL CARE"
"HOSPC","hospc_2013_DATA",35438,"A000000","Line(01100)","1100INPATIENT- RESPITE CARE"
"HOSPC","hospc_2013_DATA",35438,"A000000","Line(01500)","1500PHYSICIAN SERVICES", , , ,"178021", ,"178021", ,"178021", ,"178021"
"HOSPC","hospc_2013_DATA",35438,"A000000","Line(01600)","1600NURSING CARE","832505","75351", ,"14609", ,"922465", ,"922465", ,"922465"
"HOSPC","hospc_2013_DATA",35438,"A000000","Line(01620)","1620NURSING CARE - CONTINUOUS HOME C", , , ,"100215", ,"100215", ,"100215", ,"100215"
"HOSPC","hospc_2013_DATA",35438,"A000000","Line(01700)","1700PHYSICAL THERAPY", , , ,"30265", ,"30265", ,"30265", ,"30265"
"HOSPC","hospc_2013_DATA",35438,"A000000","Line(01800)","1800OCCUPATIONAL THERAPY", , , ,"2855", ,"2855", ,"2855", ,"2855"
"HOSPC","hospc_2013_DATA",35438,"A000000","Line(01900)","1900SPEECH/LANGUAGE PATHOLOGY", , , ,"120", ,"120", ,"120", ,"120"
"HOSPC","hospc_2013_DATA",35438,"A000000","Line(02000)","2000MEDICAL SOCIAL SERVICES","97742","8849", , , ,"106591", ,"106591", ,"106591"
"HOSPC","hospc_2013_DATA",35438,"A000000","Line(02100)","2100SPIRITUAL COUNSELING","123891","11224", , , ,"135115", ,"135115", ,"135115"
"HOSPC","hospc_2013_DATA",35438,"A000000","Line(02200)","2200DIETARY COUNSELING"
"HOSPC","hospc_2013_DATA",35438,"A000000","Line(02300)","2300COUNSELING-OTHER"
"HOSPC","hospc_2013_DATA",35438,"A000000","Line(02400)","2400HOME HEALTH AIDE AND HOMEMAKER"
"HOSPC","hospc_2013_DATA",35438,"A000000","Line(02420)","2420HH AIDE & HOMEMAKER - CONT HOME"
"HOSPC","hospc_2013_DATA",35438,"A000000","Line(02500)","2500OTHER VISITING SERVICES", , , ,"10976", ,"10976", ,"10976", ,"10976"
"HOSPC","hospc_2013_DATA",35438,"A000000","Line(03000)","3000DRUGS  BIOLOGICAL AND INFUSION","261553", , , , ,"261553", ,"261553", ,"261553"
"HOSPC","hospc_2013_DATA",35438,"A000000","Line(03030)","3030ANALGESICS"
"HOSPC","hospc_2013_DATA",35438,"A000000","Line(03031)","3031SEDATIVES/HYPNOTICS","9151", , , , ,"9151", ,"9151", ,"9151"
"HOSPC","hospc_2013_DATA",35438,"A000000","Line(03032)","3032OTHER - SPECIFY"
"HOSPC","hospc_2013_DATA",35438,"A000000","Line(03100)","3100DURABLE MEDICAL EQUIPMENT/OXYGEN","226284", , , , ,"226284", ,"226284", ,"226284"
"HOSPC","hospc_2013_DATA",35438,"A000000","Line(03200)","3200PATIENT TRANSPORTATION"
"HOSPC","hospc_2013_DATA",35438,"A000000","Line(03300)","3300IMAGING SERVICES"
"HOSPC","hospc_2013_DATA",35438,"A000000","Line(03400)","3400LABS AND DIAGNOSTICS","4160", , , , ,"4160", ,"4160", ,"4160"
"HOSPC","hospc_2013_DATA",35438,"A000000","Line(03500)","3500MED SUPPLIES CHARGED TO PATIENTS","149842", , , , ,"149842", ,"149842", ,"149842"
"HOSPC","hospc_2013_DATA",35438,"A000000","Line(03600)","3600OUTPATIENT SERVICES (INCL E/R DE"
"HOSPC","hospc_2013_DATA",35438,"A000000","Line(03700)","3700RADIATION THERAPY","1743", , , , ,"1743", ,"1743", ,"1743"
"HOSPC","hospc_2013_DATA",35438,"A000000","Line(03800)","3800CHEMOTHERAPY"
"HOSPC","hospc_2013_DATA",35438,"A000000","Line(03900)","3900OTHER HOSPICE SERVICE COST CENTE","143", , , , ,"143", ,"143", ,"143"
"HOSPC","hospc_2013_DATA",35438,"A000000","Line(05000)","5000BEREAVEMENT PROGRAM COSTS"
"HOSPC","hospc_2013_DATA",35438,"A000000","Line(05100)","5100VOLUNTEER PROGRAM COSTS"
"HOSPC","hospc_2013_DATA",35438,"A000000","Line(05200)","5200FUNDRAISING"
"HOSPC","hospc_2013_DATA",35438,"A000000","Line(05300)","5300OTHER NONREIMBURSABLE COSTS"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35438","A100000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","COST CENTER DESCRIPTIONS","ADMINIS-","","SOCIAL","","","TOTAL","","",""
"-------------","-------------","-------------", ,"","(omit cents)","TRATOR","DIRECTOR","SERVICES","SUPERVISORS","NURSES","THERAPISTS","AIDES","ALL OTHER","TOTAL (1)"
"-------------","-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9"
"-------------","-------------","-------------", ,"","GENERAL SERVICE COST CENTERS","","","","","","","","",""
 , , , , , , , , , , , 
"Entity[35438] Report(A100000)", , , , , ,"Entity[35438] Report(A100000[0100])", ,"Entity[35438] Report(A100000[0300])", ,"Entity[35438] Report(A100000[0500])","Entity[35438] Report(A100000[0600])","Entity[35438] Report(A100000[0700])","Entity[35438] Report(A100000[0800])","Entity[35438] Report(A100000[0900])"
"HOSPC","hospc_2013_DATA",35438,"A100000","Line(00600)", ,"277876", , , , , , ,"935476","1213352"
"HOSPC","hospc_2013_DATA",35438,"A100000","Line(01600)", , , , , ,"700677", ,"131828", ,"832505"
"HOSPC","hospc_2013_DATA",35438,"A100000","Line(02000)", , , ,"97742", , , , , ,"97742"
"HOSPC","hospc_2013_DATA",35438,"A100000","Line(02100)", , , , , , ,"123891", , ,"123891"
"HOSPC","hospc_2013_DATA",35438,"A100000","Line(03000)", , , , , , , , ,"261553","261553"
"HOSPC","hospc_2013_DATA",35438,"A100000","Line(03031)", , , , , , , , ,"9151","9151"
"HOSPC","hospc_2013_DATA",35438,"A100000","Line(03100)", , , , , , , , ,"226284","226284"
"HOSPC","hospc_2013_DATA",35438,"A100000","Line(03400)", , , , , , , , ,"4160","4160"
"HOSPC","hospc_2013_DATA",35438,"A100000","Line(03500)", , , , , , , , ,"149842","149842"
"HOSPC","hospc_2013_DATA",35438,"A100000","Line(03700)", , , , , , , , ,"1743","1743"
"HOSPC","hospc_2013_DATA",35438,"A100000","Line(03900)", , , , , , , , ,"143","143"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35438","A200000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","COST CENTER DESCRIPTIONS","ADMINIS-","","SOCIAL","","","TOTAL","","",""
"-------------","-------------","-------------", ,"","(omit cents)","TRATOR","DIRECTOR","SERVICES","SUPERVISORS","NURSES","THERAPISTS","AIDES","ALL OTHER","TOTAL (1)"
"-------------","-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9"
"-------------","-------------","-------------", ,"","GENERAL SERVICE COST CENTERS","","","","","","","","",""
 , , , , , , , , , , , 
"Entity[35438] Report(A200000)", , , , , ,"Entity[35438] Report(A200000[0100])", ,"Entity[35438] Report(A200000[0300])", ,"Entity[35438] Report(A200000[0500])", ,"Entity[35438] Report(A200000[0700])","Entity[35438] Report(A200000[0800])","Entity[35438] Report(A200000[0900])"
"HOSPC","hospc_2013_DATA",35438,"A200000","Line(00600)", ,"25167", , , , , , , ,"25167"
"HOSPC","hospc_2013_DATA",35438,"A200000","Line(01600)", , , , , ,"63416", ,"11935", ,"75351"
"HOSPC","hospc_2013_DATA",35438,"A200000","Line(02000)", , , ,"8849", , , , , ,"8849"
"HOSPC","hospc_2013_DATA",35438,"A200000","Line(02100)", , , , , , , , ,"11224","11224"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"-------------","-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 35438","A300000 ","-------------","-------------","-----------",""
"-------------","-------------","-------------", ,"","COST CENTER DESCRIPTIONS","ADMINIS-","","SOCIAL","","","TOTAL","","",""
"-------------","-------------","-------------", ,"","(omit cents)","TRATOR","DIRECTOR","SERVICES","SUPERVISORS","NURSES","THERAPISTS","AIDES","ALL OTHER","TOTAL (1)"
"-------------","-------------","-------------", ,"","","1","2","3","4","5","6","7","8","9"
"-------------","-------------","-------------", ,"","GENERAL SERVICE COST CENTERS","","","","","","","","",""
 , , , , , , , , , , , 
"Entity[35438] Report(A300000)", , , , , , , , , ,"Entity[35438] Report(A300000[0500])", , ,"Entity[35438] Report(A300000[0800])","Entity[35438] Report(A300000[0900])"
"HOSPC","hospc_2013_DATA",35438,"A300000","Line(01500)", , , , , , , , ,"178021","178021"
"HOSPC","hospc_2013_DATA",35438,"A300000","Line(01600)", , , , , ,"14609", , , ,"14609"
"HOSPC","hospc_2013_DATA",35438,"A300000","Line(01620)", , , , , ,"100215", , , ,"100215"
"HOSPC","hospc_2013_DATA",35438,"A300000","Line(01700)", , , , , , , , ,"30265","30265"
"HOSPC","hospc_2013_DATA",35438,"A300000","Line(01800)", , , , , , , , ,"2855","2855"
"HOSPC","hospc_2013_DATA",35438,"A300000","Line(01900)", , , , , , , , ,"120","120"
"HOSPC","hospc_2013_DATA",35438,"A300000","Line(02500)", , , , , ,"7638", , ,"3338","10976"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
