"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36356","S000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"use only","","  [  ]  Desk Reviewed","","","","Intermediary No.","","[  ] Final", , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36356] Report(S000000[0100])","Entity[36356] Report(S000000[0200])","Entity[36356] Report(S000000[0300])", , , , , , , , , , , , 
"hospc_2013_DATA",36356,"S000000","Line(00100)", ,"1","06/02/2014","N", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36356","S100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"1","Name:","","","","Address:","","","City:","State:","Zip Code:     ","1", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36356] Report(S100000[0100])","Entity[36356] Report(S100000[0200])","Entity[36356] Report(S100000[0300])","Entity[36356] Report(S100000[0400])","Entity[36356] Report(S100000[0500])","Entity[36356] Report(S100000[0600])", , , , , , , , , 
"hospc_2013_DATA",36356,"S100000","Line(00100)", ,"HARRY HYNES MEMORIAL HOSPICE","313 S. MARKET STREET","WICHITA","KS","67202", , , , , , , , , , 
"hospc_2013_DATA",36356,"S100000","Line(00200)", ,"SEDGWICK COUNTY", , , , , , , , , , , , , , 
"hospc_2013_DATA",36356,"S100000","Line(00300)", ,"10/21/1983", , , , , , , , , , , , , , 
"hospc_2013_DATA",36356,"S100000","Line(00400)", ,"08/15/1986","06/01/1989", , , , , , , , , , , , , 
"hospc_2013_DATA",36356,"S100000","Line(00500)", ,"01/01/2013","12/31/2013", , , , , , , , , , , , , 
"hospc_2013_DATA",36356,"S100000","Line(00600)", ,"171500", , , , , , , , , , , , , , 
"hospc_2013_DATA",36356,"S100000","Line(00700)", ,"2", , , , , , , , , , , , , , 
"hospc_2013_DATA",36356,"S100000","Line(00800)", ,"25","1","19", ,"6","32", , , , , , , , , 
"hospc_2013_DATA",36356,"S100000","Line(00900)", ,"66921","4421","25714","402","7589","78931", , , , , , , , , 
"hospc_2013_DATA",36356,"S100000","Line(01000)", ,"210","11", , ,"36","257", , , , , , , , , 
"hospc_2013_DATA",36356,"S100000","Line(01100)", ,"2415","341","90","21","728","3484", , , , , , , , , 
"hospc_2013_DATA",36356,"S100000","Line(01200)", ,"69571","4774","25823","423","8359","82704", , , , , , , , , 
"hospc_2013_DATA",36356,"S100000","Line(01300)", ,"1679","140","509","19","247","2066", , , , , , , , , 
"hospc_2013_DATA",36356,"S100000","Line(01400)", ,"255", ,"194", , ,"255", , , , , , , , , 
"hospc_2013_DATA",36356,"S100000","Line(01500)", ,"41","34","51","22","34","40", , , , , , , , , 
"hospc_2013_DATA",36356,"S100000","Line(01600)", ,"1485","136","428","16","229","1850", , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
