"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36243","S000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"use only","","  [  ]  Desk Reviewed","","","","Intermediary No.","","[  ] Final", , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36243] Report(S000000[0100])","Entity[36243] Report(S000000[0200])","Entity[36243] Report(S000000[0300])", , , , , , , , , , , , 
"hospc_2013_DATA",36243,"S000000","Line(00100)", ,"1","06/02/2014","N", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36243","S100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"1","Name:","","","","Address:","","","City:","State:","Zip Code:     ","1", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36243] Report(S100000[0100])","Entity[36243] Report(S100000[0200])","Entity[36243] Report(S100000[0300])","Entity[36243] Report(S100000[0400])","Entity[36243] Report(S100000[0500])","Entity[36243] Report(S100000[0600])", , , , , , , , , 
"hospc_2013_DATA",36243,"S100000","Line(00100)", ,"HOSPICE OF CENTRAL PENNSYLVANIA","1320 LINGLESTOWN RD","HARRISBURG","PA","17110", , , , , , , , , , 
"hospc_2013_DATA",36243,"S100000","Line(00200)", ,"DAUPHIN", , , , , , , , , , , , , , 
"hospc_2013_DATA",36243,"S100000","Line(00300)", ,"01/01/1980", , , , , , , , , , , , , , 
"hospc_2013_DATA",36243,"S100000","Line(00400)", ,"09/02/1988","08/10/1989", , , , , , , , , , , , , 
"hospc_2013_DATA",36243,"S100000","Line(00500)", ,"01/01/2013","12/31/2013", , , , , , , , , , , , , 
"hospc_2013_DATA",36243,"S100000","Line(00600)", ,"391530", , , , , , , , , , , , , , 
"hospc_2013_DATA",36243,"S100000","Line(00700)", ,"2", , , , , , , , , , , , , , 
"hospc_2013_DATA",36243,"S100000","Line(00800)", ,"4", , , , ,"4", , , , , , , , , 
"hospc_2013_DATA",36243,"S100000","Line(00900)", ,"65461","216","18544","14","10328","76005", , , , , , , , , 
"hospc_2013_DATA",36243,"S100000","Line(01000)", ,"98", ,"98", ,"5","103", , , , , , , , , 
"hospc_2013_DATA",36243,"S100000","Line(01100)", ,"597", , , ,"113","710", , , , , , , , , 
"hospc_2013_DATA",36243,"S100000","Line(01200)", ,"66160","216","18642","14","10446","76822", , , , , , , , , 
"hospc_2013_DATA",36243,"S100000","Line(01300)", ,"1244","13","295","1","261","1518", , , , , , , , , 
"hospc_2013_DATA",36243,"S100000","Line(01400)", ,"25", , , , ,"25", , , , , , , , , 
"hospc_2013_DATA",36243,"S100000","Line(01500)", ,"53","17","63","14","40","51", , , , , , , , , 
"hospc_2013_DATA",36243,"S100000","Line(01600)", ,"1053","13","278","3","180","1246", , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
