"Entity[33963] Report(S000000)", , , , , ,"Entity[33963] Report(S000000[0100])","Entity[33963] Report(S000000[0200])","Entity[33963] Report(S000000[0300])"
"HOSPC","hospc_2013_DATA",33963,"S000000","Line(00100)", ,"1","03/04/2014","N"
"Entity[33963] Report(S100000)", , , , , ,"Entity[33963] Report(S100000[0100])","Entity[33963] Report(S100000[0200])","Entity[33963] Report(S100000[0300])","Entity[33963] Report(S100000[0400])","Entity[33963] Report(S100000[0500])","Entity[33963] Report(S100000[0600])"
"HOSPC","hospc_2013_DATA",33963,"S100000","Line(00100)", ,"CORNERSTONE HOSPICE & PALLIATIVE CAR","2445 LANE PARK ROAD","TAVARES","FL","32778"
"HOSPC","hospc_2013_DATA",33963,"S100000","Line(00200)", ,"LAKE"
"HOSPC","hospc_2013_DATA",33963,"S100000","Line(00300)", ,"04/14/1986"
"HOSPC","hospc_2013_DATA",33963,"S100000","Line(00400)", ,"09/03/1986","01/01/1987"
"HOSPC","hospc_2013_DATA",33963,"S100000","Line(00500)", ,"10/01/2012","09/30/2013"
"HOSPC","hospc_2013_DATA",33963,"S100000","Line(00600)", ,"101525"
"HOSPC","hospc_2013_DATA",33963,"S100000","Line(00700)", ,"2"
"HOSPC","hospc_2013_DATA",33963,"S100000","Line(00800)", ,"5849","613","2648","123","516","6978"
"HOSPC","hospc_2013_DATA",33963,"S100000","Line(00900)", ,"249447","11600","103082","1932","12873","273920"
"HOSPC","hospc_2013_DATA",33963,"S100000","Line(01000)", ,"581","9","576","9","14","604"
"HOSPC","hospc_2013_DATA",33963,"S100000","Line(01100)", ,"8702","788","8637","787","869","10359"
"HOSPC","hospc_2013_DATA",33963,"S100000","Line(01200)", ,"264579","13010","114943","2851","14272","291861"
"HOSPC","hospc_2013_DATA",33963,"S100000","Line(01300)", ,"4947","348","3249","197","622","5917"
"HOSPC","hospc_2013_DATA",33963,"S100000","Line(01400)", ,"123435", ,"23278"
"HOSPC","hospc_2013_DATA",33963,"S100000","Line(01500)", ,"53","37","35","14","23","49"
"HOSPC","hospc_2013_DATA",33963,"S100000","Line(01600)", ,"4255","318","2802","181","584","5157"
