"Entity[33935] Report(A000000)", , , , ,"Entity[33935] Report(A000000[0000])","Entity[33935] Report(A000000[0100])","Entity[33935] Report(A000000[0200])","Entity[33935] Report(A000000[0300])","Entity[33935] Report(A000000[0400])","Entity[33935] Report(A000000[0500])","Entity[33935] Report(A000000[0600])", ,"Entity[33935] Report(A000000[0800])","Entity[33935] Report(A000000[0900])","Entity[33935] Report(A000000[1000])"
"HOSPC","hospc_2013_DATA",33935,"A000000","Line(00100)","0100CAPITAL REL COSTS-BLDG & FIXT", , , , ,"12700","12700", ,"12700", ,"12700"
"HOSPC","hospc_2013_DATA",33935,"A000000","Line(00200)","0200CAPITAL REL COSTS-MOVABLE EQUIP", , , , ,"3098","3098", ,"3098", ,"3098"
"HOSPC","hospc_2013_DATA",33935,"A000000","Line(00300)","0300PLANT OPERATION AND MAINTENANCE", , , , ,"9949","9949", ,"9949", ,"9949"
"HOSPC","hospc_2013_DATA",33935,"A000000","Line(00600)","0600ADMINISTRATIVE AND GENERAL","412784","67302","74892","7616","245739","808333", ,"808333","318","808651"
"HOSPC","hospc_2013_DATA",33935,"A000000","Line(01500)","1500PHYSICIAN SERVICES", , , ,"8550", ,"8550", ,"8550", ,"8550"
"HOSPC","hospc_2013_DATA",33935,"A000000","Line(01600)","1600NURSING CARE","61603","10043", ,"23391", ,"95037", ,"95037", ,"95037"
"HOSPC","hospc_2013_DATA",33935,"A000000","Line(01620)","1620NURSING CARE--CONTINUOUS HOME CA"
"HOSPC","hospc_2013_DATA",33935,"A000000","Line(02000)","2000MEDICAL SOCIAL SERVICES","47008","7663", , , ,"54671", ,"54671", ,"54671"
"HOSPC","hospc_2013_DATA",33935,"A000000","Line(02300)","2300COUNSELING-OTHER"
"HOSPC","hospc_2013_DATA",33935,"A000000","Line(02400)","2400HOME HEALTH AIDE AND HOMEMAKER","82263","13411", ,"2050", ,"97724", ,"97724", ,"97724"
"HOSPC","hospc_2013_DATA",33935,"A000000","Line(02420)","2420HH AIDE & HOMEMAKER-CONT HOME CA"
"HOSPC","hospc_2013_DATA",33935,"A000000","Line(02500)","2500OTHER VISITING SERVICES"
"HOSPC","hospc_2013_DATA",33935,"A000000","Line(03000)","3000DRUGS  BIOLOGICAL AND INFUSION", , , , ,"39021","39021", ,"39021", ,"39021"
"HOSPC","hospc_2013_DATA",33935,"A000000","Line(03030)","3030ANALGESICS"
"HOSPC","hospc_2013_DATA",33935,"A000000","Line(03031)","3031SEDATIVES/HYPNOTICS"
"HOSPC","hospc_2013_DATA",33935,"A000000","Line(03032)","3032OTHER - SPECIFY"
"HOSPC","hospc_2013_DATA",33935,"A000000","Line(03100)","3100DURABLE MEDICAL EQUIPMENT/OXYGEN", , , , ,"78758","78758", ,"78758", ,"78758"
"HOSPC","hospc_2013_DATA",33935,"A000000","Line(03500)","3500MED SUPPLIES CHARGED TO PATIENTS", , , , ,"80467","80467", ,"80467", ,"80467"
"HOSPC","hospc_2013_DATA",33935,"A000000","Line(03900)","3900OTHER HOSPICE SERVICE COST CENTE"
"HOSPC","hospc_2013_DATA",33935,"A000000","Line(05300)","5300OTHER NONREIMBURSABLE COSTS","8502","1377", , , ,"9879", ,"9879", ,"9879"
"Entity[33935] Report(A100000)", , , , , ,"Entity[33935] Report(A100000[0100])","Entity[33935] Report(A100000[0200])","Entity[33935] Report(A100000[0300])", ,"Entity[33935] Report(A100000[0500])", ,"Entity[33935] Report(A100000[0700])","Entity[33935] Report(A100000[0800])","Entity[33935] Report(A100000[0900])"
"HOSPC","hospc_2013_DATA",33935,"A100000","Line(00600)", ,"164919","63282", , , , , ,"184583","412784"
"HOSPC","hospc_2013_DATA",33935,"A100000","Line(01600)", , , , , ,"61603", , , ,"61603"
"HOSPC","hospc_2013_DATA",33935,"A100000","Line(02000)", , , ,"47008", , , , , ,"47008"
"HOSPC","hospc_2013_DATA",33935,"A100000","Line(02400)", , , , , , , ,"82263", ,"82263"
"HOSPC","hospc_2013_DATA",33935,"A100000","Line(05300)", , , , , , , , ,"8502","8502"
"Entity[33935] Report(A200000)", , , , , ,"Entity[33935] Report(A200000[0100])","Entity[33935] Report(A200000[0200])","Entity[33935] Report(A200000[0300])", ,"Entity[33935] Report(A200000[0500])", ,"Entity[33935] Report(A200000[0700])","Entity[33935] Report(A200000[0800])","Entity[33935] Report(A200000[0900])"
"HOSPC","hospc_2013_DATA",33935,"A200000","Line(00600)", ,"26885","10316", , , , , ,"30101","67302"
"HOSPC","hospc_2013_DATA",33935,"A200000","Line(01600)", , , , , ,"10043", , , ,"10043"
"HOSPC","hospc_2013_DATA",33935,"A200000","Line(02000)", , , ,"7663", , , , , ,"7663"
"HOSPC","hospc_2013_DATA",33935,"A200000","Line(02400)", , , , , , , ,"13411", ,"13411"
"HOSPC","hospc_2013_DATA",33935,"A200000","Line(05300)", , , , , , , , ,"1377","1377"
"Entity[33935] Report(A300000)", , , , , , , , , ,"Entity[33935] Report(A300000[0500])", ,"Entity[33935] Report(A300000[0700])","Entity[33935] Report(A300000[0800])","Entity[33935] Report(A300000[0900])"
"HOSPC","hospc_2013_DATA",33935,"A300000","Line(00600)", , , , , , , , ,"7616","7616"
"HOSPC","hospc_2013_DATA",33935,"A300000","Line(01500)", , , , , , , , ,"8550","8550"
"HOSPC","hospc_2013_DATA",33935,"A300000","Line(01600)", , , , , ,"23391", , , ,"23391"
"HOSPC","hospc_2013_DATA",33935,"A300000","Line(02400)", , , , , , , ,"2050", ,"2050"
"Entity[33935] Report(A800000)", , , , , , ,"Entity[33935] Report(A800000[0200])"
"HOSPC","hospc_2013_DATA",33935,"A800000","Line(00300)", , ,"318"
"Entity[33935] Report(A81000A)", , , , , ,"Entity[33935] Report(A81000A[0100])","Entity[33935] Report(A81000A[0200])","Entity[33935] Report(A81000A[0300])","Entity[33935] Report(A81000A[0400])","Entity[33935] Report(A81000A[0500])","Entity[33935] Report(A81000A[0600])"
"HOSPC","hospc_2013_DATA",33935,"A81000A","Line(00100)", ,"35","MED SUPPLIES CHARGED TO PATIENTS","SUPPLIES","78758","78758"
"HOSPC","hospc_2013_DATA",33935,"A81000A","Line(00200)", ,"6","ADMINISTRATIVE AND GENERAL","HOME OFFICE COSTS","111318","111000","318"
