"Entity[33884] Report(G000000)", , , , , ,"Entity[33884] Report(G000000[0100])"
"HOSPC","hospc_2013_DATA",33884,"G000000","Line(00100)", ,"14804410"
"HOSPC","hospc_2013_DATA",33884,"G000000","Line(00400)", ,"2945656"
"HOSPC","hospc_2013_DATA",33884,"G000000","Line(00500)", ,"47589"
"HOSPC","hospc_2013_DATA",33884,"G000000","Line(00600)", ,"716684"
"HOSPC","hospc_2013_DATA",33884,"G000000","Line(00700)", ,"217192"
"HOSPC","hospc_2013_DATA",33884,"G000000","Line(00800)", ,"67878"
"HOSPC","hospc_2013_DATA",33884,"G000000","Line(01100)", ,"17366041"
"HOSPC","hospc_2013_DATA",33884,"G000000","Line(01700)", ,"653054"
"HOSPC","hospc_2013_DATA",33884,"G000000","Line(01800)", ,"572801"
"HOSPC","hospc_2013_DATA",33884,"G000000","Line(02300)", ,"4409875"
"HOSPC","hospc_2013_DATA",33884,"G000000","Line(02400)", ,"3491532"
"HOSPC","hospc_2013_DATA",33884,"G000000","Line(02700)", ,"998596"
"HOSPC","hospc_2013_DATA",33884,"G000000","Line(03300)", ,"18364637"
"HOSPC","hospc_2013_DATA",33884,"G000000","Line(03400)", ,"1220344"
"HOSPC","hospc_2013_DATA",33884,"G000000","Line(03500)", ,"665186"
"HOSPC","hospc_2013_DATA",33884,"G000000","Line(03800)", ,"500917"
"HOSPC","hospc_2013_DATA",33884,"G000000","Line(04100)", ,"12000"
"HOSPC","hospc_2013_DATA",33884,"G000000","Line(04200)", ,"2398447"
"HOSPC","hospc_2013_DATA",33884,"G000000","Line(05000)", ,"2398447"
"HOSPC","hospc_2013_DATA",33884,"G000000","Line(05100)", ,"15966190"
"HOSPC","hospc_2013_DATA",33884,"G000000","Line(05800)", ,"15966190"
"Entity[33884] Report(G100000)", , , , ,"Entity[33884] Report(G100000[0000])","Entity[33884] Report(G100000[0100])"
"HOSPC","hospc_2013_DATA",33884,"G100000","Line(00100)", ,"16487245"
"HOSPC","hospc_2013_DATA",33884,"G100000","Line(00200)", ,"115344"
"HOSPC","hospc_2013_DATA",33884,"G100000","Line(00300)", ,"16602589"
"HOSPC","hospc_2013_DATA",33884,"G100000","Line(00400)","HOME HEALTH/VNA","-465841"
"HOSPC","hospc_2013_DATA",33884,"G100000","Line(00500)","HOME CARE/HI TECH","-162918"
"HOSPC","hospc_2013_DATA",33884,"G100000","Line(00600)","HH MGMT/AHS MGMT","140654"
"HOSPC","hospc_2013_DATA",33884,"G100000","Line(00700)","DONATION/UNREALIZED MARKET","-148294"
"HOSPC","hospc_2013_DATA",33884,"G100000","Line(01000)", ,"-636399"
"HOSPC","hospc_2013_DATA",33884,"G100000","Line(01100)", ,"15966190"
"Entity[33884] Report(G200001)", , , , , ,"Entity[33884] Report(G200001[0100])"
"HOSPC","hospc_2013_DATA",33884,"G200001","Line(00100)", ,"778671"
"HOSPC","hospc_2013_DATA",33884,"G200001","Line(00300)", ,"1939082"
"HOSPC","hospc_2013_DATA",33884,"G200001","Line(00400)", ,"44157"
"Entity[33884] Report(G200002)", , , , ,"Entity[33884] Report(G200002[0000])","Entity[33884] Report(G200002[0100])","Entity[33884] Report(G200002[0200])"
"HOSPC","hospc_2013_DATA",33884,"G200002","Line(00100)", , ,"2605604"
"HOSPC","hospc_2013_DATA",33884,"G200002","Line(00200)","BAD DEBT & FREEWORK","20440"
"HOSPC","hospc_2013_DATA",33884,"G200002","Line(00300)","MEDICARE & MEDICAID","20529"
"HOSPC","hospc_2013_DATA",33884,"G200002","Line(00800)", , ,"40969"
"HOSPC","hospc_2013_DATA",33884,"G200002","Line(00900)","MISC INCOME","7"
"HOSPC","hospc_2013_DATA",33884,"G200002","Line(01400)", , ,"7"
"HOSPC","hospc_2013_DATA",33884,"G200002","Line(01500)", , ,"2646566"
