"Entity[34081] Report(A000000)", , , , ,"Entity[34081] Report(A000000[0000])","Entity[34081] Report(A000000[0100])","Entity[34081] Report(A000000[0200])","Entity[34081] Report(A000000[0300])","Entity[34081] Report(A000000[0400])","Entity[34081] Report(A000000[0500])","Entity[34081] Report(A000000[0600])","Entity[34081] Report(A000000[0700])","Entity[34081] Report(A000000[0800])","Entity[34081] Report(A000000[0900])","Entity[34081] Report(A000000[1000])"
"HOSPC","hospc_2013_DATA",34081,"A000000","Line(00100)","0100CAP REL COSTS-BLDG & FIXT", , , , ,"54000","54000", ,"54000", ,"54000"
"HOSPC","hospc_2013_DATA",34081,"A000000","Line(00200)","0200CAP REL COSTS-MVBLE EQUIP", , , , ,"31170","31170", ,"31170", ,"31170"
"HOSPC","hospc_2013_DATA",34081,"A000000","Line(00300)","0300PLANT OPERATION & MAINTENANCE", , , , ,"44122","44122", ,"44122", ,"44122"
"HOSPC","hospc_2013_DATA",34081,"A000000","Line(00400)","0400TRANSPORTATION - STAFF"
"HOSPC","hospc_2013_DATA",34081,"A000000","Line(00500)","0500VOLUNTEER SERVICE COORDINATION", , , ,"15325", ,"15325", ,"15325", ,"15325"
"HOSPC","hospc_2013_DATA",34081,"A000000","Line(00600)","0600ADMINISTRATIVE & GENERAL","422379","107357","33472","34263","263138","860609", ,"860609","-81880","778729"
"HOSPC","hospc_2013_DATA",34081,"A000000","Line(01000)","1000INPATIENT - GENERAL CARE", , , , ,"9019","9019", ,"9019", ,"9019"
"HOSPC","hospc_2013_DATA",34081,"A000000","Line(01100)","1100INPATIENT - RESPITE CARE"
"HOSPC","hospc_2013_DATA",34081,"A000000","Line(01500)","1500PHYSICIAN SERVICES", , , ,"112819", ,"112819", ,"112819", ,"112819"
"HOSPC","hospc_2013_DATA",34081,"A000000","Line(01600)","1600NURSING CARE","387937","98602","26893","99268", ,"612700", ,"612700", ,"612700"
"HOSPC","hospc_2013_DATA",34081,"A000000","Line(01700)","1700PHYSICAL THERAPY", , , ,"1665", ,"1665", ,"1665", ,"1665"
"HOSPC","hospc_2013_DATA",34081,"A000000","Line(01800)","1800OCCUPATIONAL THERAPY", , , ,"1200", ,"1200", ,"1200", ,"1200"
"HOSPC","hospc_2013_DATA",34081,"A000000","Line(01900)","1900SPEECH/LANGUAGE PATHOLOGY", , , ,"1300", ,"1300", ,"1300", ,"1300"
"HOSPC","hospc_2013_DATA",34081,"A000000","Line(02000)","2000MEDICAL SOCIAL SERVICES","47501","12073","4783","20835", ,"85192", ,"85192", ,"85192"
"HOSPC","hospc_2013_DATA",34081,"A000000","Line(02100)","2100SPIRITUAL COUNSELING","15718","3995","5317","24740", ,"49770","-3484","46286", ,"46286"
"HOSPC","hospc_2013_DATA",34081,"A000000","Line(02200)","2200DIETARY COUNSELING", , ,"1442","16955", ,"18397", ,"18397", ,"18397"
"HOSPC","hospc_2013_DATA",34081,"A000000","Line(02300)","2300COUNSELING OTHER"
"HOSPC","hospc_2013_DATA",34081,"A000000","Line(02400)","2400HOME HEALTH AIDE AND HOMEMAKER","79811","20286","27764","256136", ,"383997", ,"383997", ,"383997"
"HOSPC","hospc_2013_DATA",34081,"A000000","Line(02500)","2500OTHER"
"HOSPC","hospc_2013_DATA",34081,"A000000","Line(03000)","3000DRUGS  BIOLOGICAL AND INFUSION", , , , ,"63128","63128", ,"63128", ,"63128"
"HOSPC","hospc_2013_DATA",34081,"A000000","Line(03100)","3100DURABLE MEDICAL EQUIPMENT/OXYGEN", , , , ,"32285","32285", ,"32285", ,"32285"
"HOSPC","hospc_2013_DATA",34081,"A000000","Line(03200)","3200PATIENT TRANSPORTATION"
"HOSPC","hospc_2013_DATA",34081,"A000000","Line(03300)","3300IMAGING SERVICES"
"HOSPC","hospc_2013_DATA",34081,"A000000","Line(03400)","3400LABS AND DIAGNOSTICS", , , , ,"3306","3306", ,"3306", ,"3306"
"HOSPC","hospc_2013_DATA",34081,"A000000","Line(03500)","3500MEDICAL SUPPLIES", , , , ,"102265","102265", ,"102265", ,"102265"
"HOSPC","hospc_2013_DATA",34081,"A000000","Line(03600)","3600OUTPATIENT SERVICES (INCL. E/R D"
"HOSPC","hospc_2013_DATA",34081,"A000000","Line(03700)","3700RADIATION THERAPY"
"HOSPC","hospc_2013_DATA",34081,"A000000","Line(03800)","3800CHEMOTHERAPY"
"HOSPC","hospc_2013_DATA",34081,"A000000","Line(03900)","3900OTHER"
"HOSPC","hospc_2013_DATA",34081,"A000000","Line(05000)","5000BEREAVEMENT PROGRAM COST", , , , , , ,"3484","3484", ,"3484"
"HOSPC","hospc_2013_DATA",34081,"A000000","Line(05100)","5100VOLUNTEER PROGRAM COSTS"
"HOSPC","hospc_2013_DATA",34081,"A000000","Line(05200)","5200FUNDRAISING"
"HOSPC","hospc_2013_DATA",34081,"A000000","Line(05300)","5300OTHER PROGRAM COSTS"
"Entity[34081] Report(A100000)", , , , , , , ,"Entity[34081] Report(A100000[0300])", ,"Entity[34081] Report(A100000[0500])", ,"Entity[34081] Report(A100000[0700])","Entity[34081] Report(A100000[0800])","Entity[34081] Report(A100000[0900])"
"HOSPC","hospc_2013_DATA",34081,"A100000","Line(00600)", , , , , , , , ,"422379","422379"
"HOSPC","hospc_2013_DATA",34081,"A100000","Line(01600)", , , , , ,"387937", , , ,"387937"
"HOSPC","hospc_2013_DATA",34081,"A100000","Line(02000)", , , ,"47501", , , , , ,"47501"
"HOSPC","hospc_2013_DATA",34081,"A100000","Line(02100)", , , , , , , , ,"15718","15718"
"HOSPC","hospc_2013_DATA",34081,"A100000","Line(02400)", , , , , , , ,"79811", ,"79811"
"Entity[34081] Report(A200000)", , , , , , , ,"Entity[34081] Report(A200000[0300])", ,"Entity[34081] Report(A200000[0500])", ,"Entity[34081] Report(A200000[0700])","Entity[34081] Report(A200000[0800])","Entity[34081] Report(A200000[0900])"
"HOSPC","hospc_2013_DATA",34081,"A200000","Line(00600)", , , , , , , , ,"107357","107357"
"HOSPC","hospc_2013_DATA",34081,"A200000","Line(01600)", , , , , ,"98602", , , ,"98602"
"HOSPC","hospc_2013_DATA",34081,"A200000","Line(02000)", , , ,"12073", , , , , ,"12073"
"HOSPC","hospc_2013_DATA",34081,"A200000","Line(02100)", , , , , , , , ,"3995","3995"
"HOSPC","hospc_2013_DATA",34081,"A200000","Line(02400)", , , , , , , ,"20286", ,"20286"
"Entity[34081] Report(A300000)", , , , , , , ,"Entity[34081] Report(A300000[0300])", ,"Entity[34081] Report(A300000[0500])","Entity[34081] Report(A300000[0600])","Entity[34081] Report(A300000[0700])","Entity[34081] Report(A300000[0800])","Entity[34081] Report(A300000[0900])"
"HOSPC","hospc_2013_DATA",34081,"A300000","Line(00500)", , , , , , , , ,"15325","15325"
"HOSPC","hospc_2013_DATA",34081,"A300000","Line(00600)", , , , , , , , ,"34263","34263"
"HOSPC","hospc_2013_DATA",34081,"A300000","Line(01500)", , , , , , , , ,"112819","112819"
"HOSPC","hospc_2013_DATA",34081,"A300000","Line(01600)", , , , , ,"99268", , , ,"99268"
"HOSPC","hospc_2013_DATA",34081,"A300000","Line(01700)", , , , , , ,"1665", , ,"1665"
"HOSPC","hospc_2013_DATA",34081,"A300000","Line(01800)", , , , , , ,"1200", , ,"1200"
"HOSPC","hospc_2013_DATA",34081,"A300000","Line(01900)", , , , , , ,"1300", , ,"1300"
"HOSPC","hospc_2013_DATA",34081,"A300000","Line(02000)", , , ,"20835", , , , , ,"20835"
"HOSPC","hospc_2013_DATA",34081,"A300000","Line(02100)", , , , , , , , ,"24740","24740"
"HOSPC","hospc_2013_DATA",34081,"A300000","Line(02200)", , , , , , , , ,"16955","16955"
"HOSPC","hospc_2013_DATA",34081,"A300000","Line(02400)", , , , , , , ,"256136", ,"256136"
"Entity[34081] Report(A600010)", , , , ,"Entity[34081] Report(A600010[0000])","Entity[34081] Report(A600010[0100])","Entity[34081] Report(A600010[0200])","Entity[34081] Report(A600010[0300])", ,"Entity[34081] Report(A600010[0500])","Entity[34081] Report(A600010[0600])","Entity[34081] Report(A600010[0700])", ,"Entity[34081] Report(A600010[0900])"
"HOSPC","hospc_2013_DATA",34081,"A600010","Line(00100)","BEREAVEMENT","A","BEREAVEMENT PROGRAM COST","50", ,"3484","SPIRITUAL COUNSELING","21", ,"3484"
"Entity[34081] Report(A700000)", , , , , ,"Entity[34081] Report(A700000[0100])", , , , ,"Entity[34081] Report(A700000[0600])"
"HOSPC","hospc_2013_DATA",34081,"A700000","Line(00400)", ,"58282", , , , ,"58282"
"HOSPC","hospc_2013_DATA",34081,"A700000","Line(00600)", ,"281848", , , , ,"281848"
"HOSPC","hospc_2013_DATA",34081,"A700000","Line(00700)", ,"340130", , , , ,"340130"
"Entity[34081] Report(A800000)", , , , ,"Entity[34081] Report(A800000[0000])","Entity[34081] Report(A800000[0100])","Entity[34081] Report(A800000[0200])","Entity[34081] Report(A800000[0300])","Entity[34081] Report(A800000[0400])"
"HOSPC","hospc_2013_DATA",34081,"A800000","Line(00800)","INCOME TAX","A","-43626","ADMINISTRATIVE & GENERAL","6"
"HOSPC","hospc_2013_DATA",34081,"A800000","Line(00801)","DONATIONS","A","-390","ADMINISTRATIVE & GENERAL","6"
"HOSPC","hospc_2013_DATA",34081,"A800000","Line(00802)","PROMOTION","A","-7704","ADMINISTRATIVE & GENERAL","6"
"HOSPC","hospc_2013_DATA",34081,"A800000","Line(00804)","PENALTIES","A","-1465","ADMINISTRATIVE & GENERAL","6"
"HOSPC","hospc_2013_DATA",34081,"A800000","Line(00805)","INTEREST INCOME","B","-313","ADMINISTRATIVE & GENERAL","6"
