"Entity[34022] Report(S000000)", , , , , ,"Entity[34022] Report(S000000[0100])","Entity[34022] Report(S000000[0200])","Entity[34022] Report(S000000[0300])"
"HOSPC","hospc_2013_DATA",34022,"S000000","Line(00100)", ,"1","04/09/2014","N"
"Entity[34022] Report(S100000)", , , , , ,"Entity[34022] Report(S100000[0100])","Entity[34022] Report(S100000[0200])","Entity[34022] Report(S100000[0300])","Entity[34022] Report(S100000[0400])","Entity[34022] Report(S100000[0500])","Entity[34022] Report(S100000[0600])"
"HOSPC","hospc_2013_DATA",34022,"S100000","Line(00100)", ,"HOPE HOSPICE  INC.","13537 BARRETT PARKWAY  #210","BALLWIN","MO","63021"
"HOSPC","hospc_2013_DATA",34022,"S100000","Line(00200)", ,"ST. LOUIS"
"HOSPC","hospc_2013_DATA",34022,"S100000","Line(00300)", ,"08/04/2006"
"HOSPC","hospc_2013_DATA",34022,"S100000","Line(00400)", ,"09/25/2006","09/25/2006"
"HOSPC","hospc_2013_DATA",34022,"S100000","Line(00500)", ,"01/01/2013","12/31/2013"
"HOSPC","hospc_2013_DATA",34022,"S100000","Line(00600)", ,"261620"
"HOSPC","hospc_2013_DATA",34022,"S100000","Line(00700)", ,"4"
"HOSPC","hospc_2013_DATA",34022,"S100000","Line(00900)", ,"20468","1193","8445","705","625","22286"
"HOSPC","hospc_2013_DATA",34022,"S100000","Line(01200)", ,"20468","1193","8445","705","625","22286"
"HOSPC","hospc_2013_DATA",34022,"S100000","Line(01300)", ,"280","17","157","13","17","314"
"HOSPC","hospc_2013_DATA",34022,"S100000","Line(01500)", ,"73","70","54","54","37","71"
"HOSPC","hospc_2013_DATA",34022,"S100000","Line(01600)", ,"280","17","157","13","17","314"
