"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34986","G000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","Assets","General","Purpose","Endowment","Plant", , , , , , , , , , , 
"-------------","-------------", ,"","(Omit cents)","Fund","Fund","Fund","Fund", , , , , , , , , , , 
"-------------","-------------", ,"","","1","2","3","4", , , , , , , , , , , 
"-------------","-------------", ,"","CURRENT  ASSETS","","","","", , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[34986] Report(G000000[0100])", , , , , , , , , , , , , , 
"hospc_2013_DATA",34986,"G000000","Line(00400)", ,"259579", , , , , , , , , , , , , , 
"hospc_2013_DATA",34986,"G000000","Line(00500)", ,"18740", , , , , , , , , , , , , , 
"hospc_2013_DATA",34986,"G000000","Line(00800)", ,"565", , , , , , , , , , , , , , 
"hospc_2013_DATA",34986,"G000000","Line(01100)", ,"278884", , , , , , , , , , , , , , 
"hospc_2013_DATA",34986,"G000000","Line(01700)", ,"35431", , , , , , , , , , , , , , 
"hospc_2013_DATA",34986,"G000000","Line(01800)", ,"34167", , , , , , , , , , , , , , 
"hospc_2013_DATA",34986,"G000000","Line(01900)", ,"38543", , , , , , , , , , , , , , 
"hospc_2013_DATA",34986,"G000000","Line(02000)", ,"29649", , , , , , , , , , , , , , 
"hospc_2013_DATA",34986,"G000000","Line(02300)", ,"19746", , , , , , , , , , , , , , 
"hospc_2013_DATA",34986,"G000000","Line(02400)", ,"19061", , , , , , , , , , , , , , 
"hospc_2013_DATA",34986,"G000000","Line(02700)", ,"10843", , , , , , , , , , , , , , 
"hospc_2013_DATA",34986,"G000000","Line(02900)", ,"5266", , , , , , , , , , , , , , 
"hospc_2013_DATA",34986,"G000000","Line(03200)", ,"5266", , , , , , , , , , , , , , 
"hospc_2013_DATA",34986,"G000000","Line(03300)", ,"294993", , , , , , , , , , , , , , 
"hospc_2013_DATA",34986,"G000000","Line(03400)", ,"94256", , , , , , , , , , , , , , 
"hospc_2013_DATA",34986,"G000000","Line(03500)", ,"55681", , , , , , , , , , , , , , 
"hospc_2013_DATA",34986,"G000000","Line(03600)", ,"9877", , , , , , , , , , , , , , 
"hospc_2013_DATA",34986,"G000000","Line(04100)", ,"351585", , , , , , , , , , , , , , 
"hospc_2013_DATA",34986,"G000000","Line(04200)", ,"511399", , , , , , , , , , , , , , 
"hospc_2013_DATA",34986,"G000000","Line(05000)", ,"511399", , , , , , , , , , , , , , 
"hospc_2013_DATA",34986,"G000000","Line(05100)", ,"-216415", , , , , , , , , , , , , , 
"hospc_2013_DATA",34986,"G000000","Line(05800)", ,"-216415", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 34986","G100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","GENERAL ","SPECIFIC ","ENDOWMENT","PLANT  FUND", , , , , , , , , , 
"-------------","-------------", ,"","","","FUND","PURPOSE  FUND","FUND","", , , , , , , , , , 
"-------------","-------------", ,"","","","1","2","3","4", , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , ,"Entity[34986] Report(G100000[0000])","Entity[34986] Report(G100000[0100])", , , , , , , , , , , , , , 
"hospc_2013_DATA",34986,"G100000","Line(00100)", ,"8856923", , , , , , , , , , , , , , 
"hospc_2013_DATA",34986,"G100000","Line(00200)", ,"83145", , , , , , , , , , , , , , 
"hospc_2013_DATA",34986,"G100000","Line(00300)", ,"8940068", , , , , , , , , , , , , , 
"hospc_2013_DATA",34986,"G100000","Line(00400)","ADDITIONS (CREDIT ADJUSTMENTS)(SPEC", , , , , , , , , , , , , , , 
"hospc_2013_DATA",34986,"G100000","Line(01100)", ,"8940068", , , , , , , , , , , , , , 
"hospc_2013_DATA",34986,"G100000","Line(01200)","DEDUCTIONS (DEBIT ADJUSTMENTS)(SPEC", , , , , , , , , , , , , , , 
"hospc_2013_DATA",34986,"G100000","Line(01300)","INTERCOMPANY","9156483", , , , , , , , , , , , , , 
"hospc_2013_DATA",34986,"G100000","Line(01800)", ,"9156483", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
